entry,year,genre,source,a,b,c,text,
82,1891,FIC,QualityMercy,A,B,C,"  there? "" said Markham. "" Why, Watkins, the young spruce and poplar alone on that tract are worth twice the price I ask for the whole.",
416,1891,NF,AnglingSketches,A,B,C,"  streams, where the glassy tide flows over the waving tresses of crow's-foot below the poplar shade. But nothing can be so good as what is old, and,",
444,1891,MAG,Harpers,A,B,C,"  umbrella, maple, elm, locust, English walnut, birch, ailantus, poplar, willow, and more ornamental shrubs than one can well name. I can",
495,1891,MAG,Atlantic,A,B,C,"  part of the continent. The elm, the birch, the willow, the poplar, the sycamore, the gum-tree, the magnolia, and the maple spread for",
112,1892,MAG,Scribners,A,B,C,"  excellent plan to establish a lofty tree, like the elm, tulip, or poplar, at each marked angle of the place and at either side of the carriage",
269,1892,FIC,VestyBasins,A,B,C,"  toiling figure in the boat, had "" gone home together! "" XVI THE POPLAR LEAVES TREMBLE It was Vesty's hand that had wrung mine. Captain Rafe,",
373,1892,MAG,Scribners,A,B,C,"  the toughest and hardiest kinds, such as laurel-leaved willow, American elm, balsam poplar, honey locust, California privet, standard honeysuckle, spirea opulifolia, viburnum phcatum",
425,1892,FIC,VestyBasins,A,B,C,"  . "" TAR-A-TA! "" OF THE TRUMPET XV. THE BROTHERS XVI. THE POPLAR LEAVES TREMBLE XVII. GOIN' TO THE DAGARRIER'S XVIII. UNCLE BENNY SAILS",
135,1893,FIC,Poems,A,B,C,"  a thousand dyes. Shadowy, and close, and cool, The pine and poplar keep their quiet nook; For ever fresh and full, Shines, at their",
3,1895,NF,GreekStudiesSeries,A,B,C,"  whispering spirits of the more graceful inhabitants of woodland only, the nymphs of the poplar and the pine, but the whole satyr circle, intervening between the headship of",
249,1895,NF,GreekStudiesSeries,A,B,C,"  flowers, the skins of the fruit, the long thin stalks on which the poplar leaves are set so lightly that Homer compares to them, in their constant motion",
102,1896,FIC,House AnEpisode,A,B,C,"  doing finely. The potato patch is located in the back yard, near the poplar trees; it is in the shape of the Big Dipper, and I took",
163,1896,MAG,Harpers,A,B,C,"  for his quarters are exactly the size of his body. Or cut off another Poplar close to the ground, and you will find a commodious chamber within the little",
230,1896,MAG,Harpers,A,B,C,"  come suddenly upon a forsaken birds' nest jauntily swung from the horizontally projecting small poplar branches at some distance from their crotch, built outside of straw and torn-off strips",
233,1896,MAG,Harpers,A,B,C,"  with tiny brown markings, on the Purple Plum, purple, and on the Poplar, a decorous green. Moreover, he always on the least alarm stands out",
317,1896,MAG,Harpers,A,B,C,"  its wild chase by rushing up the L // rough trunk of a solitary Lombardy Poplar, and embracing it for more than half its height with arms full of green",
376,1896,MAG,Harpers,A,B,C,  in store for you as the work goes on. You cut off a young Poplar a few inches above the ground to find that the remnant of trunk left is,
294,1897,MAG,Atlantic,A,B,C,"  . Hence they went wavering northward over icy Alaska, brave spruce and fir, poplar and birch, by the coasts and the rivers, to within sight of the",
445,1897,FIC,WaysideCourtships,A,B,C,"  the dark-green blinds which transplanted New-Englanders carry with them wherever they go. Soldierly Lombardy poplar trees stood in the yard, and beds of flowers lined the walk. Mrs.",
306,1898,FIC,BeyondMarshes,A,B,C,"  , narrow, like those of eastern Canada, and set in frames of green poplar bluffs that rustle and shimmer under the softly going wind. Then on through scrub",
434,1898,FIC,DoctorJonesPicnic,A,B,C,"  poor Confederate boy, about my own age, at the foot of a great poplar tree, in the midst of a brush heap, trying to spread his blanket",
257,1899,MAG,Atlantic,A,B,C,"  voice speaking straight into my ear. The saucy chit has dropped into the low poplar sapling over my head, and surprised at what he discovers underneath lets fall a",
396,1899,FIC,JoycesInvestments,A,B,C,"  the sky. He dismounted, hid his wheel behind a thick growth of untrimmed poplar saplings, and made himself comfortable in the dry bed of a ditch which crossed",
398,1899,FIC,FishermansLuck,A,B,C,"  forests of birch and beech, the wild ravines, the tremulous thickets of silvery poplar, the bare peaks with their wide outlooks, and the cool vales resounding with",
197,1900,FIC,Crittenden,A,B,C,  high mist of thin verdure to low wind-shaken banners of young leaves; from giant poplar to white ash and sugar-tree; from log-cabin to homesteads of brick and stone;,
440,1900,FIC,CumberlandVendetta,A,B,C,"  birds singing. Rome rode, heedless of it all, under primeval oak and poplar, and along rain-clear brooks and happy waterfalls, shut in by laurel and rhododendron",
446,1900,FIC,CardinalsSnuff-,A,B,C,"  in one of the flowery lanes up the hillside, between ranks of the omnipresent poplar, and rose-bush hedges, or crumbling pink-stuccoed walls that dripped with cyclamen and snapdragon",
219,1901,FIC,Lazarre,A,B,C,"  goddess. I have associated her forever with that afternoon. Her poor cousin the poplar, often so like her as to deceive you until ashen bough and rounded leaf",
271,1901,MAG,Atlantic,A,B,C,"  give them a blue-purple tint, interrupted here and there by patches of new yellow-green poplar leaves? a veritable illumination, sun-bright even in this sunless weather? o?",
63,1902,FIC,Audrey,A,B,C,"  . An hour later, the great trees, oak and chestnut, beech and poplar, suddenly gave way to saplings, many, close-set, and overrun with grapevines",
164,1902,FIC,BlueFlower,A,B,C,"  deathly mists; following along the course of the river, under tremulous shadows of poplar and tamarind, among the lower hills; and out upon the flat plain,",
196,1902,FIC,Audrey,A,B,C,"  music up and down the hillsides. The maples blossomed into silver, the restless poplar leaves danced more and more madly, the hemlocks and great white pines waved their",
367,1902,FIC,MrPatsLittleGirl,A,B,C,"  be appropriate, "" she added. There were beech, and maple, and poplar, and oak in several varieties. "" I think I should choose this,",
208,1903,NF,SoulsBlackFolk,A,B,C,"  land, luxuriant with forests of pine, oak, ash, hickory, and poplar; hot with the sun and damp with the rich black swamp-land; and here",
1,1904,FIC,HeartHappyHollow,A,B,C,"  the whistles blew for twelve she got her little brood into the shade of a poplar tree and set them down to the lunch which, thoughtful little mother that she",
165,1904,MAG,Nation,A,B,C,"  when the city outlines were obscured by the masts of vessels, when the Lombardy poplar was the favorite shade tree, and the census showed still some 600 slaves on",
35,1905,FIC,INRI APrisoners,A,B,C,"  flew up under the horses' hoofs, and at length it vanished in the poplar avenue that led to the prison. Some of the people stopped, panting,",
39,1905,MAG,Atlantic,A,B,C,"  meadow greener, the light of the sun more dazzling, the shadow of the poplar and the cypress deeper, than before he opened our eyes to these sights;",
99,1905,MAG,Outlook,A,B,C,  stone houses surrounded by walled courtyards and shaded by a few clumps of willow and poplar trees from which the last withered leaves of autumn were just falling. A feeble,
220,1905,FIC,FairyTalesEvery,A,B,C,"  with an audible voice said, "" Avenant, you saved my life in the poplar meadow, where I must have died without your assistance; and now I am",
264,1905,FIC,RainbowRose,A,B,C,"  , that it was you who died! CHLOE. NIGHT wind sighing through the poplar leaves, Trembling of the aspen, shivering of the willow, Every leafy voice",
79,1906,FIC,KnightCumberland,A,B,C,  that day. He was due now to read the Declaration of Independence in a poplar grove to all who would listen; he was to act as umpire at the,
188,1906,FIC,KnightCumberland,A,B,C,"  after the outlaw and the beating of hoofs pounded over the little mound and toward Poplar Hill. Marston ran to his horse at the upper end, threw his saddle",
205,1906,FIC,KnightCumberland,A,B,C,"  young chicken, angel-cake and blackberry wine -- to be spread in the sunless shade of great poplar and oak. From Bum Hollow and Wildcat Valley and from up the slopes that",
228,1906,FIC,KnightCumberland,A,B,C,  horse was blown. He listened to the yells and sounds of the chase encircling Poplar Hill. The outlaw was making for Lee. All at once the yells and,
382,1906,NF,NewEarth,A,B,C,"  hard maple, honey locust, coffee bean, Russian mulberry, cottonwood, Lombardy poplar, silver poplar, hackberry, plane tree and the sturdy oaks, red,",
478,1906,FIC,KnightCumberland,A,B,C,"  wanted to go home. The thunder of the Declaration was still rumbling in the poplar grove. "" That's the Hon. Sam Budd, "" I said. """,
488,1906,FIC,KnightCumberland,A,B,C,"  of satisfaction, but why I don't know. I went back to the poplar grove. The Declaration was over and the crowd was gone, but there was",
121,1907,FIC,Convert,A,B,C,"  Come with me to Canning Town -- come with me to Bromley -- come to Poplar and to Bow. No, you won't even think about the over-worked women",
259,1907,NF,ThreeAcresLiberty,A,B,C,"  winter. In the case of the coarser barks (as elm, hemlock, poplar, oak, pine, and wild cherry) the outer layer is shaved off",
293,1907,NF,ChatsOnVioloncellos,A,B,C,"  with the times and also employed the woods favoured by his brethren, such as poplar, lime, and even grained pine. A species of red pine, common",
459,1907,FIC,AuntJaneKentucky,A,B,C,"  chickens lost in the mazes of billowy grass, and the rustle of the silver poplar that turned into a mass of molten silver whenever the breeze touched it. """,
481,1907,FIC,Play:VotesWomen,A,B,C,  .) Come with me to Canning Town! - come with me to Bromley-come to Poplar and to Bow! No. You won't even think about the overworked women,
160,1908,FIC,TrailLonesomePine,A,B,C,"  the Widow Crane's boarding-house, but with one of Hale's married friends on Poplar Hill. And always was she, young as she was, one of the",
181,1908,FIC,TrailLonesomePine,A,B,C,  and the laughter of youth and maid made every dusk resonant with joy. On Poplar Hill houses sprang up like magic and weddings came. The passing stranger was stunned,
295,1908,FIC,TrailLonesomePine,A,B,C,  that coiled under the cliff and ran down loop by loop through majestic oak and poplar and masses of rhododendron. She drew a long breath and stirred uneasily -- she'd better,
334,1908,FIC,TrailLonesomePine,A,B,C,"  , the luxuriantly wooded hills, with their shades of green that told her where poplar and oak and beech and maple grew, the delicate haze of blue that overlay",
354,1908,FIC,TrailLonesomePine,A,B,C,"  into deep water. Above and below him the stream was arched with beech, poplar and water maple, and the banks were thick with laurel and rhododendron. His",
64,1909,FIC,Play:MiceMen,A,B,C,  is formed. ROGER GOODLAKE Bending the twig will never make a willow of a poplar. Is it your plan to inform the girl as to your ultimate intention?,
482,1909,NF,DarwinModernScience,A,B,C,"  secure basis. # Many years ago I observed in caterpillars of Smerinthus populi (the poplar hawk-moth), which also possess white oblique stripes, that certain individuals showed RED",
431,1910,FIC,MurderPoint,A,B,C,"  and densely wooded with a stunted growth of black spruce, jackpine, tamarack, poplar, willow, and birch. The river was the only highway: much of",
192,1911,FIC,DutchTwins,A,B,C,"  some soap in its eyes. She scrubbed the steps -- and even the trunk of the poplar tree in the yard! She scrubbed everything in sight, except Father Vedder and",
45,1912,NF,MothsLimberlost,A,B,C,"  was ready to pupate. I write of this as good luck, because the poplar tree is almost extinct in my location. I know of only one in the",
198,1912,FIC,RollingStones,A,B,C,"  you?' ""' Poplar Avenue,' says I, sarcastic.' Poplar Avenue! That's a street to live on! It only runs two blocks",
289,1912,NF,MothsLimberlost,A,B,C,"  , wild cherry, hickory, plum, oak, sassafras, ash, and poplar. The caterpillar was green, more like the spiny butterfly caterpillars than any moth",
315,1912,MAG,Atlantic,A,B,C,"  dense with broad-leaved evergreens and hardwoods,? cottonwood, sycamore, beech, and poplar, this last of enormous growth never seen in the North. Spruce-pine grows here",
332,1912,FIC,RollingStones,A,B,C,  .' He -- he don't know what he's talking about. We live on Poplar Av'noo. I don't' sociate with goats. What's the matter with,
378,1912,NF,MothsLimberlost,A,B,C,"  were said to eat ash, apple pear, willow, plum, cherry, poplar and many other leaves, but mine liked lilac, and there was a supply",
404,1912,FIC,RollingStones,A,B,C,"  ' And after supper I goes up town and telegraphs to Mrs. Conyers, 862 Poplar Avenue, Quincy, Ill., that the kid is safe and sassy with us",
467,1912,NF,MothsLimberlost,A,B,C,  came when I found a caterpillar of striking appearance on water sprouts growing around a poplar stump in a stretch of trees beside the Wabash. I carried it home with,
479,1912,FIC,RollingStones,A,B,C,"  keg of nails the whole length of it. Don't talk to me about Poplar Avenue.' ""' It's -- it's miles long,' says the kid.",
485,1912,FIC,RollingStones,A,B,C,"  ' sociate with goats. What's the matter with you?' ""' Poplar Avenue,' says I, sarcastic.' Poplar Avenue! That's a",
56,1913,FIC,Virginia,A,B,C,"  On the Goodes' lawn lanterns bloomed, like yellow flowers among the branches of poplar trees, and beneath them Mrs. Goode and Abby -- a loud, handsome girl",
242,1913,FIC,IsobelRomanceNorthern,A,B,C,"  . The snow-floods were singing between the ridges and gathering in the hollows. The poplar buds were swollen almost to the bursting point, and the bakneesh vines were as",
405,1914,NF,DayInOldAthens,A,B,C,"  Tall and graceful trees have been set out -- elm, maple, oak, poplar. The lower limbs of the trees have been cut away and up their trunks",
265,1915,MAG,Mentor,A,B,C,"  "" a novel f such idyllic quality and gentle humor that it waited years for poplar recognition, and then, fifteen or twenty years ago, suddenly caught e attention",
390,1915,NF,Dinosaurs With,A,B,C,"  ! Who! "" For seventy miles the country is thickly wooded with pine and poplar, the stately spruce trees silhouetted against the sky adding a charm to the ever",
343,1916,MAG,Atlantic,A,B,C,"  awful. But when she looked down from the moon, the sky, the poplar, there was only sweetness. The fragrance that had solicited her seemed now to",
357,1916,FIC,MaryLouiseInCountry,A,B,C,"  . That's' cause we're Craggs, for Craggs ain't never be'n poplar in this neighborhood, for some reason. Now lis'n. I've done with",
360,1916,MAG,Atlantic,A,B,C,"  silvery light. She saw the far, shining disk, and the great black poplar tree that. grew in the neighboring garden seemed vast against the sky. As",
308,1917,FIC,Barbarians,A,B,C,"  in a meadow and some huts and stables were put up among the groves of poplar and sycamore, and a small barracks was built to accommodate the negro guardians of",
116,1918,MAG,Atlantic,A,B,C,"  end the officers' quarters. The entire camp was surrounded by a hedge and poplar trees, so that little could be seen from the road which bordered the eastern",
466,1918,FIC,TaleDaddyLonglegs,A,B,C,"  spreading the news far and wide. She even travelled as far as the big poplar, to tell Whiteface, the Carpenter Bee, what she had heard. """,
98,1919,NF,OldNorthwestAChronicle,A,B,C,"  hundred huge torches. The skies were reddened, and as a mighty oak or poplar log toppled and fell to the ground, showers of sparks lent the scene volcanic",
244,1919,FIC,GreenValley,A,B,C,  Doc Philipps has some of the most beautiful trees in town. The great silver-leaf poplar guarding the wide front lawns and the magnificent hardwood maples are the pride of the,
273,1919,NF,OldNorthwestAChronicle,A,B,C,"  apart piecemeal; it was with difficulty that woodsmen could wrest a giant oak or poplar from its moorings and bring it to the ground, even by severing the trunk",
275,1919,FIC,NomadsNorth,A,B,C,"  its stems; creeks ran dry; swamps turned into baked peat, and the poplar leaves hung wilted and lifeless, too limp to rustle in the breeze. Only",
43,1920,FIC,FiveBooksYouth,A,B,C,"  a kiss, That Beauty has found welcome in my eyes; Though the long poplar path leads dark before, Up to the white inevitable door. II Invoking not",
89,1920,FIC,MainStreet,A,B,C,"  circular saw and portable gasoline engine to the house, to cut the cords of poplar for the kitchen range. Kennicott had given the order; Carol knew nothing of",
94,1920,FIC,ValleySilentMen,A,B,C,"  foot of the ridge, and the lightning revealed to him the edge of the poplar growth in which O'Connor had seen Marette many weeks ago. The bayou trail wound",
123,1920,FIC,ValleySilentMen,A,B,C,"  him than a thousand words of gratitude. A quarter of a mile beyond the poplar thicket they came to the edge of the spruce and cedar timber, and Soon",
191,1920,FIC,ValleySilentMen,A,B,C,"  "" Didn't you ever notice, O'Connor, that in a certain light under poplar trees one's face is sometimes ghastly? "" "" Yes, I've noticed",
213,1920,FIC,ValleySilentMen,A,B,C,  go to the office. That took us along the road that runs through the poplar grove. It happened there. I'm not much of a girl's man,
338,1920,FIC,MainStreet,A,B,C,"  a flush of rose on a dome of silver, with oak twigs and thin poplar branches against it, but a silo on the horizon changed from a red tank",
417,1920,FIC,RiverProphet,A,B,C,  Rasba endured the drifting sand and the biting wind which penetrated the weather-cracks in his poplar shanty-boat. It was not until near nightfall that it dawned on him that he,
433,1920,FIC,RiverProphet,A,B,C,"  Rasba started up and stared at the man. "" Yes, Parson; that poplar boat of yours isn't what you need down here. "" Buck smiled.",
457,1920,FIC,MainStreet,A,B,C,"  of the Reverend Mr. Zitterel, the coldness of cold days, the price of poplar wood, Dave Dyer's new hair-cut, and Cy Bogart's essential piety.",
458,1920,FIC,MainStreet,A,B,C,  creek bowered in pussy-willow buds. She was nearing a frivolous grove of birch and poplar and wild plum trees. The poplar foliage had the downiness of a Corot arbor,
484,1920,FIC,MainStreet,A,B,C,  he worked. The pile of stove-wood grew astonishingly. The pale bark of the poplar sticks was mottled with lichens of sage-green and dusty gray; the newly sawed ends,
491,1920,FIC,RiverProphet,A,B,C,"  attention and discussion. The following morning Mrs. Caope offered Rasba $55 for his old poplar boat, and he accepted it gladly. She said she had a speculation in",
150,1921,FIC,FlamingForest,A,B,C,  its ruddy light in the western sky at nine o'clock at night; where the poplar buds unfold themselves into leaf before one's very eyes; where strawberries are green,
204,1921,FIC,FlamingForest,A,B,C,"  its voice. On the other side of him, in a dense pocket of poplar and spruce, a warbler suddenly brought its song to a jerky end. He",
214,1921,FIC,FamousModernGhost,A,B,C,"  things. Then suddenly the explanation leaped into my mind: a bough from the poplar, the only large tree on the island, had fallen with the wind.",
241,1921,FIC,FlamingForest,A,B,C,"  and came then to higher ground, where the evergreen was sprinkled with birch and poplar. About him was an invisible choir of voices, the low twittering of timid",
60,1922,MAG,Atlantic,A,B,C,"  they would put out the light of diamonds. She held herself like a young poplar and says she:' And if you' re right, old woman,",
78,1922,FIC,VirginiaScout,A,B,C,"  it was relieved by many beautiful touches. Such were the tulip-trees, or yellow poplar. Many of them towered a hundred feet with scarcely a limb to mar the",
127,1922,FIC,NinthVibration,A,B,C,"  be there tomorrow when you go, and I will ride with you to the poplar road. "" She passed like a shadow into her little dark cabin, and",
141,1922,FIC,WhereBlueBegins,A,B,C,"  along the homeward way. With a tender emotion Gissing saw the spires of the poplar trees, the hemlocks down beyond the pond, the fringe of woods that concealed",
154,1922,FIC,PrairieChild,A,B,C,"  , cheering him on, and every time his hen-coop slat thumped that shredded old poplar gate-post some proud son of Tuscany bit the dust. Sunday the Twenty-Fifth Duncan,",
175,1922,FIC,VehementFlame,A,B,C,"  the yellow fog; down in the yard, the tables and chairs under the poplar dripped and dripped. As for Maurice, it was as if some dark finger",
185,1922,FIC,VehementFlame,A,B,C,"  and brimmed with light, so that the shadows of the bare branches of the poplar, clear-cut like jet, crisscrossed on the brick path; in the border,",
254,1922,FIC,KentuckyRanger,A,B,C,"  backbone east for' bout one hundred feet, and you'uns cum to a tall poplar tree. Go down de hill to de souf fifteen feet, and you'uns'll",
278,1922,FIC,VehementFlame,A,B,C,"  get back to Mercer, and the office, and the table under the silver poplar. "" I'll get hold of the Mortons, and Hannah can give us",
326,1922,FIC,VehementFlame,A,B,C,"  bloomed again, for almost a century; the yard was shaded by a silver poplar, which would gray and whiten in the wind in hot weather, or delicately",
349,1922,FIC,PrairieChild,A,B,C,"  "" he exulted as we slowed down and turned into a crescent lined with baby poplar and Manitoba maple. I leaned out and saw a big new house of tapestry",
437,1922,FIC,BlackWolfPack,A,B,C,"  along. "" I followed eagerly and presently we had climbed through a thickly grown poplar grove and found a suitable hiding place among the small poplars. We had the",
126,1924,MAG,Atlantic,A,B,C,"  ' called Snead,' an' they' 11 pass us.' The poplar was an immense one, five feet through at the butt, and was only",
435,1924,MAG,Atlantic,A,B,C,"  would give an apparently dying screech and flee forward again. Scroonch up to that poplar,' called Snead,' an' they' 11 pass us.'",
52,1926,NEWS,NYT-Reg,A,B,C,  been made recently in New Rochelle against the continued planting of poplar trees. The poplar tree is one of the favorites in Westchester Because of the large number of native,
461,1926,NEWS,NYT-Reg,A,B,C,  of arguments that have been made recently in New Rochelle against the continued planting of poplar trees. The poplar tree is one of the favorites in Westchester Because of the,
454,1927,NEWS,Chicago,A,B,C,"  a motor ride Always beside tts the Sun I see, Sliding Back of the poplar trees, Trying to catch up to Ruth and me. If we Turn at",
41,1928,MAG,Time,A,B,C,"  any other except Arkansas. And it has on its mountains great wealth in yellow poplar, birch, ash, oak, spruce, hemlock, walnut. They too",
351,1928,FIC,Play:SupperDead,A,B,C,"  her left shoulder. Dere it is, dere's de new moon behime dat poplar. All ready, fixed and ready, fixed and ready. FESS Standing up",
366,1928,MAG,NatGeog,A,B,C,"  in Bedford County, and the planned and there built himself another house, called Poplar Forest, an exquisite architectural trifle, and thither he fled with one of his",
443,1928,MAG,NatGeog,A,B,C,"  of tobacco made and unsold. At the same time he had on hand at Poplar Forest, an estate near Lynchburg, more than 30,000 pounds of the same crop",
10,1930,MAG,Atlantic,A,B,C,"  like. I walked back to the cabin, and as I walked I gathered poplar leaves, and I gathered pink and red leaves from the black gum tree where",
18,1930,FIC,LucyChurchAmiably,A,B,C,  be corn tobacco grain and beet crops if they wish for winter. How many poplar trees are there on it and how large do they grow in thirty-five years ordinarily,
61,1930,FIC,LucyChurchAmiably,A,B,C,  there is no difference between statues and must. Who can see the beauty of poplar trees. Who can see the beauty of poplar trees. Not to be rough,
186,1930,FIC,LucyChurchAmiably,A,B,C,  matter which is pleasantera snow mountain or a river or a tree which is a poplar. Oh yes she says oh yes and when she says oh yes she says,
284,1930,MAG,Atlantic,A,B,C,  So be it! The first sharp frost would reveal to my searching eyes the poplar grove in its setting of sombre spruce and fir. Day after day the yellow,
377,1930,NF,Hey!Yellowbacks!,A,B,C,  lemon and white; his new brown puttees seemed alien bark grafted on a gray poplar. The rookies had finished pulling on their clothes. They made way for the,
447,1930,MAG,Atlantic,A,B,C,  and Bert and I did likewise. A great rain was falling. The old poplar tree outside the porch had ceased to drip and the whole rain was falling through,
486,1930,MAG,Atlantic,A,B,C,  has thrice encircled the globe with me I found the other day some of those poplar leaves. A few thrills of my childhood days are still vivid in my memory,
492,1930,MAG,Atlantic,A,B,C,"  I sat and studied the colors in my hand, felt the coldness of the poplar leaves against my face. A grasshopper sang his song of nonsense and nothing in",
101,1931,FIC,MoneyFromHome,A,B,C,  drifted. Bridget stood beside Nicolas at the window watching the filling pond and the poplar row shuddering along the beach. The sky was grey with foreboding and there was,
106,1931,FIC,Harpers,A,B,C,"  here and there between the swift white clouds, a cold wind was blowing the poplar trees. An itinerant band had stopped before the building and was playing, with",
303,1931,NF,BetterHomesManual,A,B,C,  determine the choice of material for the wood trim. Soft woods like whitewood or poplar do not take the natural finish well. Cypress or birch cost very little more,
311,1931,FIC,XXXYYY,A,B,C,  One day news came through Captain Bailey that the companywould join Forrest's cavalry at Poplar Springs. Immediatelythe troops were buzzing with talk of Forrest. He was fighting the,
342,1931,FIC,XXXYYY,A,B,C,"  , and he sat with Augustus and watched McCluskyplay. The following day, at Poplar Springs, in the early afternoonthe recruits joined the salted troopers under Forrest. These",
475,1932,FIC,Store,A,B,C,  girl had loved Beekman. The old Lacefield manor itself was deplorable. The silver poplar grove that had stood on its lawn had long since been used for firewood.,
178,1933,MAG,GoodHouse,A,B,C,"  tax, came to be used to protect young America's growing industries. Like poplar roots around a water-main, our tariff has almost stopped our valuable foreign trade.",
305,1933,FIC,WithinThisPresent,A,B,C,"  had dropped. The air was hot and lifeless, but the leaves of the poplar tree in Mr. MacLeod's garden were whispering in the darkness. Somewhereto the north",
407,1933,FIC,WithinThisPresent,A,B,C,"  empty sky. The world shut off by the high bank of the willow and poplar and sumach-clad bluff. The children, skipping stones and begging to go in wading",
97,1934,FIC,LongRemember,A,B,C,"  looked across the mound of shrubbery beside the porch, she was positive that the poplar trees shimmered, the fences were blurry and titillating, all uprooted and quivered by",
114,1934,FIC,Folks,A,B,C,"  arroyo to the place where their low-lying adobe house sat into the hill under the poplar trees, with the pinon like a dark fuzz beyond, and beyond that the",
184,1934,FIC,UnfinishedCathedral,A,B,C,"  rapids I have ever tried to wade. I came to know it well from Poplar Bluff up to the Big Eddy and as far below, but I never came",
202,1934,FIC,UnfinishedCathedral,A,B,C,"  "" Poplar Bluff, Missouri. "" Colonel Wyndham had mentioned the Black River at Poplar Bluff as his favorite of all the Ozark streams. |p187WIRED Harry Morrow that afternoon:",
218,1934,FIC,UnfinishedCathedral,A,B,C,  and waved his cigar as he gave me a circumstantial description of the country round Poplar Bluff.... The land between Black River and the St. Francis River had been overflowed,
248,1934,NEWS,NYT-Reg,A,B,C,"  , Beech, Birch, Chestnut, Linden, Mahogany, Maplewood, Pinewood, Poplar, &c.; In the case of the Brooklyn Borough Gas Company, the holding companies",
252,1934,FIC,UnfinishedCathedral,A,B,C,"  westbound train two hours later. She had wanted to come back with me to Poplar Bluff, but I persuaded her not to. I did not want anybody with",
344,1934,FIC,UnfinishedCathedral,A,B,C,  . They had been summoned by telegramand had met in St. Louis to come to Poplar Bluff on the same train. The wind was sharp. It occurred to me,
350,1934,FIC,UnfinishedCathedral,A,B,C,  It was one Saturday in September that I made the discoverythat revolutionized my life at Poplar Bluff. I had gone up the river with Jim early in the morning and,
371,1934,FIC,UnfinishedCathedral,A,B,C,"  . "" That was on a Saturday in November when we had been living at Poplar Bluff seven years. The following Mondayp216I went down to the river immediately after lunch",
388,1934,FIC,UnfinishedCathedral,A,B,C,"  the smoker I fell into conversation with a man, a drummer, who made Poplar Bluff twice a month and was familiar with all that country, a fat man",
422,1934,FIC,UnfinishedCathedral,A,B,C,  the little axe he wore at his belt felled with one skilful blow a little poplar tree growing near the water's edge. It fell just in front of the,
474,1934,FIC,UnfinishedCathedral,A,B,C,"  to go across the way to the contractor's -- some fine light strips of poplar. Jim, when he saw the lot, asked me jocularly if I was",
500,1934,FIC,UnfinishedCathedral,A,B,C,"  go to the school in Nashville. We did not know how we would like Poplar Bluff. The river, this with a quiet smile, might not be all",
109,1935,FIC,WeAreBetrayed,A,B,C,"  there came to Vridar that madness which used to strike him in Annis, in Poplar, when driven to the wall by school bullies; and he babbled with fury",
402,1935,FIC,WeAreBetrayed,A,B,C,"  he asked, the timid lad who had gone to school in Annis, in Poplar? It was hard to believe. Army training had given to him the heart",
69,1936,FIC,HeadOW-Hollow,A,B,C,  and carpet-wooled hair. They sneak through the dew-revived daisies and whiff at the cow-shed poplar planks. They nose for a wide crack. Then they snoop through the sticker,
133,1936,FIC,HeadOW-Hollow,A,B,C,"  got the wrong cat, "" says Peter looking all the time at the hollow poplar log with a board nailed on for a bottom, used for a churn.",
250,1936,FIC,HeadOW-Hollow,A,B,C,  n't listen. The cool night wind keeps whispering to the soapy leaves on the poplar trees. Inside the house there is music. Hush! Listen! Music comes,
268,1936,FIC,HeadOW-Hollow,A,B,C,  is the green grass in the yard. There is the silver wind in the poplar leaves and there is a green field of pretty waving corn. Battle is blind,
297,1936,FIC,MainLineWest,A,B,C,  lunch-boxes on the ground behind a little clump of tall grass and new shoots of poplar root that showed gray twigs and pale green leaves. Then they moved forward until,
442,1936,FIC,HeadOW-Hollow,A,B,C,  man. See. There is a pine plank by a chestnut plank and a poplar plank on tother side of the pine plank. I laid that floor forty-six years,
469,1936,FIC,CrookedTrailsStraight,A,B,C,"  With the change in position she showed slim and tall, straight as a young poplar. Beneath their long lashes her eyes grew dark and hard. For the man",
7,1937,FIC,NoneShallLookBack,A,B,C,  then all of a sudden bullets whined and smoke was drifting up over the silver poplar trees. They went inside the house. Mitty sat down at her place at,
211,1937,FIC,Three-HeadedAngel,A,B,C,"  Annie, bathed and shrouded the body. Luther sawed the ends off a long poplar board, and adjusted them into the back of two chairs, for the cooling-board",
263,1937,FIC,NoneShallLookBack,A,B,C,"  sapling to climb by, had flung their tendrils to the topmost limbs of a poplar tree. Lucy standing under this natural canopy was exclaimingin delight over the red berries",
309,1938,MAG,ReadersDigest,A,B,C,"  small brook, they selected a rocky gorge as a homesite. With sod, poplar branches, and small stones, the beaver dammed the stream. As the dam",
38,1939,NF,HandicraftsSouthern,A,B,C,"  another one in 1934, just made them for pastime. The fiddle was of poplar, one guitar of black gum and the other of cedar? just experimenting with",
272,1939,NF,HandicraftsSouthern,A,B,C,"  , for home use or decoration that may be worthwhile to note. Chestnut, poplar, and other barks are employed quite extensively for covering houses in the vicinity of",
383,1939,NF,HandicraftsSouthern,A,B,C,"  body of one Wade recently is of yellow pine, cedar, white oak, poplar, and black walnut. The pegs are carefully carved. During the major part",
389,1939,MAG,Harpers,A,B,C,"  the Susquehanna Indians played Czechoslovakia to the white man. It is a great tulip poplar, known to two centuries of St. Johnnies as the Liberty Tree. They say",
419,1939,FIC,BuglesBlowNoMore,A,B,C,"  Ben would come back from a ride and have a champagne lemonade tinder the large poplar tree. Aunt Abbie was too old to understand that it was lost, that",
