entry,year,genre,source,a,b,c,text,
178,1891,FIC,FeastVirginsOther,A,B,C,  Change! Change! Change! and the winters wax and wane. The old oak dies in the forest; the acorn sprouts at its feet; The sea gnaws,
179,1994,NF,PhysicsToday,A,B,C,"  could sort out this signal from the diffuse background, Shull told us, the Oak Ridge researchers were in fact able to study the paramagnetic scattering in a number of",
180,1950,FIC,Town,A,B,C,"  basswoodand a whitewood poplar. She wished she could bring home a pair of young oak trees, a white oak and a red, but hardly would they stir their",
181,1876,FIC,WychHazel,A,B,C,  IN THE GERMAN CHAPTER XXVI. IN THE ROCKAWAY CHAPTER XXVII. THE GERMAN AT OAK HILL CHAPTER XXVIII. BREAKFAST FOR THREE CHAPTER XXIX. JEANNIE DEANS CHAPTER XXX.,
182,1951,FIC,ReturnParadise,A,B,C,"  a dictation phonograph beside her, a young woman secretary was working. On an oak table in the center were at least fifty books on Italian history, with quarterly",
183,1970,MAG,Harpers,A,B,C,"  and talked, and the children explored the woods. Some of them caught poison oak. I managed to eat three different kinds of deviled eggs and two different kinds",
184,1932,MAG,Atlantic,A,B,C,"  forget it? And that reminds me of a story. We live simply at Oak Knoll, but we usually employ a mechanic whom we call a butler. Now",
185,1864,MAG,Harpers,A,B,C,"  , in every country in the temperate zone. For these reasons probably, the oak has been regarded with a degree of veneration, from the earliest ages of mankind",
186,1900,FIC,HeartsHighway,A,B,C,"  the bending of staunch, true men, with muscles of iron and hearts of oak, to commands which be manifestly against their own best interests, it is verily",
187,1975,FIC,BeyondBedroomWall,A,B,C,"  floor, detaching himself from the concentration, and smells a fragrance of old raw oak that the open desk breathes into the room, so dense and enwrapping it seems",
188,1845,FIC,Pioneers,A,B,C,"  walnut-trees. Away! then, you lads who would buy land; Choose the oak that grows on the high land, or the silvery pine on the dry land",
189,1967,NF,PerceptionPersonal,A,B,C,"  can not know for certain that what we are seeing is a robin in the oak, if we can not see that there is a robin in the oak,",
190,1942,NF,EnglishSocialHistory,A,B,C,  . But those great ships that survived were so strongly built of the best English oak as to be able to face the high seas for thirty or even for sixty,
191,1852,FIC,AesopInRhyme,A,B,C,"  A philosopher, proud of his wit and his reason, Sat him under an oak in a hot summer season. On the oak grew an acorn or two,",
192,1916,NF,QuestQuaint,A,B,C,"  heavy of design and bearing every indication that the seat is as old as the oak of the frame. This type, found in the museums of New England and",
193,1872,FIC,BacklogStudies,A,B,C,"  ground: the loss of sense after sense, as decaying limbs fall from the oak; the failure of discrimination, of the power of choice, and finally of",
194,1841,NF,Book,ATreatise,A,B,C,"  Hard by a cottage chimney smokes, From between two aged oaks. "" The oak is not only one of the grandest and most picturesque objects as a single tree"
195,1833,NF,HistoryVegetable,A,B,C,"  contained. It may be proper also to mention, that the roots of the oak are wholly contained in the moss, and do not, in any instance that",
196,1835,FIC,TalesSketches,A,B,C,"  , for it was now September, and was perched on a blasted and riven oak, repeating his piercing plaint, was a bird of evil augury to his disturbed",
197,1900,FIC,WebLife,A,B,C,  toward the peaceful little lawn. On the railroad track behind the copse of scrub oak an unskilful train crew was making up a long train of freight cars. Their,
198,1934,MAG,Nation,A,B,C,"  proposal that the church he was to build in the almost empty parish of Royal Oak, twenty miles from the heart of Detroit, should be dedicated to the world",
199,1929,NEWS,Chicago,A,B,C,"  introduced in the house of representatives on Tuesday by Rep. William G. Thon of the Oak Park disttict. Thorough Study Sought. Briefly, the program for tax reform anti",
200,1941,NEWS,NYT-Ed,A,B,C,  Court Room was a beautiful coat-of-arms of the company -- carved from one piece of oak and enameled in true heraldic colors -- made in the reign of James I. And,
201,1841,FIC,Poems,A,B,C,"  Elm, which cheer'd her sainted grandsire's gaze, (Like Mamre's Oak, o'er Abraham's honoured head) Far from the chamber, where her cradle",
202,1827,FIC,Novels,A,B,C,  of a hog -- and the wooden handle -- of poplar or cedar or white oak. At one time a troop of swine munching mast in a grove of oaks,
203,1872,FIC,DoctorVandykeA,A,B,C,"  asleep, and half conscious, was simply the shadow of that bough of the oak yonder through the window, which shadow was cast by the moon, and waved",
204,2004,FIC,FullCry,A,B,C,"  . The cardinal once again left off the millet and flew back up into the oak tree. "" Bother, "" he grumbled to his mate. "" Maybe they",
205,1936,FIC,HeadOW-Hollow,A,B,C,"  leaves semi-golden. The oak leaves swirl like clusters of blackbirds in the wind; oak leaves, red, golden, scarlet -- semi-golden oak leaves the color of one",
206,1902,FIC,Play:HerLordMaster,A,B,C,  . Rich dark red curtains at arch same color as carpet. Furniture of old oak covered with Flemish tapestry. Backs of furniture and seats upholstered -- only arms and,
207,1872,FIC,AllegoriesLife,A,B,C,"  and the stars shone like friendly eyes in the heavens above him. "" That oak would have surely died but for the tempest which passed over us, "" said",
208,1935,FIC,ThisBodyEarth,A,B,C,"  out to the woodpile, split some lightwood splinters, and took an armful of oak wood into the room at the end of the house which had been fitted up",
209,1968,FIC,Play:DayDay,A,B,C,  be back. I know her. RUBY (Pause.) Maybe not. OAK I'll find her. Let her stay out a while first. Teach her,
210,1936,FIC,HeadOW-Hollow,A,B,C,  the coffin and follows toward the back room. It is a heavy box because oak wood is heavy wood and wild-cherry wood is a heavy wood. It is made,
211,1837,MAG,NorthAmRev,A,B,C,"  track of a wolf or a bear, and, as you emerge into the oak openings, you will come suddenly upon a fine deer, boundino* across the plains",
212,1954,NF,GoodTasteInHome,A,B,C,"  is not as economical as plain-sawing, and the edge-grain plank is more expensive. Oak has unusually large rays, sometimes measuring four inches in height, resulting in unusually",
213,1914,FIC,DianeGreenVan,A,B,C,"  The steady drip of the rain, filtering through the vines twisted heavily about the oak trunks, was indescribably mournful. Suddenly the nameless terror that had crept into the",
214,1889,NF,HistoryPhoenicia,A,B,C,  seriously on the cultivable soil. Of the upland trees the most common is the oak. There are three species of oak in the country. The most prevalent is,
215,1837,FIC,WomansTrust,A,B,C,  The very wind less wayward than his heart! MADELON. MADELON. The forest oak less firm! He loved me not For the frail rose hues and the fleeting,
216,1938,NF,WonderWordsAnIntroduction,A,B,C,  are virtually alike. Whether we say of a strong man that he is an oak (metaphor) or that he is like an oak (simile; analogy),
217,1937,FIC,Three-HeadedAngel,A,B,C,"  in the bottoms. There's no reason why a mule can't haul that oak. You won't have to get into the brakes after it, and if",
218,1950,NF,ForestProducts,A,B,C,"  fact recommended, because it is characterized by a natural durability not possessed by red oak. If, on the other hand, a preservative t reatment is contemplated,",
219,1884,FIC,Ramona,A,B,C,"  These canons are green and rich at bottom, and filled with trees, chiefly oak. Beginning as little more than rifts in the ground, they deepen and widen",
220,2005,FIC,GirlsTenderAge,A,B,C,"  our socioeconomic level: Working Stiffs. We live in the D section of Charter Oak Terrace in Hartford, Connecticut. Hartford is a city where all manner of public",
221,1986,NEWS,Chicago,A,B,C,"  points) led the way. Oak Forest 70, Bremen 63 -- No. 16 Oak Forest (19-4, 8-1) retained a one- game lead over Hillcrest in the",
222,2002,NEWS,Chicago,A,B,C,"  looms. # And I am deeply, deeply saddened. # Dan Schlorf, Oak Park 634234 # She has lived in public housing most of her life. Her",
223,1905,FIC,RoverBoysOnRiver,A,B,C,"  lake. There the Rovers would get aboard a train which would take them to Oak Run, the nearest railroad station to their home. "" The Golden Star looks",
224,2006,FIC,WolfBrother,A,B,C,"  had been his mother's. In a blur, he yanked out the black oak stopper, and shook some of the red ochre into his palm. Suddenly he",
225,1990,FIC,SouthernRev,A,B,C,"  chair at all, a horrible throne of a chair. It was made of oak timbers, it had a seat wide enough for three condemned men, arms wide",
226,1961,NF,ColoringFinishing,A,B,C,  Reduce to brushing consistency with VNksP naphtha before using. 4. Silver Fox on Oak (1) Spray with black lacquer reduced 1 part lacquer to 2 parts thinner,
227,1948,FIC,RemembranceRock,A,B,C,"  0 God of Hosts, we came to this wilderness and gave it the hard oak and hickory of our plows and the iron of our axes and the sweat of",
228,1967,FIC,EustaceChisholm,A,B,C,"  Peck was unlocking a padlock that fastened a loop-ended cable to a ringbolt in the oak. Down dropped the treehouse ladder. More cheers. Another padlock, this time",
229,1911,FIC,Mavericks,A,B,C,"  had yet reached the house, a figure dropped from the foliage of the live oak under which they had been standing, and rolled like a ball from the fence",
230,1987,FIC,Mov:Overboard,A,B,C,"  coldly) I beg your pardon.   DEAN PROFITTLook, I already bought the oak --   JOANNAWell, I'm certainly not paying for that --!   DEAN",
231,1940,FIC,Harpers,A,B,C,"  to her. I knew the men were repairing the stone wall back of the oak grove. When I got near where they were working, I heard Jimmy speak",
232,1947,FIC,EastSideWestSide,A,B,C,"  They moved slowly towards the dining-room beyond thep227rear drawing-room, where a pair of carved oak doors had been thrown open upon a spectacle which Jessie said, "" looks like",
233,1898,MAG,NorthAmRev,A,B,C,"  . When I first caught sight of him he was eating acorns under a Kellogg oak, at a distance of perhaps seventy-five yards, and I tried to slip past",
234,1849,FIC,WashingtonHisMen,A,B,C,"  the last of an hundred years. An ancient arm chair, framed of solid oak, the paint worn long ago from its brown arms, the rude carvings which",
235,1827,NF,IntroductionMechanical,A,B,C,"  kept as small as possible, and the timber should be well seasoned. Hard oak makes /z/ the best, because it will be least compressed by the ends of",
236,1995,MAG,Astronomy,A,B,C,  gluing blocks because fasteners screwed in the edge of the plywood won't hold. Oak quarter-round molding makes useful glue blocks. Glue and fasten the blocks to the front,
237,2000,FIC,SouthernRev,A,B,C,"  Penny asked as they drove through Gray, Georgia, on the way to Round Oak. "" Oh, let's stop. It won't take five minutes to",
238,1932,NEWS,CSMonitor,A,B,C,  to wield it with such force that it has been known to pierce the solid oak of a whaler s bows. But the ease and grace with which it spars,
239,1860,FIC,SunnySouthTheSoutherner,A,B,C,"  of his Virginia and British ancestors. The bed-rooms look so respectable with their black oak and carved furniture, the panneled wainscotting, old-fashioned testers, and oval mirrors,",
240,1967,NF,PerceptionPersonal,A,B,C,"  people. We can not show that S does not see a robin in the oak because he does not know, or does not believe, that there is a",
241,1941,FIC,BlackShrouds,A,B,C,"  were silent after that, for a long time. I stared dully at the oak sideboard that had always fascinated me. It was elaborately carved and had a huge",
242,1950,FIC,AcrossRiverInto,A,B,C,  was on a high upland with sandy roads and trails and the trees were scrub oak and pines. The enemy tank and half track prints showed clearly in the moist,
243,1910,FIC,CowboySongs and,A,B,C,"  "" From a limb a pen he broke, And he dipped his pen of oak In the warm blood that was spurting from a wound above his heart. """,
244,1905,MAG,Independent,A,B,C,"  end of its guide rope, which had curled itself around the head of an oak. For fifteen minutes it kept its shak-# |p1227 ing tremendously, and it was",
245,1835,FIC,AnOldSailorsYarns,A,B,C,"  would more effectually check the progress of a round shot than a greater thickness of oak plank. Having finished the castle, he could not forbear passing into the cabin",
246,1878,FIC,BoyTrapper,A,B,C,"  many quails, anyhow? "" asked Dan, as he placed one of the oak blocks upon its end and began splitting off a shingle with the frow. """,
247,1845,FIC,WesternClearings,A,B,C,"  duty as glass, and which now fluttered in every breeze; its roof of oak shingles, warped into every possible curve; and its stick chimney, so like",
248,1886,FIC,AnnetteMetisSpy,A,B,C,"  the Fort, selecting a little cup shaped hollow, rimmed around with scrubby white oak. The horses fed in the centre, and at the edge of the bushes",
249,1951,MAG,Time,A,B,C,"  War II he bossed the purification of plutonium, from 1945 to 1948 ran the Oak Ridge project, is now a Government adviser on top-secret scientific matters. For Monsanto",
250,1998,FIC,FantasySciFi,A,B,C,"  porch, and a green porch swing. The thick oval leaded glass of the oak door was beveled around the edge, the brass of the handle dark with age",
251,1974,FIC,CryAngels,A,B,C,  waiting families. Old Aaron Tim with twine in his shoes idling under the umbrella oak. Small boys shouting for echoes. I stood on the curb a long time,
252,1848,FIC,BoyMountRhigi,A,B,C,"  on a projecting crag that hung over a deep pool of water. An old oak, scathed by lightning, and wreathed by a pendent grape-vine, overshadowed them.",
253,1912,FIC,ChumsInDixie,A,B,C,  end of the painter which Larry had fastened to the trunk of the twisted live oak tree growing near the edge of the bank. As the water was quite deep,
254,1952,FIC,Mov:BadBeautifulThe,A,B,C,  . (They enter the bar.) MED SHOT INT BAR NIGHT (An oak room. No furniture. A candle on the bar. A half-empty liquor bottle,
255,1902,FIC,LittleGirlInOld,A,B,C,"  no longer friends, when we used to have such merry times under the old oak? I have remembered you; I have said times without number,' When",
256,1931,NF,StoryArchitecture,A,B,C,"  texture of the walls. And from north to south new structures of // massive oak like Moreton Hall, Old Surrey Hall, Alston Court, Rufford Old Hall,",
257,1878,FIC,NabobVolume12,A,B,C,"  of persons that morning in the Nabob's dining-room, a dining-room finished in carved oak, supplied only the day before from the establishment of some great house-furnisher, who",
258,2003,NEWS,Houston,A,B,C,"  Lady Lions at 7 p.m. Friday, then travel to meet co-district leading Klein Oak at 7 p.m. Tuesday. # Klein Oak and Spring entered the week tied",
259,1993,FIC,CannibalsSunset,A,B,C,"  bury it? "" Kenny asks in his smallest whisper. Pratt looks around the oak and points over to the side of the monastery There's a narrow strip of",
260,1876,FIC,Clarel,A,B,C,"  's home: "" The tower looks lopped; it shows forlorn -- A stunted oak whose crown is shorn; But see, palm-like the minaret stands Superior, and",
261,1931,NF,BetterHomesManual,A,B,C,"  to 20 "" high as possible. Use plywood, veneered on one side with oak, in lengths which will go roughly from floor to ceiling. Paint the back",
262,1999,FIC,FantasySciFi,A,B,C,"  had gone awry, a neighbor, who had a friend whose brother-in-law worked at Oak Ridge national labs, confided ominously; flying saucers had been sighted over an airbase",
263,1892,NF,WhiteSlavesOppression,A,B,C,"  the girls' bath-room there were rugs under foot, the finishing was done in oak, the trimmings were nickel-plated, the sanitary arrangements were perfect, and everything was",
264,1992,FIC,CarlsLawnAmpGarden,A,B,C,"  Wednesday was the day we had set aside to service Carl's masterpiece, the Oak Grove at Princeton University. These were not ailanth-oaks or composite red "" woods """,
265,1986,FIC,DessaRose,A,B,C,  work with silk and had directed the work of the householdfrom a chair under the oak tree in the kitchen yard as long as fair weather held. Had she a,
266,1992,FIC,SouthernRev,A,B,C,"  Yesterday Roy rigged up a pen for the dog, stringing wire around some young oak trees and fastening it onto an unused shed. He fashioned a gate out of",
267,1831,MAG,NewEngMag,A,B,C,"  oaks, the emblems of strength and immortality. There is majesty in an old oak. His trunk is of twelve feet girth; his arms are extended horizontally to",
268,1987,FIC,Mov:Overboard,A,B,C,"  What is this?   DEAN PROFITTThat's called "" wood. "" It's oak.   JOANNAOak. An oak closet. Why am I even amazed?  ",
269,1857,MAG,NorthAmRev,A,B,C,"  , amidst the wildness of nature. Under the spreading branches of a rugged old oak, where he could muse by the side of a rustic stream, gliding in",
270,1949,FIC,Mov:ReignOfTerror,A,B,C,"  door is locked. He tries butting with his shoulder. The door is solid oak and doesn't budge. -- 70 -- He takes one step back, his",
271,1846,FIC,MossesFromOldManse,A,B,C,"  a nearer approximation to something beautiful. It seemed as if the hamadryad of the oak had sheltered herself from the unimaginative world within the heart of her native tree,",
272,1841,NF,Book,ATreatise,A,B,C,"  , or even between individual specimens of the same kind of tree, as the oak, of which we rarely see two trees alike in form and outline, although"
273,1985,FIC,WishsongShannara,A,B,C,"  to the downpour and huddiedwithin their sodden cloaks, beneath the sparse shelter of an oak broken and ravaged by years of seasons passing. Empty and barren, the Rabb",
274,1905,MAG,Harpers,A,B,C,"  fig on the leaf stalks of the palmetto or on the bark of cypress. oak, or other tree. The parasitic tree grows rapidly upward and downward, and",
275,1987,FIC,CaptiveBride,A,B,C,"  bounded lightly away at their noisy approach. She pictured the secret self of an oak as a hideous, deformed baby leering wickedly at her from the heart of the",
276,1970,FIC,BayNoon,A,B,C,"  in bloom, the limestonepeaks and dolomitic escarpments, the sea luridlyp139streaked between slopes of oak and juniper. Foreign tourists were doing their best to ruin it -- "" When",
277,1992,FIC,Mov:Unforgiven,A,B,C,  Pulling the saddlebags off and LITTLE SUE is still mounted. They are under the oak tree and it is dusk and THE KID is just sitting there with his bottle,
278,1997,MAG,HarpersMag,A,B,C,"  hundred yards apart, which they have furnished over the years with stained glass, oak paneling, and other architectural features salvaged from the buildings they have demolished. The",
279,1886,FIC,Poems VolIV,A,B,C,"  would warm our February sky And bring the time of roses nigh! The Charter Oak. I seem to see the old tree stand, Its sturdy, giant form",
280,1848,FIC,ThreeHours,A,B,C,"  , as they pass, To cheer our winter home. Not transient thus the Oak's proud form, It rears its head on high, And battles with the",
281,1897,NF,WomanRepublic --,A,B,C,"  thee. "" Man in his imperious folly has pictured the relationship as that of oak and vine which have no organic union; but, despite imperiousness and folly,",
282,1969,NEWS,Chicago,A,B,C,"  rope to a colleague, and dived in. Afterward, Gary was taken to Oak Park hospital where he was examined for shock and then released. Conklin went home",
283,1931,MAG,Atlantic,A,B,C,"  to our eyes, with wide mahogany staircases, an army of cuspidors, aged oak chairs. We went to our rooms, all still quite silent. We sat",
284,1910,MAG,Nation,A,B,C,"  this week from the press of Elliot' Stock, who also announces "" The Oak, its Natural History, Antiquity, Folk-lore, etc, "" by Charles Mosley",
285,1884,NF,AlgonquinLegends,A,B,C,"  , not maple. "" "" White oak? "" "" No, not white oak. "" "" Black walnut? "" "" No, not black walnut. """,
286,1880,FIC,TalesChesapeake,A,B,C,"  befriend; The great ball cypress, fringed with beard, Presides above the water oak, As doth its shingles, well revered, O'er many a happy home endeared",
287,2001,FIC,SouthernRev,A,B,C,"  , but in its rambling enormousness is nothing short of a mini-mansion, with dark oak beams and knobby stonework and leaded windowpanes, the whole thing slightly Germanic in a",
288,1939,MAG,NatGeog,A,B,C,"  the river, they noted the fertility of the ground, the size of the oak and other trees, and the abundance of stone for building houses. In the",
289,1954,NF,GoodTasteInHome,A,B,C,"  , or when utilizing simply grained woods (such as cherry, pine, or oak, whose figure is not spectacular), or for small pieces of furniture,",
290,1900,FIC,VoicePeople,A,B,C,"  give me some rest? Nannie, you and Jake go out to the old oak and see if all the turkeys air up. Be sure and count' em -- and",
291,2007,FIC,WarriorsFieldGuide,A,B,C,"  at the full moon, you will gather together here, between the four great oak trees, for a night of truce. You will see us above you in",
292,1907,MAG,Atlantic,A,B,C,"  . As you drive from Leamington to Warwick, your carriage is halted before an oak in the middle of the road, surrounded by an iron fence. The driver",
293,1886,FIC,AnAlgonquinMaiden,A,B,C,"  cloak and flying steed vanished in the green aisles of the forest. Along the Oak Ridges -- situate some thirty miles from York -- which the two horsemen now neared, a Huguenot settlement",
294,1913,MAG,Atlantic,A,B,C,"  therefore they did not need the revenue which the strip of land occupied by the oak trees might yield, if put to better use. But our family felt differently",
295,1960,FIC,Mov:TimeMachineThe,A,B,C,"  converted greenhouse, is dark, shaded from the moonlight by a majestic, leafless oak. A two-horse carriage, in the style of the turn of the century,",
296,1999,FIC,FantasySciFi,A,B,C,"  multiplying the verticals of trees, elms, asps, cedar, and the immense oak where attention was concentrated. And what an age we were entering, what a",
297,1887,FIC,ConfessionsCriticisms,A,B,C,"  it. The acorn (to use our former figure) can never explain the oak; but the oak readily accounts for the acorn. It may be doubted,",
298,1968,FIC,Bloodline,A,B,C,"  into the city, and out of Fernwood, BornwellPass, Pleasure Dells, and Oak Woods. The first time I saw Florence a strange thing occurred. In pulling",
299,1998,NEWS,Chicago,A,B,C,"  fortune that I'm not obliged to associate with them. # G.P. Lucchetti, Oak Park 632317 # In what surely won't be remembered as an April Fools'",
300,1910,FIC,OnceUponATime,A,B,C,"  the court and passed down an aisle to a railed enclosure in which were high oak chairs. Again, in his effort to follow, Mr. Thorndike was halted,",
301,1968,FIC,Play:DayDay,A,B,C,  . Stop him. RUBY Stop who! My Else ain't going nowhere. OAK I don't mean Else. Get away from me. RUBY She's goina,
302,1978,FIC,Chesapeake,A,B,C,"  's to be my wife,' Janney repeated. He was like a stunted oak damaged by careless plows but still deeply rooted in earth. She will never be",
303,1965,FIC,Play:MyKinsmanMajor,A,B,C,"  servant, Jonah Mudge: ran from his master's house, blue vest, oak cudgel, leather pants, small brother, and his master's third best hat",
304,1896,FIC,HolyCrossOther,A,B,C,"  object about which it may twine, even as the gentle ivy twines about the oak. Now, as you know, some women there are who, convinced of",
305,1905,FIC,RoverBoysOnRiver,A,B,C,"  "" You can thank your stars that you are not at this moment in the Oak Run lock-up. "" "" I shouldn't have run any risk at all if",
306,1848,FIC,PaulArdenheimMonk,A,B,C,"  branches of a solitary oak stretching above its roof. Through the leaves of the oak, the smoke of the cabin chimney wound into the sky, shining and glowing",
307,1928,NF,HelenKouesOnDecorating,A,B,C,"  chest of drawers, possibly a highboy, the small tables, all made of oak, or of a solid wood stained and finished to simulate it, should be",
308,1832,MAG,NorthAmRev,A,B,C,"  are some very beautiful and useful trees. None however, except the allimportant Live Oak, is equal to the English Oak; and the probability is that the latter",
309,1863,NF,AntiquityMan,A,B,C,"  , and in part at least with the second vegetation, or that of the oak. But a considerable portion of the oak epoch coincided with "" the age of",
310,1953,FIC,GoodSpiritLaurel,A,B,C,"  right here as much as any oak on Laurel Ridge. And a Laurel Ridge oak has to be deep-rooted in the ground to stand these winds! "" "" I",
311,1913,FIC,TTembarom,A,B,C,"  filled with furnishings such as he had never seen or heard of before. Carved oak, suits of armor, stone urns, portraits, another flight of church steps",
312,1999,NF,HairstonsAmerican,A,B,C,"  in 1851 ran an article saying that the judge's great-grandfather, Samuel Hairston of Oak Hill, was probably the richest man in Virginia, and perhaps in the United",
313,1876,FIC,Ishmael InDepths,A,B,C,"  his old friend. His stately young form was shaken by agitation, as an oak tree is by a storm, as he said: "" I will remain with",
314,1969,NF,MankindOnMoveThe,A,B,C,"  , wheels were carefully made of three kinds of wood; elm for naves, oak for spokes, and ash for felloes. In the 1830s, an American smith",
315,1872,FIC,AllegoriesLife,A,B,C,"  the other oak. "" Here the old gardener sat beneath the branches of the oak, and they seemed to rise and fall as if bestowing blessings on his head",
316,1993,FIC,TemptationsStEd,A,B,C,"  rising from the desert: Mighty Oak. "" We're rather proud of Mighty Oak, "" Ms. Yerkes said, ignoring his dismissal of the photos. "" That",
317,1885,FIC,DombeySon,A,B,C,"  's a good lad, and it ain't easy to break up hearts of oak, whether they be in brigs or buzzoms. No, heart's delight --",
318,2001,NEWS,AP,A,B,C,"  to be the front yard, staring up at the charred limbs of a big oak tree. # It's his first time back since September, when wildfire unleashed",
319,2003,FIC,CanterburyPapers,A,B,C,  from the ancient battle of Troy. Encircling the hearth was another remarkable piece of oak carved by highly skilled artisans. They had used their art to design miniature weapons,
320,1926,NEWS,NYT-Ed,A,B,C,"  homes. At the dinner of the Education Department, Franklin Froelicher, headmaster of Oak Lane Country Day School, Philadelphia, was speaker. In the university auditorium Dr.",
321,1967,MAG,SatEvePost,A,B,C,  President first began to react. Except for an instant at frame 186. a large oak tree blocked the view of Elm Street from the sixth-floor window. An assassin there,
322,1830,FIC,Pocahontas,A,B,C,"  .) Enter Pocahontas and Omaya. Pocahon. Princess Pocahontas Here is the great oak. Omaya. Omaya And nothing seems to disturb the stillness of the scene,",
323,1839,FIC,BehemothALegend,A,B,C,"  shoulders heavy axes of steel with edges sharp as death, and handles of immoveable oak. Drawn by a thousand beasts of burthen, behind these, came innumerable provision",
324,2000,FIC,FantasySciFi,A,B,C,"  bats and field hockey sticks, I would take a book and sit beneath the oak tree at the far boundary of the field where sounds from the adjacent woods would",
325,1899,FIC,MythRomance,A,B,C,"  crowding tree, lifts high its heavy boughs. Old forests, where the gnarly oak stands regnant Bristling with twigs that still repullulate, And, swoln with spring,",
326,1852,MAG,NewEngYaleRev,A,B,C,"  , toiling in the hot sun, or resting beneath the shade of the green oak, thus wafting the fragrance of the ripening grain to its owner, and cheering",
327,1996,NF,MakingFurniture,A,B,C,"  that on the table in figure 22. The joiner nailed a piece of scrap oak near the upper edge of the side between the legs, cut a dovetail key",
328,1834,MAG,NorthAmRev,A,B,C,"  some circumstance in the very system of the organization of this tree? In the oak, too, we have another familiar instance of a three-celled and six-seeded ovary finally",
329,1935,FIC,EdnaHisWife,A,B,C,"  furnished with a few good pieces of old mahogany furniture, eked out with fumed oak and white iron beds that reminded Edna of interiors on Oakwood Terrace. The walls",
330,2007,MAG,TownCountry,A,B,C,"  it means "" together "" in Italian -- a strikingly handsome interior of weathered white oak and travertine marble, with intimate booths lining a wall and gauzy strips of linen",
331,1926,MAG,Time,A,B,C,"  , star pitcher; so did Edwin Fogarty, social light; Millard Meyers, Oak Park funnyboy; the two popular Hadfield boys, Bill and Bud-and many another.",
332,1907,FIC,LegendBleeding-heart,A,B,C,"  She felt that her years of sacrifice had been in vain, but when the Oak wagged his head she called back waveringly, "" My little Olga will not be",
333,2003,MAG,NatlReview,A,B,C,  . A gruesome hanged man made of stuffed clothing swings from the limb of an oak tree. I speed up and hope the ardent young hearts behind me won't,
334,1958,MAG,SatEvePost,A,B,C,"  promoting closer tics between scholarship and religion. William Pollard, executive director of the Oak Ridge Institute of Nuclear Studies, was ordained as an Episcopal priest a few years",
335,1961,FIC,SpaceshipNamed,A,B,C,"  and launched himself toward the front door. "" Knock on the bathroom door, Oak! "" he bawled as he left. I did a long, low,",
336,2006,FIC,TwelfthCard [a,A,B,C,"  He took the club in both hands. He stepped closer, lifting the varnished oak rod. Still absorbed in the words, she read intently, oblivious to the",
337,1848,FIC,PaulArdenheimMonk,A,B,C,"  dame, in all the palpitations of fear and wonder, stood hesitating under the oak, a cloud of tobacco smoke rushed from the cabin door. Should she call",
338,1896,FIC,HisSteps,A,B,C,"  the choir, Rachel Winslow, with her face bowed on the railing of the oak screen, gave way to a feeling which she had not allowed yet to master",
339,1937,NEWS,Chicago,A,B,C,"  when lie captained a Dayton team that played in a series of games at the Oak Brook club. The marriage of Howard and Miss Hines, daughter of the late",
340,1903,FIC,Tar-HeelBaron,A,B,C,"  , "" grunted the leader, Pink Pressley. "" They oughter be a black oak about here with a varmint hole in hit. "" He stopped and peered about",
341,1898,NF,ChildsStoryBible,A,B,C,"  place where his father and mother were buried, he lived among the fields and oak groves of Hebron until he died. CHAPTER V. JACOB, A PRINCE OF GOD",
342,1848,FIC,PaulArdenheimMonk,A,B,C,"  the varied tints of the flowers. Before him was placed a table of unpainted oak, on which sundry suspicious bottles stood like the sentinels of the scene. And",
343,1851,NF,FlowerGardenBrecks,A,B,C,"  fruit is contained in a smooth capsule, and the leaf is somewhat like the oak, (quercus,) whence its name. The manner of growth is very",
344,2006,FIC,FantasySciFi,A,B,C,"  in the house seemed to be on, making every flat surface glow: the oak floors scrubbed to a buttery sheen, the freshly painted daffodil walls, the windows",
345,1932,FIC,Harpers,A,B,C,"  Oh, he's a High School boy. Works in the gas station at Oak and Eleventh Streets. "" "" That's fine, "" said her mother,",
346,1872,FIC,Round-aboutRambles,A,B,C,"  likely say: "" Grandpa, don't you want to go to the big oak? "" And Grandpa would answer: "" Of course, child, we will",
347,1954,NF,GoodTasteInHome,A,B,C,"  the norm in all interior fittings. Background. In the earliest homes, massive oak beams and plain white plastered walls were almost the universal practice, following the precedents",
348,1860,FIC,[PoemsIn]TheAutobiography,A,B,C,"  sons, like their clime, are oft chilling and rude And rough as the oak in their own mountain wood; Yet I love thee, my country! as",
349,1930,FIC,42ndParallel,A,B,C,"  September it was a great relief to all concerned. Only, coming back from Oak Hill Cemetery all the things she'd wanted as a girl came back to her",
350,1976,FIC,StormWarning,A,B,C,"  "" Of course. "" "" Not only the Knight's Cross, but the Oak Leaves to go with it. A rare distinction. "" "" It was.",
351,1853,NF,AnecdotesPainters,A,B,C,"  ; lastly, it is scarcely thicker than the bark of the good old English oak, -- and if this noble sovereign, notwithstanding' the heart' and interior",
352,1999,FIC,SecretPrey,A,B,C,"  . He woke once more to the sound of a deer walking through the dried oak leaves, apparently following a game trail down to the swamp. The animal settled",
353,1872,FIC,DoctorVandykeA,A,B,C,  of the bridal chamber -- past the delicate footprints in the snow -- past the oak where a dusky object was stiffening in the freezing winter night -- past tree and,
354,1846,FIC,PoeticalWritings,A,B,C,"  buoy her in their play. Thou wert nobly reared, oh, heart of oak! In the sound of the ocean roar, Where the surging wave o'er the",
