entry,year,genre,source,a,b,c,text,
181,1954,NEWS,CSMonitor,A,B,C,   19540615_6 txt Contrary to earlier expectations the primary election in the Pine Tree State on June 21 does not shape up as a definite test of McCarthyism,
182,1901,FIC,Lazarre,A,B,C,"  good wage, walking around and around Skenedonk, who bore the scrutiny like a pine tree. The Oneida enjoyed his travels. It was easy for him to conform",
183,1935,FIC,EdnaHisWife,A,B,C,"  and the broken pieces of a rustic chair. Another was found lodged in a pine tree. P256A BELL clanged in the courthouse tower, rousing a flock of rusty",
184,1963,FIC,Centaur,A,B,C,"  the palace the bodies of the dead, some bleeding into the snow beneath a pine tree, some lying on the ice of a frozen lotus pond, and others",
185,1852,FIC,HillsShatemuc,A,B,C,"  think Winthrop wants something of the sort, though he is as stiff as a pine tree, bodily and mentally, and won't own that he wants any thing",
186,1921,FIC,Cross-Cut,A,B,C,"  from lynchings on down to burnings at the stake, they dragged Harry to the pine tree, threw him astraddle of it, then, with willing hands volunteering on",
187,1910,FIC,EmigrantTrail,A,B,C,  round. I've no doubt he was born in a lodge or under a pine tree. What right's that kind of man to come ogling after a decent,
188,1919,FIC,TaleMajorMonkey,A,B,C,  So he went straight to the woods and climbed the first tree he came to -- a pine tree just beyond the fence. There Major Monkey found exactly what he was looking,
189,1917,FIC,UncleWiggilyIn,A,B,C,"  was glad enough to run away. So you see how useful you are, pine tree! "" "" Oh, I am so glad, "" said the tree",
190,1917,FIC,UncleWiggilyIn,A,B,C,"  toward the rabbit, but could not. He was stuck fast to the sticky pine tree and Uncle Wiggily could now run safely back to his hollow stump bungalow to",
191,1854,FIC,Walden,A,B,C,  . Instead of a scuttle or a blind blown off in the gale -- a pine tree snapped off or torn up by the roots behind your house for fuel.,
192,1856,MAG,Putnams,A,B,C,"  having served their time in a lumber-camp, and knowing on which side of a pine tree to look for the north. A few hours of the morning brought us",
193,1931,FIC,Harpers,A,B,C,"  . Afterwards, she thought if only it could have been even at the seventh pine tree she would have been less vulnerable to reminiscence. Randolph came running down the",
194,1933,FIC,AsTheEarthTurns,A,B,C,"  's and because she had died last, she had no marker, unless the pine tree growing there148 AS THE EARTH TURNSmight count as one. To-morrow two men would",
195,1839,NF,AnHistoricalAccount,A,B,C,"  had not thought of. "" 1694. The favorite coin of our ancestors the pine tree money was still so plenty, 2 that 675 of it had been recently",
196,1995,FIC,ContempFic,A,B,C,"  hummed as if it were full of bees, and all the needles on the pine tree's small twigs glittered in the sun. # Suddenly I felt a coolness",
197,2001,MAG,ArtAmerica,A,B,C,"  stacked cones, recalling the Japanese matsukawabishi decorative motif, which is like a stylized pine tree, rigorously generalized and abstracted. Some parts are cut out, and a",
198,1955,NEWS,CSMonitor,A,B,C,"  figure is 6.5. Maine expects the new road poinfing toward the center of the Pine Tree State will help its economy. "" There is no doubt in my mind",
199,2009,FIC,PriceSanctuary,A,B,C,"  panic and ruin your only chance. # She parked in the shade of a pine tree where she could see anyone entering or leaving the house. Carmen, if",
200,1917,FIC,UncleWiggilyIn,A,B,C,"  , if you please? "" asked the rabbit gentleman. "" I am the pine tree against which you leaned your back. And on my bark was a lot",
