,1870,large,wolf,"things. and it was while walking thus that he did not observe a large wolf advance to the edge of the gully, look down, and then whisk back",,,,,,,,,,,,,,,,
,1871,beautiful,butterfly,"they were its very life. but now that it is changed into a beautiful butterfly, it lives on the honey and exquisite perfume of flowers. if you offer",,,,,,,,,,,,,,,,
x,1834,bright,chestnut,"back to weep. and close that comrade in his faithful breast hid a bright chestnut lock, which the dead youth had severed with a cold and trembling hand in",,,,,,,,,,,,,,,,
,1871,big,cypress,"heard old jarvis say:""it's the big cypress yonder, in the thicket, ain't it?""she stopped short",,,,,,,,,,,,,,,,
,1871,beautiful,lizard,"after some trouble, and saw, cowering down among the roots, a beautiful lizard; it had a greenish back, and its mouth and the sides of its",,,,,,,,,,,,,,,,
,1871,fine,magpie,"the plain, when sumichrast suddenly fired. he had caught sight of a fine magpie, of an ashy-blue color, with its head crowned by a tuft; its",,,,,,,,,,,,,,,,
x,1844,deep,chestnut,"a solitary huntsman followed splendidly mounted on a fiery andalusian charger, of a deep chestnut color, with four white legs, and a white blaze down his face,",,,,,,,,,,,,,,,,
,1871,cautious,muskrat,"yet oft he fed the titmice from his hand; and the old, cautious muskrat, who, behind this hermit's hut, had built himself a house,",,,,,,,,,,,,,,,,
,1871,innocent,snake,"! take me away!""""poh, dotty; nothing but an innocent snake; he's more afraid of you than you are of him.""""",,,,,,,,,,,,,,,,
,1872,fine,birch,"travelers who were obliged to pass that way. first he appealed to a fine birch which bordered the forest.""not i, indeed!""answered the tree",,,,,,,,,,,,,,,,
,1872,lofty,chestnut,"right glad to go. among the maple's crimson-mottled leaves and in the lofty chestnut's brilliant glow there is no sign of anything that grieves. ah, well",,,,,,,,,,,,,,,,
x,1854,luxuriant,chestnut,"was folded carelessly about her graceful form. one white hand toyed with the luxuriant chestnut curls, that hung in beautiful profusion over her shoulders; the other rested lightly",,,,,,,,,,,,,,,,
x,1854,clear,chestnut,"face fairer than all, -- a quiet, calm, spiritual face; clear chestnut eyes, overshadowed by glossy chestnut hair -- the hair, the eyes, of",,,,,,,,,,,,,,,,
x,1854,clear,chestnut,"a quiet, calm, spiritual face; clear chestnut eyes, overshadowed by glossy chestnut hair -- the hair, the eyes, of ellen adair! i met one",,,,,,,,,,,,,,,,
,1872,long-legged,heron,", and thus lifting up his hunched shoulders and looking the picture of a long-legged heron standing in the water,""mr. anderson, you and our young and happy",,,,,,,,,,,,,,,,
,1872,old,sycamore,"as suddenly as the thunder had come, came the wind. a solitary old sycamore, leaning over the water on the kentucky shore, a mile away, was",,,,,,,,,,,,,,,,
,1873,tall,cottonwood,"; and throwing myself at the foot of a tall cottonwood, with the lariat of the mustang attached to my wrist, i determined",,,,,,,,,,,,,,,,
,1873,tall,cottonwood,", clear but shallow; its banks lined with tall cottonwood trees. here we rested, and our tired animals fully appreciated the cool",,,,,,,,,,,,,,,,
,1873,luxurious,lizard,"fletcher, with his hat over his eyes, lay sunning himself like a luxurious lizard, as he watched the face that grew daily fairer in his sight, and",,,,,,,,,,,,,,,,
x,1864,bright,chestnut,"above the middle size. her complexion was fair; her hair of a bright chestnut color, inclining to red; and her mild blue eye beamed with intelligence and",,,,,,,,,,,,,,,,
,1874,graceful,birch,"spots clumps of spruce are seen, against which the white stems of the graceful birch stand out in bold relief; while the bank of some stream, or the",,,,,,,,,,,,,,,,
,1874,powerful,bison,"devour any animals he can kill. he does not hesitate to assault the powerful bison; and on overtaking a herd, he will spring without hesitation on the largest",,,,,,,,,,,,,,,,
x,1870,beautiful,chestnut,"flowing in his veins. he grew up into a magnificent-looking horse, a beautiful chestnut, with a white strip in his face, and two white stockings behind.",,,,,,,,,,,,,,,,
x,1870,beautiful,chestnut,"imported to this country by james jackson, of alabama. glencoe was a beautiful chestnut, a large star in the forehead, and both  day was beautiful",,,,,,,,,,,,,,,,
x,1873,beautiful,chestnut,"to the prevalent fashion. next to his knightly honor, he loved his beautiful chestnut horse, motilla. handsomest man of the party, however, was don pedro de",,,,,,,,,,,,,,,,
,1874,solitary,bittern,"for a human foot. now and then a solitary bittern rose from the marsh, but, beyond a few water-rails, there were",,,,,,,,,,,,,,,,
,1874,sweet-smelling,juniper,"whole corner of the cabin was filled with logs of pine and fir, sweet-smelling juniper and manzanita to kindle with, and some splinters of pitch, riven from a",,,,,,,,,,,,,,,,
x,1886,luxuriant,chestnut,"a fine figure, was six feet high, with blue eyes and a luxuriant chestnut beard. in his thirty years he had lived and travelled everywhere, reserving the",,,,,,,,,,,,,,,,
x,1888,bright,chestnut,", with a clear olive complexion, languishing dark hazel eyes and dark, bright chestnut hair and beard. in temperament he was ardent as his clime. in character",,,,,,,,,,,,,,,,
,1875,wonderful,antelope,"plain in bold relief against the sky, and shin-au-av knew it was the wonderful antelope with many eyes which stone shirt kept for his watchman, filling' s cascade-tn",,,,,,,,,,,,,,,,
x,1887,powerful,chestnut,"portrait, which i have always kept, shows him as a great, powerful chestnut horse, well deserving the name of""bullock,""which one of the",,,,,,,,,,,,,,,,
x,1892,bright,chestnut,"under the middle size, and his face exceedingly handsome and refined. his bright chestnut colored hair was long and fell in waving masses on his shoulders. he wore",,,,,,,,,,,,,,,,
x,1893,favorite,chestnut,"his back, and a small shield or buckler over the quiver. the favorite chestnut arab served him for mount, its head and neck clothed in flexible mail.",,,,,,,,,,,,,,,,
x,1898,big,chestnut,"of the city's prosperity: don roberto, fat, but riding his big chestnut with all the unalterable grace of the californian; polk, stiff and spare,",,,,,,,,,,,,,,,,
x,1890,fine,chestnut,"and more painful stage of equine degradation. their places were taken by a fine chestnut and brown, well-bred, strong, and speedy horses. at the south end",,,,,,,,,,,,,,,,
x,1893,beautiful,chestnut,"can fancy anne smiling and triumphant in her joy of motherhood, with her beautiful chestnut curls and sweet complexion and placid roundness, leaning on good george's arm,",,,,,,,,,,,,,,,,
x,1893,large,chestnut,"or four of the rejected""rats""of the regiment, found a large chestnut sorrel, in appearance much above the average of troopers' horses. how so",,,,,,,,,,,,,,,,
x,1894,venerable,chestnut,all your americanism. woolcott. then i will venture an allusion to the venerable chestnut made by the governor of north carolina to the governor of south carolina. which,,,,,,,,,,,,,,,,
x,1894,large,chestnut,"which so completely cover the plant as to give it the appearance of a large chestnut bur. another much smaller form, which seems to be a variety, has",,,,,,,,,,,,,,,,
x,1904,beautiful,chestnut,"white star on the forehead and one white foot like bourbon prince, but beautiful chestnut in color. for a moment i forgot my lady. down the steps i",,,,,,,,,,,,,,,,
x,1906,bright,chestnut,"plumage, its color being deep glossy blue, or blue-black, and underneath bright chestnut. when close at hand and in the bright sunshine, the aerial gambols of",,,,,,,,,,,,,,,,
x,1906,bright,chestnut,"as if moved by one impulse, first the rich blue, then the bright chestnut surfaces to the eye. the charming effect was increased by the bell-like, chirping",,,,,,,,,,,,,,,,
x,1906,big,chestnut,"a mount. two of the mountaineers clambered upon varley's horse, a big chestnut, which was not saddled, while the saddle which had been hastily placed upon",,,,,,,,,,,,,,,,
x,1906,large,chestnut,"through the throat, and in one instance a diamond as big as a large chestnut and weighing 152 carats was hidden for seven days by this means. the swallowing",,,,,,,,,,,,,,,,
x,1907,bright,chestnut,". a finely slender and spiritedly erect girl's figure, upon a satin-skinned bright chestnut with a thoroughbred gait, a smart groom riding behind her. she came towards",,,,,,,,,,,,,,,,
x,1900,big,chestnut,"after the country. mrs dew-smith's reflections as she gazes up into her big chestnut tree or watches the birds take their bath, have the usual charm of skiing",,,,,,,,,,,,,,,,
x,1904,precious,chestnut,"reputation for modest stillness and humility. this ingenious cat's-paw device plucks many a precious chestnut out of the fire; to quote a single commodity, the sale of proprietary",,,,,,,,,,,,,,,,
x,1911,old,chestnut,"we can,""dick called back.""don't pass along that old chestnut that' angels can do no better,'""grimaced dave.""well",,,,,,,,,,,,,,,,
x,1911,big,chestnut,"a forty-four w turned loose upon him to end his suffering.""the big chestnut stallion we named stampede was another example of the outlaw that never yields to the",,,,,,,,,,,,,,,,
,1875,old,birch,"caught in the deep snow. his home is in the trunk of some old birch or maple, with an entrance far up amid the branches. in the spring",,,,,,,,,,,,,,,,
x,1917,grand,chestnut,"ever saw (and i have seen many); the other, a grand chestnut, called jonce hooper, w110 was one of the most fatuous racehorses on the",,,,,,,,,,,,,,,,
x,1918,beautiful,chestnut,", slightly marked by smallpox, but handsome for all that. she had beautiful chestnut hair, coils of it; her forehead was low and smooth, and her",,,,,,,,,,,,,,,,
,1875,old,chestnut,"as it was called. the proprietor was aroused from his slumbers under the old chestnut tree at the end of the house, where he had been vainly endeavoring to",,,,,,,,,,,,,,,,
,1875,fragrant,geranium,"babe perished in the sepoy butchery. dropping the fragrant geranium sprig that so tormented the cat, the girl's fingers interlaced tightly,",,,,,,,,,,,,,,,,
x,1920,bright,chestnut,", solemn face that was mostly obscured by the richest and rankest growth of bright chestnut whiskers ever in captivity. i expect i must have grinned. i'm apt",,,,,,,,,,,,,,,,
,1875,large,grizzly,"it a coyote; but we soon recognized a large grizzly bear, swimming directly across the channel. not having any weapon, we",,,,,,,,,,,,,,,,
,1875,large,porcupine,"presently i heard something in the near bushes, and in a moment a large porcupine came into view. i thought that he, too, was looking for water",,,,,,,,,,,,,,,,
x,1922,bright,chestnut,"from the direction of the stables, and the master swung up on a bright chestnut horse with a braided tail. a huntsman appeared with a shuttered box, holding",,,,,,,,,,,,,,,,
x,1923,bright,chestnut,"to the eye with her calm and regular features softened by a cloud of bright chestnut hair that matched her eyes to a shade, her serene brow and her exquisite",,,,,,,,,,,,,,,,
x,1924,bright,chestnut,"satin slippers, his two-year-old traveling companion (female). he is a bright chestnut beast, slightly undersized, insured for $150,000, valued at $300,000. # at",,,,,,,,,,,,,,,,
x,1924,bright,chestnut,"summary of events, the generous citizen points with pride to: # a bright chestnut beast, slightly undersized, valued at $300,000. (p. 25.) #",,,,,,,,,,,,,,,,
x,1925,graceful,chestnut,"was munning's picture of the prince of wales on forest witch, his graceful chestnut mare. there was sir james j. shannon's portrait of the princess patricia,",,,,,,,,,,,,,,,,
,1876,old,birch,"caught in the deep snow. his home is in the trunk of some old birch or maple, with an entrance far up amid the branches. in the spring",,,,,,,,,,,,,,,,
x,1931,big,chestnut,day she came here she saw you go by. you were riding that big chestnut horse youused to own and you had on white riding breeches and spiffy brown boots,,,,,,,,,,,,,,,,
x,1934,big,chestnut,"forcing his boottoesthrough his stirrups, reaching forward and adjusting the curb-bit as his big chestnut wrenched her head about... there seemed to be a fatal weight of experience",,,,,,,,,,,,,,,,
x,1935,new,chestnut,know that if we go out to the stables you will have a stunning new chestnut mare that looks like a million dollars but that you really picked up yesterday afternoon,,,,,,,,,,,,,,,,
x,1936,good,chestnut,"frilled and edged with lavender satin, her enormous chignon, for which several good chestnut heads of hair and a horse's tail must have furnished the materials, her",,,,,,,,,,,,,,,,
,1876,old,elm,woods bare. miss merlin no longer sat under the green shadows of the old elm tree; there were no green shadows there; the tree was stripped of its,,,,,,,,,,,,,,,,
,1876,old,elm,"the happiness of sitting at her feet, under the green shadows of that old elm tree! the light touch of her soft fingers on his brow thrilled him to",,,,,,,,,,,,,,,,
x,1938,old,chestnut,good many times that this tracing business is only a glorified version of the old chestnut about the | idiot boy findin' the lost horse:' i just thought,,,,,,,,,,,,,,,,
x,1939,big,chestnut,"was right. he waved his sabre and dug in the spurs. the big chestnut lunged under him, the fresh dawn wind whipped his face, and the padded",,,,,,,,,,,,,,,,
x,1934,healthy,chestnut,"of casehistory taking, is well-nourished and welldeveloped; who has a mop of healthy chestnut hair, a skin of good color upon which the years have set their mark",,,,,,,,,,,,,,,,
x,1934,high-spirited,chestnut,"had a few failures, robert, the coachman, found an adorable, high-spirited chestnut which became my own special mount, his mane and tail were cream-colored, he",,,,,,,,,,,,,,,,
,1876,old,elm,"claudia. he still sat at her feet beneath the green shadows of the old elm tree, often reading to her while she worked her crochet; or strumming upon",,,,,,,,,,,,,,,,
,1876,old,elm," echoing ishmael, reeling and supporting himself against the trunk of the bare old elm tree.  it was most unexpected, sir; mist'ess sat up most all",,,,,,,,,,,,,,,,
x,1941,old,chestnut,"rattle of milk wagons returning, and the steady clop-clop of bill, the old chestnut horse. one pigeon and then another, and presently a disordered flock of light",,,,,,,,,,,,,,,,
x,1942,old,chestnut,"girl.""it only inflamed her. among other things she recited that old chestnut about the barber kept on shaving, which probably excited boxer. he got pretty",,,,,,,,,,,,,,,,
x,1940,old,chestnut,"stable with the hayloft removed so that the roof constituted the ceiling, with old chestnut rafters gothically pointing up twenty-five or thirty feet; the woodwork darkly waxed and the",,,,,,,,,,,,,,,,
,1876,big,sycamore,"your object trees.""""well,""said sam,""the big sycamore yonder will do for one, and that tall leaning pine away over there almost",,,,,,,,,,,,,,,,
,1876,old,sycamore,", brought the party to the leaning pine tree. from that point the old sycamore tree looked not at all as it did from the point of starting. the",,,,,,,,,,,,,,,,
x,1942,old,chestnut,"origin except that it was not started by the doctor. it's one old chestnut that happens to be sound, because of the vitamin content of apples. probably",,,,,,,,,,,,,,,,
,1876,old,sycamore,"to take sight.""""that's so; but how's the old sycamore to help us?""""by giving us a point to take sight from",,,,,,,,,,,,,,,,
,1877,bright,buttercup,"sapphire dye, for the gay gold of the bright buttercup spangling the green sod on the other side -- for the lake's breadth was",,,,,,,,,,,,,,,,
x,1946,big,chestnut,"wish i had a horse.""i looked at kimmy.""a big chestnut stallion,""i said.""like the one jakey stein has the picture",,,,,,,,,,,,,,,,
x,1946,big,chestnut,"him up eagerly.""i would,""i said.""a big chestnut stall ion.""""i'd rather have something different,""kimmy said",,,,,,,,,,,,,,,,
x,1946,big,chestnut,"i wouldn't,""i said.""i'd rather have a big chestnut stallion. with his mane clipped short and standing up straight and with his tail",,,,,,,,,,,,,,,,
x,1946,shiny,chestnut,"up straight and with his tail trimmed and standing out behind him and a shiny chestnut coat. a horse like that,""i said wishingly, picturing him.",,,,,,,,,,,,,,,,
,1877,old,cottonwood,"the beach, and seated ourselves on a white old cottonwood that had floated out of the columbia river, and been cast by the",,,,,,,,,,,,,,,,
x,1957,old,chestnut,"|""oh, say,""jack rhyce said,""why that old chestnut?""""aw, come on,""big ben said.""it",,,,,,,,,,,,,,,,
x,1950,sleek,chestnut,"bridesmaid? this tidy simplification of the 14-horse derby field all but ignored a sleek chestnut colt named middleground-even though, in handicapper john campbell's experimental weights, he had",,,,,,,,,,,,,,,,
x,1952,big,chestnut,"and hardly at home in the garden, nonetheless was superbly mounted on his big chestnut olympic horse, ali baba. steinkraus was teamed up with an amazingly old (",,,,,,,,,,,,,,,,
x,1954,old,chestnut,"the job.""but sam sears was no worm to hide in that old chestnut. he telephoned his congressman, boston's laurence curtis, to say that he",,,,,,,,,,,,,,,,
x,1954,old,chestnut,"existing specialization in shop and office stifles the individual. they stubbornly revive the old chestnut about the ethics of business being low, a point expounded by every american novelist",,,,,,,,,,,,,,,,
x,1956,luxurious,chestnut,"chatter. sol was a small, wiry youth. an immense shock of luxurious chestnut hair, dipping in graceful waves over his intense face, gave him the look",,,,,,,,,,,,,,,,
x,1957,big,chestnut,"month, is already steeplechase horse of the year. barring injury, the big chestnut has a long career ahead in which to build on his earnings of $233,625-only $1,600",,,,,,,,,,,,,,,,
x,1959,old,chestnut,poison in a mass medium. this is a thinly disguised switch on the old chestnut that no one ever went broke in show business underestimating the intelligence of the public,,,,,,,,,,,,,,,,
x,1960,old,chestnut,of the picture seems at a glance no more than a reroast of an old chestnut: the tale of the reformer reformed. the hero (portrayed by director dassin,,,,,,,,,,,,,,,,
x,1961,old,chestnut,"put you to work in madame pompadour""rina sighed.""not that old chestnut again. every time they get stuck for a picture, they take that one",,,,,,,,,,,,,,,,
x,1962,fine,chestnut,". just never having enough money.""""well, you have that fine chestnut hair,""i said, trying to cheer her up,""and you",,,,,,,,,,,,,,,,
x,1964,old,chestnut,"'s board, because i have the gift of being able to get any old chestnut out of any old fire, people take for granted that i'm dull.",,,,,,,,,,,,,,,,
x,1964,old,chestnut,"first assault wave.   general hallertongood lord, you're not dragging that old chestnut in.   admiral jessupthe marines are the traditional shock troops, and you know",,,,,,,,,,,,,,,,
x,1966,old,chestnut,"read once,""he said,""i read a thousand times that old chestnut about charles and me standing up to pa, trying to beat him down on",,,,,,,,,,,,,,,,
x,1968,old,chestnut,"men's room?""helen-anne snorted.""oh, christ, that old chestnut! no, i have not caught one of his assistants in the men's",,,,,,,,,,,,,,,,
x,1971,old,chestnut,"security reasons for all this.""""ha. security reasons. that old chestnut, whenever you want to do anything your way.""""i'd rather",,,,,,,,,,,,,,,,
,1879,graceful,clematis,". an old tin was completely covered by a graceful clematis mixed with streamers of virginia creeper, and white muslin curtains, and above",,,,,,,,,,,,,,,,
x,1978,large,chestnut,"a small stool to help him mount, and when he sat astride his large chestnut, he looked more noble than ever. great wishes, sire,' steed",,,,,,,,,,,,,,,,
x,1978,old,chestnut,line and dilute the play's already limited dramatic resources. that the melodramatic old chestnut can still evoke a certain amount of pity and terror became apparent only because of,,,,,,,,,,,,,,,,
x,1980,grand,chestnut,"short was mounted on a handsome pony, and daisy had been allotted a grand chestnut mare who had fetched a healthy forty thousand dollars two years ago at the world",,,,,,,,,,,,,,,,
x,1985,old,chestnut,"until recently even the lp of that show was out-of-pressing. listening to an old chestnut like""the fantastiks""on cd, you can hear all the faults of",,,,,,,,,,,,,,,,
x,1993,beautiful,chestnut,"any better. the next day, on her birthday, he had a beautiful chestnut pony delivered to the ranch. but the perversity would continue for five more summers",,,,,,,,,,,,,,,,
x,1995,big,chestnut,"hard to find them again then, but usually they get stuck in the big chestnut trees below the washing place; the pants kick in the wind as if they",,,,,,,,,,,,,,,,
,1879,large,grizzly,"door, on which was the carcass of a large grizzly bear, shot behind the house this morning. i had intended to ride",,,,,,,,,,,,,,,,
x,1997,beautiful,chestnut,"woman again. right now working in the north pasture, with all those beautiful chestnut horses running in the hills, sounded pretty darned good. * * * 15",,,,,,,,,,,,,,,,
x,1998,fine,chestnut,"scarlet mouth. she turned and continued at a more leisurely pace toward her fine chestnut stallion trapped in a footmantle laced with gold, and toward the tall well-built young",,,,,,,,,,,,,,,,
x,1991,old,chestnut,"premiere friday at morehouse's martin luther king jr. chapel, is an old chestnut in new environs designed in part to help get kids off the street. and",,,,,,,,,,,,,,,,
x,1992,old,chestnut,think jews and blacks would lose.) let's not trot out that old chestnut: gays are abnormal. twenty-five million is too large a number to be caused,,,,,,,,,,,,,,,,
x,1998,bright,chestnut,", he could not resist opening one eye the slightest crack to see the bright chestnut hair as it passed out of sight. no, he thought to himself,",,,,,,,,,,,,,,,,
x,1998,old,chestnut,359897 st. martin's press is determined to show the veracity of the old chestnut about why people who live in glass houses shouldn't throw stones. the publisher,,,,,,,,,,,,,,,,
,1879,broad,sycamore,"winding on under dim-vaulted woods, whose woven boughs of beech and maple and broad sycamore throw their soft, moving shadows o'er the wave; while blossomed vines, dropped",,,,,,,,,,,,,,,,
x,2002,big,chestnut,"smarted her eyes. nick reacted quickly; one firm touch, and the big chestnut gelding calmly shifted away from billie. she stared wide-eyed at her brand-new riding boot",,,,,,,,,,,,,,,,
x,2003,big,chestnut,"smarted her eyes. nick reacted quickly; one firm touch, and the big chestnut gelding calmly shifted away from billie. she stared wide-eyed at her brand-new riding boot",,,,,,,,,,,,,,,,
x,2004,big,chestnut,"smarted her eyes. nick reacted quickly; one firm touch, and the big chestnut gelding calmly shifted away from billie. she stared wide-eyed at her brand-new riding boot",,,,,,,,,,,,,,,,
x,2000,bright,chestnut,"classic beauty, but her wedge-shaped, high-cheekboned face was striking, and her bright chestnut hair and blue eyes might have been designed expressly to contrast with her space-black tunic",,,,,,,,,,,,,,,,
x,2000,big,chestnut,"'s coat, for he loved a little dog. ennis picked out a big chestnut called cigar butt to ride, jack a bay mare who turned out to have",,,,,,,,,,,,,,,,
x,2003,big,chestnut,"smarted her eyes. nick reacted quickly; one firm touch, and the big chestnut gelding calmly shifted away from billie. she stared wide-eyed at her brand-new riding boot",,,,,,,,,,,,,,,,
x,2005,large,chestnut,". out of the black maw they emerged at last, one on a large chestnut horse, the other on a bay. the horses were shielded with synthetic face",,,,,,,,,,,,,,,,
x,2007,gorgeous,chestnut,",""she croons.""look at you, with your father's gorgeous chestnut hair.""she flicks her cigarette into the sink. i take a step",,,,,,,,,,,,,,,,
x,2007,warm,chestnut,", pip,""papa warned in his deep voice as he cracked the warm chestnut open,""or the greedy beggars you call your brothers and sisters won't",,,,,,,,,,,,,,,,
x,2006,fine,chestnut,". round-faced and bigeyed with a small, flat nose and twin topknots of fine chestnut hair, addison puts you in mind of a darlingbabybear cub-clearly her papa bear's",,,,,,,,,,,,,,,,
x,2006,bright,chestnut,"attractive, even beautiful woman with her full, voluptuous figure, her thick bright chestnut hair, her luminous pale skin and her dark eyes with the green glints which",,,,,,,,,,,,,,,,
,1880,new,clover,"that time a good dressing of lime. as we try to have a new clover field every year, we get all around the farm in six or eight years",,,,,,,,,,,,,,,,
,1880,old,hemlock,"of them. walking the other day in an old hemlock wood, i counted over forty varieties of these summer visitants, many of",,,,,,,,,,,,,,,,
x,1992,favorite,clematis,"favorite, and if i am asked what my favorite clematis is, i reply that i really have not got one, unless it",,,,,,,,,,,,,,,,
,1880,old,stork,"such a squawking you never heard. it keeps the devil away! the old stork sits up on one long straight leg, and with the other foot he hands",,,,,,,,,,,,,,,,
x,1992,favorite,clematis,"the early-winter months, a long, patience-testing operation. clematis was my first favorite, and if i am asked what my favorite clematis",,,,,,,,,,,,,,,,
,1880,large,sycamore,"had placed its nest in the lowest twig of the lowest branch of a large sycamore, immediately over a great thoroughfare, and so near the ground that a person",,,,,,,,,,,,,,,,
x,1868,old,clover,"the so-called artificial grasses, are more nutritious and digestible when young. in old clover the proportion of insoluble woody fibre is often so considerable as to greatly detract from",,,,,,,,,,,,,,,,
,1880,solitary,warbler,"here many of the rarer species, such as the great-crested flycatcher, the solitary warbler, the blue-winged swamp warbler, the worm-eating warbler, the fox sparrow, etc",,,,,,,,,,,,,,,,
,1880,superior,warbler,"grow to be quite large in autumn. the specked canada is a very superior warbler, having a lively, animated strain, reminding you of certain parts of the",,,,,,,,,,,,,,,,
x,1930,deep,clover,"of wind-tossed stems from the hilltops of excitement. and this? lush, deep clover of loves accomplished, triumphs won. and this, to sting the appetite?",,,,,,,,,,,,,,,,
x,1931,good,clover,"commotion in the farther corner.""you let me have four bushels of good clover seed...""the admonitionsof the fanatic burst over this speech about the",,,,,,,,,,,,,,,,
x,1921,rosy,clover,", the little shock-headed boys who were driving their charges afield paused knee-deep in rosy clover to watch the band ride by.""yon must be a mighty warrior,",,,,,,,,,,,,,,,,
x,1842,vigorous,coot,"the eye of faith; or to kill a vigorous coot, cutting the keen air, at day-dreak, at the rate of three",,,,,,,,,,,,,,,,
x,1860,old,coot,"shaver. you remember old bob lampson -- drunken old coot -- he was my father. i'm tom lampson, and you gave",,,,,,,,,,,,,,,,
x,1862,pronounced,coot,"and it does not amuse me to hear good pronounced coot,' and to have pictures, flowers, soup, and the north",,,,,,,,,,,,,,,,
x,1877,perfect,coot,"blame. statira said she had behaved like a perfect coot all the way through, and lemuel said that he guessed he had been",,,,,,,,,,,,,,,,
x,1908,fat,coot,! iv on every car there's always one fat coot what goes to sleep and dreams he's paid his fare. and when,,,,,,,,,,,,,,,,
x,1933,old,coot,"feller, name of lager, a most curious old coot, he used to trap it then. there wasn't any road --",,,,,,,,,,,,,,,,
x,1936,old,coot,"in with the local sports, particularly with one old coot who set up to be the sporting authority for that whole end of texas",,,,,,,,,,,,,,,,
x,1937,old,coot,y. m.c.a. that time when the crazy old coot who made speeches trying to convert the jews on roosevelt road had got him,,,,,,,,,,,,,,,,
x,1939,old,coot,pessimis -- tic about the chances of moving that old coot to pity. folks said that the only fun he got out of life,,,,,,,,,,,,,,,,
x,1940,old,coot,"across the street. sam followed.""the old coot""was about fifty and weighed five times his age.""what'll",,,,,,,,,,,,,,,,
x,1941,old,coot,he did. it was worth something to the old coot to live near a strong neighbor who would protect him if need be.,,,,,,,,,,,,,,,,
x,1941,old,coot,"annexing. but if you ask me, the old coot was really a wop. i can't prove it, but i think",,,,,,,,,,,,,,,,
x,1941,old,coot,found the place. she was right. the old coot was starting a sluice. ten uprights in already and more lying on the,,,,,,,,,,,,,,,,
x,1941,old,coot,"feet and then practically kissed his pardon. the old coot's as deaf as they make' em, and so he couldn't",,,,,,,,,,,,,,,,
x,1944,old,coot,talk with you. the colonel is a bloody old coot. all he thinks of is shooting people. i have other interests besides,,,,,,,,,,,,,,,,
x,1945,old,coot,". don't it irk you?""the old coot ain't ashamed of being a miser, jess thought. no need my",,,,,,,,,,,,,,,,
x,1945,enough,coot,he wanted to? bingo had been a crazy enough coot at harvard. maybe he was just the sort of old crank to do,,,,,,,,,,,,,,,,
x,1946,old,coot,"and had lit a fresh cigar.""you old coot,""burke said. holden swore at him.""you don't",,,,,,,,,,,,,,,,
x,1950,old,coot,"consumed immediately.""you're a pretty good old coot, after all, sam,""i told him.""but i",,,,,,,,,,,,,,,,
x,1953,old,coot,", if the pekinese had fleas, if an old coot in a starched collar had a heart attack on the way to church,",,,,,,,,,,,,,,,,
x,1961,old,coot,"'s got time to figure all this? that old coot doped himself out a nice catch-dollar scheme, making us promise. or was",,,,,,,,,,,,,,,,
x,1961,old,coot,"yeah,""tiflin snarled softly.""that old coot, charlie reynolds' grandpa, sitting by his vault door. too obvious",,,,,,,,,,,,,,,,
x,1976,old,coot,", a cluster of street people and a lost old coot who hangs on to his cup of coffee as if it were his last",,,,,,,,,,,,,,,,
x,1978,old,coot,"why the mayor himself would love to put the old coot under with his own hands, i'll bet you!""""i",,,,,,,,,,,,,,,,
x,1982,old,coot,"mile away. fred who wants to be another old coot anyway, staring down trains with a stupid lantern? (blackout.) p.",,,,,,,,,,,,,,,,
x,1982,old,coot,"in.) i can do it, the old coot can do it. fred astaire, that's what they call me.",,,,,,,,,,,,,,,,
x,1985,old,coot,"had the tar right there, just throw the old coot in and cook him and use him for fill. but he was so",,,,,,,,,,,,,,,,
x,1986,old,coot,"mr. ackerman i didn't want to take the old coot they called turkey, a big dumb bunren like all the rest of them",,,,,,,,,,,,,,,,
x,1994,old,coot,"thick as thieves with the local zany, the old coot who calls himself merlin, so he' 11 be a able to slither",,,,,,,,,,,,,,,,
x,1994,old,coot,",""telemachus replied, fidgeting.""the old coot's got my small clothes on backward.""#""it won't",,,,,,,,,,,,,,,,
x,1995,old,coot,tells me. alicia that's what that lecherous old coot is doing all over this country. young girls. peony no! alicia,,,,,,,,,,,,,,,,
x,1998,old,coot,". cam could learn a lot from the ornery old coot, he thought, but he didn't figure puck would ever see him",,,,,,,,,,,,,,,,
x,1998,old,coot,"uncouth demon who calls himself shug nrgyzb. the old coot got himself tangled up with a long-running feud and -""#""enemies",,,,,,,,,,,,,,,,
x,2001,old,coot,". but... with carl? carl was an old coot! maybe he was a clever one, though. maybe he had his",,,,,,,,,,,,,,,,
x,2002,old,coot,"! turn the girl loose and go whack the old coot's fingers.""i witnessed reefer above us hefting his own gun,",,,,,,,,,,,,,,,,
x,2003,old,coot,"minutes, for crying out loud, you toothless old coot -- you're even smarter than stephen; i won't let you refill",,,,,,,,,,,,,,,,
x,2004,old,coot,"too, were its forlorn passengers: a crazy old coot with binoculars, some japanese children sullenly playing with gameboys, some canadians for",,,,,,,,,,,,,,,,
x,2004,white-haired,coot,"up the mountain trail in his direction. that white-haired coot had him a saucepan on his head, a lima beanshaped birthmark on his",,,,,,,,,,,,,,,,
x,2005,old,coot,"visibly smoothed her disgruntled countenance, favored the meddlesome old coot with a wistful smile, and put out a hand, stepping toward angus",,,,,,,,,,,,,,,,
x,2005,old,coot,presented a reassuring albeit admonishing sight. a grizzled old coot who had once been the deftest hand at shaping soul spurts into rip-roaring tales,,,,,,,,,,,,,,,,
