entry,year,genre,source,a,b,c,text,
172,1953,FIC,ChildrenAreBored,A,B,C,"  one of those miraculously ugly creatures which he had seen on the road under a tulip tree and had taken at first for withering seed pods. Now, a foot",
173,1841,NF,Book,ATreatise,A,B,C,"  feet high, seldom or never perfect their seeds. Whoever has once seen the Tulip tree in a situation where the soil was favorable to its free growth, can"
174,1841,NF,Book,ATreatise,A,B,C,  one of our poets has likened to the chalice; Through the verdant maze The Tulip tree Its golden chalice oft triumphantly displays. /z/ jut out from amid the tufted
175,1949,FIC,LotteryAdventures,A,B,C,"  of food. They began to burrow in the ground. They dug up the tulip bulbs, first of all, seeming par/ticularly fond of them. Then they attacked",
176,2003,MAG,HarpersMag,A,B,C,"  like these men, to the service of Jesus Christ. The men tend every tulip in the cul-de-sac, trim every magnolia, seal every driveway smooth and black as",
177,1941,FIC,BlackShrouds,A,B,C,"  key usually opened several locks beside its own. I took a look at the tulip bed before we went in. It was still dug up, with bulbs lying",
178,1999,FIC,ChicagoRev,A,B,C,  I really wanted to tell you about was the story of how I left the Tulip and went out to the university to hear Wagner's Dutchman. But it was,
179,1980,FIC,LookLake,A,B,C,  Data linkage escape this is not an emergency Come with me compound with me A tulip cups the sun quietly in its color Dixie cups hold chocolate and vanilla Before the,
180,1869,NF,MemoirsExtraordinary,A,B,C,"  . The designation of public notary was hardly known in some towns, that of tulip notary usurping its place. In the smaller towns, where there was no exchange",
181,1934,FIC,Play:RollSweetChariot,A,B,C,"  gives her the finishing touches with the curling irons. "" When you wore a tulip, a sweet yellow tulip, And I wore a big red rose. """,
182,2001,MAG,Sunset,A,B,C,"  Here's how Crawford plans this annual planting party. * JULY. Crawford orders tulip bulbs from a mail-order bulb company (she prefers Dutch Gardens, in New Jersey",
183,2000,FIC,AnotherSongAbout,A,B,C,"  burnt-sienna house with a chimney, a green tree, green grass with a red tulip, and sky, sky, sky, all around and above. I love",
184,1994,MAG,SatEvenPost,A,B,C,"  funds. # "" On your mark! "" read the application for the 1994 Tulip Time Scholarship Races at the Fitness Farm in Indianapolis # "" Get set! """,
185,1917,MAG,Atlantic,A,B,C,"  of the book. I was so excited I forgot all about. the Black Tulip. After we all had fell in, he gave us instructions as to what",
186,1993,NEWS,CSMonitor,A,B,C,"  a clutch of them springing up in a cottage garden, or even a commercial tulip field. These gorgeous fashion-plate flower heads are so self-consciously "" beauty photography "" that",
187,2003,MAG,ChildDigest,A,B,C,"  to find out how his experience with spelling bees can benefit you for the 2004 Tulip Time Scholarship Games Spelling Bee! // Can you spell "" pococurante ""? Probably",
188,1921,MAG,GoodHouse,A,B,C,"  countries, most of us? even those of us who know the rainbow' tulip fields of Holland or the vineyard slopes of sunny France. They are more inaccessible",
189,1819,FIC,BattleNiagara,A,B,C,"  To deck her languid brow: the streamy gold, And purple flushing of the tulip's fold; And velvet buds, of crimson, and of blue, Unchangeable",
190,1998,FIC,Play:GirlGone,A,B,C,"  's Tail, The Desiccated Chicken Wing, The Fork Malicious, and the Black Tulip. (Her EVIL SISTERS appear as she speaks, each with a Japanese lantern",
191,2000,MAG,mag20more,A,B,C,  search engines! 1. Hemlock 2. Redbud 3. Red Maple 4. Tulip 5. Sweet Gum 6. Honeylocust 7. Gingko 8. Paper Birch 9,
192,1953,MAG,Time,A,B,C,"  a Nazi prison camp; (TIME, May 18). # Fanfan the Tulip. A witty French spoof of the typical movie swashbuckler; with Gerard Philipe,",
193,1932,FIC,Sons,A,B,C,"  . "" Dropping down on a green bench in the park, beneath a disfigured tulip tree, which was putting out into bud, he tried to imagine her ill",
194,1989,MAG,NewRepublic,A,B,C,"  photographs of Queenie fouling the sidewalks, which he hoped to use in My Dog Tulip. He liked to think of Reith and the other heads of the BBC """,
195,1859,FIC,AutocratBreakfast,A,B,C,"  may see when I show you my heart's corolla as if it were a tulip? Pray, do not give yourself the trouble to fancy me an idiot whose",
196,1911,FIC,Play:ReturnPeterGrimm,A,B,C,"  Am I going to be a bone setter in the next life and he a tulip man? I wonder. GRIMM Andrew, I've asked everybody -- Tom,",
197,1907,FIC,AuntJaneKentucky,A,B,C,"  daffodil, the paler narcissus, the purple iris, and the red and yellow tulip, flourishing as bravely as in the soil of its native Holland; and for",
198,1952,FIC,CatherineWheel,A,B,C,"  grass and fretfully murmured obscenities. A squirrel sassed him from the crotch of the tulip tree and Beth, three feet away, insolently sat with her back to him",
199,1896,FIC,House AnEpisode,A,B,C,  compensation. Upon another occasion a stray cow invaded the premises and laid waste the tulip bed and chewed off the tender buds on the choicest of the rose bushes.,
200,1821,MAG,NorthAmRev,A,B,C,"  from a foreign coast; while that which you find on the leaves of the tulip, on a beautiful cheek, or the evening sky is gone almost before you",
201,1868,FIC,Daisy,A,B,C,"  also feel the sweetness of a rose, or delight in the petals of a tulip? It was a great idea; it grew into a full formed purpose before",
202,1997,FIC,GoodHouse,A,B,C,"  the car. "" "" You brought me lightbulbs? "" "" Not lightbulbs. Tulip bulbs. I bought them for blom when I was in Copenhagen. "" She",
203,1902,FIC,Wonder-BoxTales,A,B,C,"  have flown. And if you want a new gown, you can sew two tulip leaves together, which will make you a very becoming dress, and one that",
204,1855,FIC,WorksEdgarAllan,A,B,C,"  details we shrink from competition. Who shall presume to imitate the colors of the tulip, or to improve the proportions of the lily of the valley? The criticism",
205,1995,NF,NeandertalEnigma,A,B,C,"  human beings have souls and are capable of salvation. For a lion, a tulip, or an HIV virus, original sin is simply not an issue. Evolution",
206,2007,NF,BornOnBlueDayInside,A,B,C,"  describe green things. Words beginning with the letter T are always orange like a tulip or a tiger or a tree in autumn, when the leaves turn to orange",
207,1849,FIC,Sketch-BookGeoffrey,A,B,C,  the ghost-stories had been laid. In the centre of the road stood an enormous tulip tree which towered like a giant above all the other trees of the neighborhood and,
208,1999,MAG,ChildLife,A,B,C,"  . I just didn't know its name. Tied to the trunk of the tulip tree was a branch from another tree. "" It's some kind of oak",
209,1950,MAG,GoodHouse,A,B,C,"  , sugar pine, white pine, redwood 58 eastern cottonwood, yellow poplar (tulip tree), eastern hemlock western yellow pine, red spruce 63 western canoe cedar",
210,1934,FIC,LongRemember,A,B,C,"  thunderous with wagons. Mrs. Knouse had locked herself in her little brick house, tulip bulbs and all; she peered from narrow cracks behind her shutters, watching for",
211,1911,NF,HistoryEnglish,A,B,C,"  piece of nature-poetry, not arranged on his principle of neglecting the streak of the tulip, and availing itself of those Miltonic licences of prosody which he disapproved. But",
212,2004,FIC,WifeNovel,A,B,C,"  , that spoon bent every single time, its tip drooping down like some top-heavy tulip. And though airplanes didn't lift every single time, tonight this one did",
213,2002,FIC,MyLifeInHeavyMetal,A,B,C,"  as striking, a great big get-a-load-of-that: gleaming black hair, curves like a tulip. Snow White refigured, made warmer, more voluptuous. She was also utterly",
214,1841,NF,Book,ATreatise,A,B,C,"  two sorts of timber known; viz. the Yellow and the White Poplar, or Tulip tree. These, however, it is well known are the same species ("
215,2002,MAG,ChildLife,A,B,C,"  put on your running shoes! We are looking forward to seeing you at the Tulip Time Scholarship Games in April. However, if you can't join us,",
216,1969,NF,ArtBlacksmithing,A,B,C,"  "" - or "" H-hinges ""; small cabinets were fitted with finely forged "" tulip "" or "" butterfly hinges, "" chests and boxes had hidden "" butt hinges",
217,1939,MAG,Harpers,A,B,C,"  when the Susquehanna Indians played Czechoslovakia to the white man. It is a great tulip poplar, known to two centuries of St. Johnnies as the Liberty Tree. They",
218,1830,NF,Seventy-FiveReceipts,A,B,C,"  Notch it handsomely with a knife; and, if you choose, make a tulip of paste, and stick it in the middle of the lid, and lay",
219,1995,FIC,Ploughshares,A,B,C,"  days, I saw my father for the first time in my life. The tulip poplars had faded to yellow before September came. There was no rain for weeks",
220,1911,FIC,Play:ReturnPeterGrimm,A,B,C,"  boy? FREDERIK Why, Uncle, you've no idea of the stir this tulip has created. People stop me in the street to speak of it. GRIMM",
221,1967,FIC,HallMirrors,A,B,C,"  that they were still there, had survived still another winter. "" Holland at tulip time, "" Harry said. "" They still love me in Hol-land. """,
222,1898,NF,AgeFable,A,B,C,"  not have the mad Clytie, Whose head is turned by the sun; The tulip is a courtly quean, Whom therefore I will shun; The cowslip is a",
223,1960,FIC,Nephew,A,B,C,"  fit -- removing dead leaves from the myrtle bed, trimming the hedge, inspectingthe tulip trees and the snow-ball bush withoutp144feeling that Mrs. B.'s eyes were resting on her",
224,1957,NF,ArabianHorseIn,A,B,C,"  's Silvertail, rising seven years old i.e., 1776 by Tanner: out of Tulip by Selim: her dam by Panton's Arabian: Godolphin Ara-bian: Snip:",
225,2003,MAG,ChildLife,A,B,C,"  Games. Other events may be added as time permits. To register for the Tulip Time Scholarship Games, turn to page 9 of this issue and fill out the",
226,1833,NF,DeppingsEvening,A,B,C,"  to this day preserved a peculiar taste for flowers. About a century after the tulip mania a pas* sion for hyacinth arose, and in 1730 a single root was",
227,1835,NF,NarrativeVisit,A,B,C,"  , the oak, the pine, the cedar, the beech, and the tulip, you find such an astonishing supply of the finest shrubs* and flowers. The",
228,1884,FIC,QueerStoriesBoys,A,B,C,"  most frightfully. At last, tired of teasing and talking and troubling, Tilda Tulip tumbled into her trundle-bed and was tucked tightly in. Everybody was glad when she",
229,1955,FIC,MissMorissaDoctor,A,B,C,"  Great patches of violets stretched along the bottoms, followed by a scattering of blue tulip gentians, and higher up, clumps of blue beardtongue and tangles | of wild",
230,1945,FIC,HappyTime,A,B,C,"  . She sang happily: "" When you wore a tulip, a bright yellow tulip, and I wore a big red rose. "" "" Give me a king",
231,2000,NEWS,CSMonitor,A,B,C,"  and their fleets of Maserockis and Cadirocks disrupting their plans like a T-Rex in a tulip bed? The live-action, pun-loaded comedy based on the 1960s animated series good-naturedly recounts",
232,2001,MAG,Sunset,A,B,C,"  . Then, in spring, successive bursts of daffodil, grape hyacinth, and tulip flowers heightened the show. Winter weather near Lake Washington did not faze this collection",
233,2005,FIC,LightFromHeaven,A,B,C,"  smoke puffed from the chimney and lamplight shone behind the kitchen windows. From a tulip poplar at the northeast corner to the steel stake at the southwest, all hundred",
234,1899,MAG,Atlantic,A,B,C,"  life that I took off my coat, tired as I was, and gave Tulip a good rubbing down, and fed her and bedded her, bless her game",
235,1948,NF,PracticalBookAmerican,A,B,C,"  is effectively executed in black, vivid green, and carmine, while the lotus-like tulip, from the same volume, is done in black, green, brown,",
236,1945,NEWS,NYT-Let,A,B,C,  hunted the fox in the morn. ing; of slow-moving tidewater rivers; of tulip trees and cardinals in winter; of sailboats on the Chesapeake. New England (,
237,1851,NF,FlowerGardenBrecks,A,B,C,"  ' exulting florist marks With secret pride the wonders of his hand. "" The Tulip is a flower of easy cultivation. The varieties are endless. With the early",
238,2005,FIC,WhenHeavenWeeps,A,B,C,"  flourished around her, glistening with a sprinkling of dewdrops. A bed of Darwin tulip hybrids blossomed bright red and yellow along her greenhouse's glass shell. Behind her",
239,1933,FIC,WithinThisPresent,A,B,C,"  believe in God.' Kathleen said that?' Sally looked up from her tulip. In fun, of course. She's almost always funny, now,",
240,1967,FIC,Arrangement,A,B,C,"  the Member will sit up and look around, then stand up pretty as a tulip and say, like the comedian, "" Wha' Hoppen?? "" Not",
241,1956,MAG,Harpers,A,B,C,"  . The Dutch go in for high-value products? seed potatoes, breeding cattle, tulip bulbs, cut flowers, out-of-season vegetables, and of course cheese, which they",
242,1926,MAG,Atlantic,A,B,C,"  by groves of trees, drooping with luscious figs, others with palm lanes and tulip beds; but most of them are as barren as the sands of Sahara.",
243,1839,FIC,NewHome--Wholl,A,B,C,"  own. Shelley, who sang so quaintly of "" the pied wind-flowers and the tulip tall, "" would have found many a fanciful comparison and deep-drawn meaning for the",
244,1933,MAG,NatGeog,A,B,C,"  and the children's in graduated sizes like Goldilocks's bears. Bellingham, the Tulip City. fourth in size in Washington, and seat of the largest of the",
245,1948,NF,PracticalBookAmerican,A,B,C,  conception and execution or by their naive grotesquerie. THE FUCHSIA. Next to the tulip in popular favour as a motif for decoration came the fuchsia. Like the tulip,
246,1869,NF,MemoirsExtraordinary,A,B,C,"  by their weight in perits, a small weight less than a grain. A tulip of the species called Admiral Liefken, weighing 400 perits, was worth 4400 florins",
247,1930,FIC,YearsGrace,A,B,C,"  I didn't worry him. Oh, Grandpa, we've got some Dutch tulip bulbs, and I've brought some for you. Ours are up already,",
248,1984,FIC,ColourMagic,A,B,C,"  's glare. She listened to the chirping of the birds in the plane and tulip trees outside the bedroom window, then yawning herself fully awake she rolled over toward",
249,2000,MAG,mag20more,A,B,C,"  trees and flowers! Persistent practice could net you a college scholarship at the 2000 Tulip Time Scholarship Games. More than $ 100,000 in scholarships will be awarded. Even",
250,1955,FIC,BandAngels,A,B,C,  junior Brian O'Bannion. Brian gave each of us an autographed copy of The Wounded Tulip. Then we all had a heavy dinner and Auntie Mame said she thought it,
251,1851,NF,FlowerGardenBrecks,A,B,C,"  bottom of these bulbs, or buds, and, unlike the fibres of the Tulip, are perennial; and on their strength depen'ds, in a great measure,",
252,1942,FIC,AlongStreet,A,B,C,"  . Felix went over to a window and looked down into the garden. The tulip magnolia save for a few feet of trunk was hidden by its blossoms, and",
253,1919,FIC,BackNorthWind,A,B,C,"  see how things looked since last night. There was the little summer-house with the tulip bed before it where he had been sitting the evening before, crushed to the",
254,1934,FIC,Play:PottersField,A,B,C,"  with the curling irons.) When you wore a tulip, a sweet yellow tulip, And I wore a big red rose. Don't burn me, big",
255,1993,FIC,Play:ThreeAmericanisms,A,B,C,"   Scene The Black Tulip: Night, in an open field under a starry sky. The bugs make",
256,2003,MAG,ChildLife,A,B,C,  regular swimming contest.) Better eat your Wheaties that morning! Other Sports No Tulip Time Games would be complete without our yearly Hot-Shot Basketball Tournament. In this event,
257,1849,NF,SevenLampsArchitecture,A,B,C,"  and zig-zags. The flaming may be more or less defined, as on a tulip leaf, and may at last be represented by a triangle of colour, and",
258,1986,NEWS,WallStJrnl,A,B,C,"  T. Scheepers ("" claimed by all experts to be the very best yellow garden Tulip in existence today ""), nor pink Clara Butt, nor Black Pearl,",
259,1925,MAG,NatGeog,A,B,C,"  London again, having flown over from Amsterdam this morning, across the dikes and tulip beds of Holland, with a company of Dutchmen in a monoplane, thus completing",
260,1980,MAG,SatEvePost,A,B,C,  I'm proud that this is a Dutch town. I'm proud of our Tulip Festival. I'm proud of our good Dutch cooking and the Dutch look of,
261,1933,FIC,WithinThisPresent,A,B,C,"  with that Jew,' she said. Sally leaned over and picked a yellow tulip and beganflattening its petals out to show its inner red and russet marking. After",
262,1935,FIC,EdnaHisWife,A,B,C,"  father's brisk tempo. Edna's thoughts had wandered very far afield from the tulip bulbs for her garden. She spent most of her time, now, worrying",
263,1985,FIC,Mov:JustOneGuys,A,B,C,  how to fix my earring.   GREGThat's' cause he's a little tulip. They move on. Rick watches Deborah with love in his eyes.  ,
264,1948,NF,PracticalBookAmerican,A,B,C,"  Indeed, the plates, platters, jars, and other articles decorated with the tulip design often possess much genuine artistic merit and charm, whereas many of the other",
265,2001,MAG,Antiques,A,B,C,"  . VII. Side chair, Phildelphia, 1755-1770. Mahogany, hard pine, tulip popular, and Spanish cedar, height 40 1/2, width 23 3/4, depth",
266,1833,NF,DeppingsEvening,A,B,C,  a flower which the Turks call tulibant and which received in Europe the appellation of tulip. It appears to have been well known in this part of the world so,
267,1968,FIC,PreserveProtect,A,B,C,"  outside; but his lawn, too, was green and shaded, and the tulip trees and dogwood | gave it an illusion of coolness. At least it was",
268,1855,FIC,WorksEdgarAllan,A,B,C,"  tree, it passed on a little to the north of east, leaving the tulip tree some twenty feet to the south, and making no decided alteration in its",
269,1837,NF,DirectionsCookery,A,B,C,"  , and stick into it an ornament of paste made in the form of a tulip. Bake it in a moderate oven. It will be much improved by the",
270,1941,FIC,BlackShrouds,A,B,C,"  shawl. Barbara bunched it under her arm, and we continued on to the tulip bed. | The hole was still there, but it seemed a bit larger",
271,1928,MAG,Harpers,A,B,C,"  old eyes, deep in his charcoal black face, fixed an oriole in a tulip tree. "" What is it, Peter? Do you think Mr. Beckwith likes",
272,1969,NF,ArtBlacksmithing,A,B,C,"  name. Starting with a small bar, the smith flattens one end for the tulip bud. If he wishes to get quite fancy and provide tulip leaves also,",
273,2003,MAG,ChildLife,A,B,C,  year's spelling words. Photograph Ellen Street of Ohio competed in last year's Tulip Time events. Last year we had kids come from as far west as California,
274,1946,FIC,LastCircle,A,B,C,"  page of the book, The true love, body and mind. Remember the tulip in the pinched backyard And how it asked for nothing except to grow And that",
275,1932,FIC,Sons,A,B,C,"  of the sky darkened and paled; a sudden wind rocked the buds on the tulip tree; and in the street, where life hurried by, a pillar of",
276,1967,FIC,WhenSheWasGood,A,B,C,"  and the Book of Job, which we continued to read together beneath a great tulip poplar, my young black woolly head brushing her silken bonnet. Do not consider",
277,2007,FIC,FantasySciFi,A,B,C,"  immaculate row of small, yellow tulips protected by a glass shell. Between the tulip and the window, scrolls a banner: Smooth Passing is proud to honor Karen",
278,1869,NF,MemoirsExtraordinary,A,B,C,"  auction in London for seventy-five pounds. Still more astonishing was the price of a tulip in the possession of a gardener in the King's Road, Chelsea. In",
279,1846,FIC,ForestMinstrel,A,B,C,"  sigh Sweep fitfully along the dell, Where the last fainting blossoms lie. The tulip's reign is o'er, The rose has passed away, The snowy lily blooms",
280,1979,NEWS,Chicago,A,B,C,"  anywhere. Sydney's Opera House, a $120-million extravaganza that looks like a giant tulip opening toward the setting sun, is typical of the new architecture. The boutiques",
281,1969,FIC,WhatImGoingDoI,A,B,C,"  made by the different trees as the wind fills them: maple, birch, tulip and oak. What good is this knowl/edge for his son or himself? Someone",
282,2007,MAG,OrganicGarden,A,B,C,  municipal building). The secret ingredient that gives this planting its punch: The tulip bulbs were planted beneath coral bells with purple-almost black-leaves. RETURN OF THE NATIVES Plant,
283,1886,FIC,Princess,A,B,C,"  no more comparison between her and Princess than there is between a gorgeous, striped tulip, and a white tea rose. "" (For some inscrutable reason Roy had",
284,1833,NF,DeppingsEvening,A,B,C,"  thousand florins had meanwhile risen to fifteen hundred, the gentleman did not demand his tulip, but the dealer was obliged to pay him five hundred florins in cash;",
285,1896,FIC,House AnEpisode,A,B,C,"  Knox, or marigolds from the Baylors, or pansies from the Haynes, or tulip bulbs from Mrs. Redd, or something or another from somebody else. You can",
286,1847,FIC,[PoemsIn]TheFloral,A,B,C,"  gay spirit and bold, That fluttered on pinions of purple and gold. The Tulip laid bare its bright heart, and a fairy On beautiful rainbow wings laughingly came",
287,1998,NF,MagicalMushrooms,A,B,C,"  grow on the stems of dead trees. Aspen, beech, cottonwood, and tulip poplar are common hosts for P. ostreatus; P. porrigens grows on conifers. The",
288,1994,MAG,SatEvenPost,A,B,C,"  toe-tapping sounds of the Circle City Stompers clown band, a perennial favorite at the Tulip Time event, completed the menu for the happy feast. The giant no-smoking scroll",
289,1963,FIC,Centaur,A,B,C,"  and the lesser signs -- an arrow, a trumpet, a peanut, a tulip -- seemed to possess reflections in mid-air, to shimmer on the transparent plane that",
290,1907,MAG,GoodHouse,A,B,C,"  poppy, or lotus, or wistaria, or hollyhock, or peony, or tulip, or what not, all of course conventionalized, also much magnified. Then",
291,1981,FIC,WorldWithoutEnd,A,B,C,  long and bristling winter days when he slowed her down to the speed of a tulip. Murky New York days when she spun him like a top until he slammed,
292,1994,MAG,Horticulture,A,B,C,"  per stem, work well in this setting. I also added the late double tulip Angelique'; after a heavy mist or rain, its ruffled, pale pink",
293,1948,NF,PracticalBookAmerican,A,B,C,"  , flowers, leaves, and, now and then, other motifs. The tulip was a favourite flower, and its use was not restricted to the Pennsylvania Ger320",
294,1851,NF,FlowerGardenBrecks,A,B,C,"  superb Tulip commands a high price at the present time in Europe. When a Tulip has broken, the colors are unchangeable, when properly managed, and are perpetuated",
295,1993,NF,RethinkingWorld,A,B,C,"  time that Ottoman Turkish broke away most effectively from the Persian tradition, in the Tulip Age; yet by the end of the century (or the early part of",
296,1956,MAG,Harpers,A,B,C,"  have picked their man, they plant him as carefully as they would plant a tulip bulb. They lay out the new country to look as much as possible like",
297,1952,FIC,WorksLove,A,B,C,"  to him. The man was singing of the time when the girl was a tulip, and he was a rose. This had been, he seemed to remember",
298,1905,MAG,Atlantic,A,B,C,"  alp in the darkness, and at another sunning itself in the bell of a tulip or the cup of a lily; and lil one shall have learned to recognize",
299,2003,FIC,RainbowBoys,A,B,C,"  see his mom kneeling by the front-lawn flower bed. She grabbed a handful of tulip bulbs. "" You look a little troubled. "" Kyle watched her plant the",
300,2004,MAG,ChildLife,A,B,C,"  Don't hit Mom and Dad sitting on the sidelines! To register for the Tulip Time Scholarship Games, just turn to page 7 of this issue, fill out",
301,1956,NF,TreeCulture,A,B,C,"  Merimdeans. The most important difference was in their pottery, which consisted of black tulip vases encrusted with white patterns. While the ancestors of both these groups unquestionably came",
302,1875,FIC,BettysBrightIdea,A,B,C,"  broom flower did the old Plantagenets. The trees round Mapleton were looking like gigantic tulip beds, and breaking every hour into new phantasmagoria of color; and the great",
303,2001,FIC,Play:FinerNobleGases,A,B,C,"  robots were buried. And I found this flower. It was pink. A tulip, I think. I ate it. It made me feel better. CHASE",
304,1980,FIC,Play:Tennessee,A,B,C,"  now where you and me are looking slantwise at each other. I notch a tulip tree, and you stand there thinking how much better you could do it yourself",
305,1999,FIC,ChicagoRev,A,B,C,"  soon found myself standing in the doorway of the vast and largely occupied Valgykla "" Tulip, "" what had been the cooperative's cafeteria in Soviet times. I did",
306,1851,NF,FlowerGardenBrecks,A,B,C,"  mid-day, by an awning. A powerful sun soon destroys the beauty of a Tulip bed, by causing the colors to run together. A bed of late Tulips",
307,1921,NF,WashingtonHisComrades,A,B,C,"  body of Ferguson and hanged nine of their prisoners on the limb of a great tulip tree. Then the improvised army scattered. * * See Chapter IX, "" Pioneers",
308,1962,FIC,Mignon,A,B,C,"  Aye -- we were late but made a sensational entrance, she favoring the Black Tulip, I a Tipperary cardinal at his golden jubilee mass. I went as a",
309,1856,NF,EnglishwomanIn,A,B,C,"  each pew. The pulpit and reading-desk, both of carved oak and of a tulip shape, were placed in front of the communion-rails, on a spacious platform ascended",
310,1971,MAG,Harpers,A,B,C,"  a gift from the people of Holland, Michigan, who every year hold a Tulip Festival. (Vander Jagt also decided to give the President a recording made by",
311,1933,FIC,ErieWater,A,B,C,"  under his arm. As he walks off I notice two huge bulbs, like tulip bulbs, dangling from the end of the broomstick, and I can hear him",
312,1955,FIC,BandAngels,A,B,C,"  ? "" I asked. "" Goodness, "" she said, dropping The Wounded Tulip and stum- bling out of her chair, "" I didn't think you'd",
313,2001,MAG,ChildDigest,A,B,C,"  "" "" I won't, "" Mrs. Grumbly promised. She picked up a tulip and sniffed it. "" What a wonderful man. "" // #",
314,1869,NF,MemoirsExtraordinary,A,B,C,"  acquire, through accident, weakness, or disease, so many variegations as the tulip. When uncultivated, and in its natural state, it is almost of one",
315,1849,FIC,WreathsFriendship,A,B,C,"  , and said some harsh things to Robert, because he accidentally destroyed a fine tulip with his spade. Robert cried, and said he did not mean to do",
316,1981,FIC,WorldWithoutEnd,A,B,C,"  Mara's days) are esteemed as the most delectable in town. He forces tulip bulbs, studies antique catalogs, has become a promising collector: Etruscan vase and",
317,1896,FIC,WinterEveningTales,A,B,C,"  shaded with black-jack and sweet gum and chincapin, interwoven with superb magnolias and gorgeous tulip trees. The Scot in a foreign country, too, often steadily cultivates his",
318,1980,MAG,SatEvePost,A,B,C,"  , gee, I'm sorry, I In the center of Pella stands the Tulip Tower, its classic lines seeming to proclaim this is no ordinary town. Across",
319,1928,MAG,Mentor,A,B,C,"  canals. The hinges are "" butterflies "" on one side and "" scroll and tulip "" on the other. The hasp is exquisitely wrought in openwork, showing hearts",
320,2004,MAG,ChildLife,A,B,C,"  Shoes! We're teaming up with Ross &; Babcock Travel to make sure our Tulip Timers get to the Fitness Farm this year. Air, hotel, and rental",
321,1993,FIC,Ploughshares,A,B,C,"  the gravesite and didn't want to rush. He liked the walking, the tulip beds in spring, the tall stalks of summer, grass that stained the hems",
322,1886,FIC,Poems,A,B,C,"  's yellow twigs, Its limp, green fingers the horse-chestnut spreads, The daring tulip in the garden nods, And from the centre of its painted cup Thrusts its",
323,1867,FIC,May-Day and,A,B,C,"  this frozen side, Bring hither back the robin's call, Bring back the tulip's pride. Why chidest thou the tardy Spring? The hardy bunting does not",
324,1928,NF,LanguageItsNature,A,B,C,"  , G. kutsche, etc. Moccasin is from Algonquin, bamboo from Malay, tulip and turban (ultimately the same word) from Persian. A slightly different case",
325,1989,MAG,NewRepublic,A,B,C,"  became enthralled by Qieenie's sexual and excretory habits. The outcome was My Dog Tulip, in which these topics are handled with a fullness and frankness that make it",
326,1922,FIC,NinthVibration,A,B,C,"  of attention, which so disconcerted the Round-Faced Beauty that she blushed like a spring tulip in speaking. "" Beautiful ladies, our Lord, who is unknown to us",
327,2000,MAG,MotorBoating,A,B,C,"  's joinery is impeccable and the furnishings are lovely, as is the teak and tulip cabin sole. The salon's dining area can be converted to a double bed",
328,1962,MAG,Time,A,B,C,"  gone; San Francisco will lose its lusty KLondike and sunny VAlencia; Mobile's TUlip will wither alongside Cincinnati's BRamble and Santa Fe's YUcca. Fenton, MO.",
329,1938,NF,CommonSenseInHome,A,B,C,"  . Oak, mahogany and fruit woods were inlaid with semiprecious woods, such as tulip and kingwood. A great deal of the furniture was painted in sky blue,",
330,1851,NF,FlowerGardenBrecks,A,B,C,"  of rest, for most bulbs, happens shortly after they have done flowering. Tulip and Hyacinth bulbs are generally ripe in about one month from the time of flowering",
331,1882,FIC,Poems,A,B,C,"  cloud, Puffed upward, that now seemed to take the shape Of a Dutch tulip, now a Turk's face topped By folds on folds of turban limitless,",
332,1998,FIC,Play:GirlGone,A,B,C,"  so, I tell you: (Pause.) I am called The Black Tulip and I am the Vademecum of Vadu. I am the Vademecum of Vadoo,",
333,1852,FIC,HillsShatemuc,A,B,C,"  beautifully rich, the other beautifully striking. A little way from them stood a tulip tree, its green changing with yellow. Beyond came cedars, in groups,",
334,1995,FIC,Ploughshares,A,B,C,"  blue eyes, pageboy smooth against her cheek like a little Dutch girl in a tulip field. # "" Only at first, "" the note came back. """,
335,1980,MAG,SatEvePost,A,B,C,"  I shall endure. "" Wooden shoes are still made in Pella during the annual Tulip Time Festival. thought you said scrambled. "" The Central Park Cafe opens at",
336,1906,FIC,CrystalAge,A,B,C,"  , I was delighted to find the full-blown flower. In shape it resembled a tulip, but was more open, and the color a most vivid orange yellow;",
337,1903,MAG,Atlantic,A,B,C,"  762 Editing. botanical discussion interesting to one who scarcely knows a poppy from a tulip. The most obvious are the intellectual vivacity, which makes the whole of external",
338,1972,NF,AntiquesGuideDecorative,A,B,C,"  185o in nearly 40 patterns of spatterware. Those with the schoolhouse, peafowl and tulip motifs were among the most popular. Later spatterware was produced in ironstone. Lusterware",
339,1835,FIC,South-WestByYankee,A,B,C,"  creep to the summit of their branches, and passing from the maple to the tulip tree and alcea, form a thousand bowers and verdant arcades; stretching from tree",
340,1973,MAG,Harpers,A,B,C,"  (in Mrs. Segal's phrase) "" the psychological effect of planting ten thousand tulip bulbs. "" Although people like me, who crave a good deal of soliclaustrophobic",
341,2000,FIC,Glamorama,A,B,C,"  curb. "" Oh Victor, "" she calls out, handing Scooter the French tulip. "" I got the job! I got the contract. "" "" Great",
342,1969,NF,ArtBlacksmithing,A,B,C,"  "" Or the "" L "" can be cut from plate with a chisel. Tulip hinges, which grace so many Colonial cabinet doors, require great delicacy of technique",
343,1855,FIC,WorksEdgarAllan,A,B,C,"  details we shrink from competition. Who shall presume to imitate the colors of the tulip, or to improve the proportions of the lily of the valley? The criticism",
344,1935,FIC,Harpers,A,B,C,"  Double Cave on a pretty Sunday morning when the grass was all wet and the tulip trees in bloom. In the class were ten other Virgins, all Lower ones",
