entry,year,genre,source,a,b,c,text,
978,1881,NF,HousesHouse-Life,A,B,C,"  warm coast valleys; another, limited to a small area, constructed of interlaced willow poles, the interstices being open; another to the woodless plains of the Sacramento",
504,1882,FIC,Poems,A,B,C,"  and dim Above the barren woodlands; all things droop In slumber; the little willow stoops to kiss The waves, but not a ripple murmurs back Its salutation,",
847,1882,FIC,FoundAtBlazing,A,B,C,  so smartly and fashionably dressed that he drew back in the cover of a wayside willow that she might pass without recognition. He looked down upon his red-splashed clothes and,
174,1883,NF,GoldenChersonese,A,B,C,"  . In the garden of the Temple of Longevity, the scene of the "" Willow Pattern, "" dirty and degraded priests, in spite of a liberal douceur to",
277,1883,FIC,FloydGrandonsHonor,A,B,C,"  feel like it, "" replies Violet. "" Oh, don't wear the willow! "" advises the young man. "" You have just been up in one",
526,1883,FIC,RedAcorn,A,B,C,"  had been ingeniously constructed for him by some inmate, out of a twig of willow bent into a hoop, and covered by pasting paper over it. He gave",
554,1883,FIC,FloydGrandonsHonor,A,B,C,"  makes inquiries concerning the dinner. The "" foolish little thing "" in her pretty willow rocker has made herself entertaining to the German professor, who is not long in",
737,1883,FIC,PecksBadBoyHis,A,B,C,"  a noyster supper, was ever more astonished. I heard ma fall over a willow rocking chair, and say,' scat,' and I heard Pa say",
750,1883,FIC,FloydGrandonsHonor,A,B,C,"  to take it. "" Sit here, "" and she reaches out to the willow chair, "" unless you would prefer going within. I am living out of",
822,1883,FIC,FloydGrandonsHonor,A,B,C,"  it all. "" She turns so pale and sways to and fro in her willow chair, like a lily, when something has struck the stem but not broken",
197,1884,FIC,Ramona,A,B,C,"  Cautiously he moved a few steps nearer, into the shelter of a gnarled old willow, from behind which he could gaze unperceived on the beautiful vision, -- for",
394,1884,FIC,Burl,A,B,C,"  having pursued his heavy, blundering flight far up the Thames to a place called Willow Marsh, near Moravian Town, and finding that the American van was pressing close",
399,1884,FIC,Ramona,A,B,C,"  cooked and the shearers fed. These were mere temporary affairs, roofed only by willow boughs with the leaves left on. Near these, the Indians had already arranged",
569,1884,FIC,Ramona,A,B,C,  not being back here. He's the best hand I have to cut the willow boughs for the roofs. He knows the difference between one year's growth and,
715,1884,FIC,Burl,A,B,C,"  , and they shall answer:' The dust that feeds the oak and the willow.' If you would know who Kumshakah was, ask his people, who",
898,1885,NEWS,NYT-Reg,A,B,C,"  room. His gown was partly hidden by a shawl and robe, and the willow chair was cushioned thickly with pillows. The General's pulse beat less frequently when",
52,1886,MAG,Atlantic,A,B,C,"  additional leather required was to be had, was a simple sole of ash, willow, or some light wood, to which full leathern uppers were fastened with tacks",
68,1886,FIC,TracyPark,A,B,C,"  she made a rush toward him, then stopped suddenly, and sinking into the willow chair -- Maude's gift -- began to sob aloud, while Harold stood looking at her, wishing",
102,1886,FIC,JosBoys,A,B,C,  wavered in her purpose from the childish days when she shocked Daisy in the old willow by saying:' I don't want any family to fuss over. I,
485,1886,FIC,Poems,A,B,C,"  where on its green-paved floor Of tessellated leaves the lily sleeps, While the pale willow drooping o'er it weeps, His guttural bass the frog sings o'er and o'er.",
562,1886,FIC,Poems,A,B,C,"  the butterfly Drifts idly on the wind, the feathery buds Are dangling from the willow's yellow twigs, Its limp, green fingers the horse-chestnut spreads, The daring",
34,1888,FIC,CapitolaMadcap,A,B,C,"  For to-morrow morning, please the Lord, I shall set out for Staunton and Willow Heights, and go and kneel down at the feet of my wife, and",
426,1888,FIC,CapitolaMadcap,A,B,C,  series of mysterious events were said to have taken place at the deserted house at Willow Heights that filled the whole community with superstitious wonder. It was reported by numbers,
490,1888,FIC,CapitolaMadcap,A,B,C,"  ? Where is my best Clara? "" "" They are both living together at Willow Heights, according to the wishes of the late Doctor Day. A second appeal",
745,1888,FIC,CapitolaMadcap,A,B,C,"  woman, whom Le Noir called Mrs. Raven. This I afterwards understood to be Willow Heights, the property of the orphan heiress, Clara Day. And here,",
777,1888,FIC,Bonaventure,A,B,C,"  Josephine! don't you see he isn't' Still singing where the weeping willow waves'? he's on the myrtle; the myrtle, Josephine, and",
42,1889,FIC,StandishStandish,A,B,C,"  throbbing with the sweet hopes of spring smiled back at him. The leaves of willow, and alder, and birch, and maple, and elm, uncurled their",
138,1889,FIC,LittleBookWestern,A,B,C,"  he let them have their fun With divers godless mixings, but he stock to willow run, Ye which (and all that reade these words sholde profit by ye",
181,1889,FIC,StandishStandish,A,B,C,  seemed to them only the older brother of the whistles they so often made of willow twigs. Before Massasoit took leave he requested that Winslow might remain while Quadequina came,
364,1889,FIC,StandishStandish,A,B,C,"  or powers of definition. At last he gently pulled up the ends of the willow rods at one side, and passing round to the other would have done the",
688,1889,NF,ChopinOtherMusical,A,B,C,"  "" "" But by and by they would take down their harps again from the willow bows and seek solace for the sorrows of the long exile in recalling the loved",
53,1890,FIC,BridgeGods,A,B,C,"  idly talking. Some of the squaws are preparing food, boiling it in water-tight willow baskets by filling them with water and putting in hot stones. 3 Horses are tethered",
497,1890,FIC,EarthTrembled,A,B,C,"  her heart how purty she am, bendin' heah an' dar like a willow an' lookin' de lady ebery inch while she doin' kitchen work!",
770,1890,FIC,DelightMakers,A,B,C,"  a chip of obsidian. She had also brought along some bark of the red willow; this she pulverized in the hand, and made into two cigarettes with corn",
29,1891,MAG,Century,A,B,C,"  by the Government, is long, and shaped much like the leaf of the willow tree. All the Sandwich Islands, as you well know, are a group",
182,1891,FIC,FeastVirginsOther,A,B,C,"  features of familiar friends; The English ivy clambered to the roof, The English willow spread its branches still, And as I stood before the cottage-door My heart-pulse quickened",
309,1891,MAG,Atlantic,A,B,C,"  the whole eastern part of the continent. The elm, the birch, the willow, the poplar, the sycamore, the gum-tree, the magnolia, and the",
342,1891,FIC,FeastVirginsOther,A,B,C,"  , is sometimes called "" tea-plant, "" "" sage-plant, "" and "" red-root willow. "" I doubt if it has any botanic name. Its long plumes of",
452,1891,FIC,CalendarSonnets,A,B,C,"  silence still; No sign of spring, save that the catkins fill, And willow stems grow daily red and bright. These are the days when ancients held a",
36,1892,MAG,Atlantic,A,B,C,"  cross-paths, for there were no such trees. The Old Elm and a large willow by the Frog Pond were the only trees within the pentagon made by the malls",
249,1892,FIC,BlueCreekCañon,A,B,C,"  laughingly, as he pushed aside the great easy-chair, and settled himself in a willow rocker. Then his face grew grave again, as he turned back to Marjorie",
469,1892,FIC,FoesInAmbush,A,B,C,"  that side. Midway between the two ridges and fringed with clumps of cottonwood and willow, a languid stream flows silently eastward and is lost, with the valley,",
596,1892,FIC,Poems,A,B,C,"  silence still; No sign of spring, save that the catkins fill, And willow stems grow daily red and bright. These are the days when ancients held a",
642,1892,NF,HistoryNineteenth,A,B,C,"  either flank the swamp was densely wooded, mainly with cypress, cottonwood, and willow, with an outlying and almost impenetrable canebrake, while between the attacking columns and",
106,1893,FIC,StringAmberBeads,A,B,C,"  . It is the spreading of many and various branches. If you are a willow, don't attempt to be a pine, and if the Lord made you",
161,1893,FIC,EastWest,A,B,C,"  the roses of bosoms, Like spice-winds that pillow their sighs in the tresses of willow! Like a passionate prayer from the lips, like a star from eclipse Roll",
238,1893,FIC,EastWest,A,B,C,"  my flesh! O thou seraph, or thou fiend, By thy boughs of willow screened, I conjure thee to unveil. In the sheen of moonlight pale I",
307,1893,FIC,HerOpinionHisStory,A,B,C,"  retires a step or two, and considers the cushions. Then she puts a willow table at the side of the chair, and regards it with a thoughtful glance",
308,1893,FIC,StringAmberBeads,A,B,C,  . DRESS PARADE OF THE GREAT ALIKE. XXXV. IF GOD MADE YOU A WILLOW DO N'T TRY TO BE A PINE. XXXVI. TWO TYPES. XXXVII.,
339,1893,FIC,Poems,A,B,C,"  Around a struggling swimmer the eddies dash and roar, Till, seizing on a willow, he leaps upon the shore. "" Here am I cast by tempests far",
386,1893,FIC,SeaChange,A,B,C,"  , I make my moan to the pitiless sea, And he sighs under the willow. My moans can not reach him, my love, where he sighs In",
403,1893,FIC,EastWest,A,B,C,"  of pine, And marking the pattern of leaves Which the golden mesh of the willow weaves On the olive bed of her moss-grown eaves. And I cried to my",
424,1893,FIC,EastWest,A,B,C,"  in my blood; And in broken voice I cried, "" O my gentle willow bride, I have felt thee, I have known That my soul was thine",
671,1893,FIC,EastWest,A,B,C,  their storm-torn lines Are stamped with the stress of a passion human; And the willow swims on its current of limbs Like the yielding heart of a queenly woman.,
992,1893,FIC,Poems,A,B,C,"  Green even amid the snows of winter, told Of immortality, and gracefully The willow, a perpetual mourner, drooped; And there the gadding woodbine crept about,",
389,1894,FIC,CasaBraccioVolumes122,A,B,C,"  have taken a walk, Signore, "" he observed, puffing away at the willow stem and watching the match. "" You walk fast, Stefanone, "" answered",
166,1895,FIC,OklahomaOtherPoems,A,B,C,"  with sleep! THE WILLOW. A song for the willow, the wild weeping willow, That murmurs a dirge to the rapturous days, And moans when the kiss",
325,1895,FIC,OklahomaOtherPoems,A,B,C,  WAY OF THE WORLD 89 MY SHADOW AND I 90 IN THE VALES 91 THE WILLOW 92 AT THE MILL 94 SHADOW AND SHINE 95 THE GROWTH OF SONG 96 SPRING,
738,1895,FIC,OklahomaOtherPoems,A,B,C,"  For melodies from your low voices creep That soothe my heart with sleep! THE WILLOW. A song for the willow, the wild weeping willow, That murmurs a",
62,1896,FIC,Poems,A,B,C,"  . A lovely perfume blows softly over From apple-blossoms on either side, From golden willow and budding clover, And many a garden of lowly pride. And a lazy",
72,1896,NF,MythsLegendsOur,A,B,C,"  tried to kill the creature, until a small boy took an arrow of red willow, anointed it with the blood of a young woman, and shot it from",
96,1896,FIC,StElmo,A,B,C,"  there! I always thought I should like my grave to be under the tallest willow, where our canary's cage used to hang. Edna, I don't",
134,1896,FIC,Writings [1896-1914],A,B,C,"  1896-1914 Where the Redwood spires together Pierce the mists in stormy weather, Where the willow's topmost feather Waves the limpid waters o'er; Where the long and sweeping surges",
462,1896,MAG,Atlantic,A,B,C,"  there. I put everything and everybody off that interferes with this, except Pussy Willow, which will be a pretty story for a child's series. At last",
621,1896,FIC,House AnEpisode,A,B,C,"  neighbor, Mr. Teddy, called on me one morning as I sat under a willow tree watching the tinner at work on the roof and wondering whether it was really",
632,1896,MAG,Harpers,A,B,C,"  like me a little, though it be only to hurt. "" The shiny-leaved Willow is even pretty, growing as it does along the sides of the rivers,",
638,1896,MAG,Harpers,A,B,C,"  sides of the rivers, and at least looking clean. By the lines of Willow and Alder crossing the meadow you trace from afar the course of the brooks that",
942,1896,FIC,Writings [1896-1914],A,B,C,"  simple Nellie sleeps; I know the cot of Nettie Moore, And where the willow weeps. I know the brookside and the mill, But all their pathos fails",
666,1897,MAG,Atlantic,A,B,C,"  the cawing of a crow, a weed, a snowflake, a boy's willow whistle, or a farmer planting in his field is more suggestive to the mind",
694,1897,FIC,Child-World,A,B,C,"  they used to do.) Who shall sing a simple ditty all about the Willow, Dainty-fine and delicate as any bending spray That dandles high the happy bird that",
908,1897,MAG,Atlantic,A,B,C,"  deserts a thousand miles wide: irrepressible hosts of spruce and pine, aspen and willow, nut - pine and juniper, cactus and yucca, caring nothing for drought",
313,1898,MAG,NorthAmRev,A,B,C,"  lustily in a shrill piping voice, clear in tone as a boy's small willow whistle. I have seen flocks of from ten to thirty or forty on the",
698,1898,FIC,WoundedName,A,B,C,"  noon. And early Friday evening the troop went into bivouac at the same old willow clump, and Sancho, profusely and elaborately courteous, had come forth, sombrero",
926,1898,FIC,GapInFence,A,B,C,"  ; and no one said them nay when they built a hut upon the lawn -- with willow branches and rushes from beside the pond -- where they "" camped out "" many a long",
202,1899,MAG,Atlantic,A,B,C,"  first and last, a good many things. Here grows much of the pear-leaved willow (Salix balsamifera). I notice a few bushes even now as I pass",
505,1899,MAG,Atlantic,A,B,C,"  or the great cluster of stems on Wallace Hill, it will always be his willow. Amid indeed this whole beautiful hill country is his. How happy he was",
520,1899,MAG,Atlantic,A,B,C,"  the road - narrow and very little traveled - is lined with dense alder and willow thickets, excellent cover for birds. It was partly with this place in my",
630,1899,MAG,Atlantic,A,B,C,"  of the absent, - and he knows I love to hear him. That willow I can never see anywhere without thinking of the man who first told me about",
835,1899,FIC,FishermansLuck,A,B,C,"  water. Then his spirit awoke within him: he bent the rod like a willow wand, dashed toward the middle of the river, broke the line as if",
951,1899,FIC,JoycesInvestments,A,B,C,"  through a turn or two, brought him into a well-wooded tract where bluffs and willow clumps suggested running streams. He left the road and, dismounting, guided his",
217,1900,FIC,Crittenden,A,B,C,"  that afternoon, she saw together Judith, as pure and radiant as a snow-hung willow in the sunshine, and her son, with the light in his face for",
228,1900,FIC,Crittenden,A,B,C,"  weak and oppressed of the earth. And then with a last look to the willow and the shaft beneath, his lips moved noiselessly: "" They will sleep better",
360,1900,FIC,HaveHold,A,B,C,"  that iron tracery glowed the firebrands of the maples, and here and there a willow leaned a pale green cloud above the stream. Mist closed the distances; we",
894,1900,FIC,Crittenden,A,B,C,"  was in his own room and looking out at the moonlight and the big weeping willow that drooped over the one white tomb under which the two brothers, who had",
425,1901,NF,SoveraneHerbe,A,B,C,"  , Filled the pipe with bark of willow, With the bark of the red willow. And erect upon the mountains Gitche Manito the Mighty Smoked the Calumet, the",
959,1901,FIC,CrucialInstances,A,B,C,"  together, Of other eyes unwist, Dear as in days of leafless weather The willow's saffron mist, Strange as the hour when Hesper swings A-sea in beryl green",
185,1902,FIC,Audrey,A,B,C,"  there go the years rolling back! I swear I see the mountains through the willow leaves. "" "" There was one like a wall shutting out the sun when",
234,1902,FIC,Audrey,A,B,C,"  to you, little maid. Let us go sit in the shade of the willow yonder. "" It was almost a twilight behind the cool green rain of the",
949,1902,MAG,Harpers,A,B,C,"  and the land no protection from its encroachments except in the simple device of the willow hedges, which, if planted, sometimes refused to grow, but often came",
183,1903,FIC,CallWild,A,B,C,  permitted it to browse the leaves of trees or the shoots of young birch and willow. Nor did he give the wounded bull opportunity to slake his burning thirst in,
296,1903,MAG,GoodHouse,A,B,C,"  "" a woman's eyebrows should be arched like a rainbow and shaped like a willow leaf, "" the women take tweezers and extract all the hairs which in the",
246,1904,MAG,Atlantic,A,B,C,"  . My abundant, undulating hair envelopes me as a cloud. Supple as a willow is my waist. Soft and brilliant is my visage as the satin of the",
139,1905,FIC,RomanceMilkyWay,A,B,C,"  flowing hair swayed about her as she moved, like the boughs of the drooping willow bestirred by the breezes of spring; her lips were like flowers of the peach",
274,1905,MAG,Independent,A,B,C,"  his hunting camp far away in the interior. Grown tired of beaver meat and willow bark, he had brought some otter skins to trade for a little pork and",
538,1905,FIC,FiringLine,A,B,C,"  and stood looking out from the long front window. The bamboo screens and the willow chairs were gone from their veranda corner; the flower-boxes were empty now, and",
540,1905,FIC,BrassBoundBox,A,B,C,"  eyes ought to save their tongues. "" The basket was beautifully woven of finest willow, and was like a tiny cupboard in the matter of shelves, each shelf",
601,1905,FIC,INRI APrisoners,A,B,C,  across the desert: Joseph wanted to show his family the sea. He took willow twigs with him in order to have something to do during the voyage. Mary,
727,1905,MAG,Outlook,A,B,C,  or fifteen stone houses surrounded by walled courtyards and shaded by a few clumps of willow and poplar trees from which the last withered leaves of autumn were just falling.,
492,1906,NF,NewEarth,A,B,C,"  orange, catalpa, ailanthus, black walnut, white hickory, soft maple and willow were first selected. Some of the trees were not successful, notably the European",
683,1906,NF,NewEarth,A,B,C,"  values, boxes made of wood for shipping purposes become more expensive, and the willow baskets admirably take their place. The Department of Forestry in Pennsylvania makes note of",
723,1906,MAG,Harpers,A,B,C,"  their beautiful blooms. The river banks were guarded by heavy thickets of mesquite and willow, affording shelter to innumerable birds. Across the narrow river, as far as",
69,1907,FIC,TrimmedLampOther,A,B,C,"  banjo-playing, too. "" She took up a book and sat in her little willow rocker on the other side of the table. Neither of them spoke for half",
98,1907,FIC,WhereStrongest,A,B,C,"  , and the lassies coming down the path from school; my mother with the willow basket, bringing in the clothes from the line, and father smoking his pipe",
260,1907,FIC,RowdyCrossL,A,B,C,"  'll have t' swing' em north, "" he greeted. "" Red Willow's dry as hell -- all but in the Rockin' R field. No",
289,1907,FIC,AuntJaneKentucky,A,B,C,"  as she arose from her chair and shook a lapful of bean pods into a willow basket near by. "" Is Sam Amos living yet? "" I asked,",
432,1907,NF,ThreeAcresLiberty,A,B,C,"  the others remain torpid. This is easy to verify with the lilac or the willow. "" If Lobner is to be believed, we may substitute for the water",
744,1907,FIC,RowdyCrossL,A,B,C,"  deputy obediently to watch the gate. Pink squatted comfortably in the shade of a willow and wished he dared indulge in a cigarette, and wondered what scheme Harry was",
886,1907,FIC,HerPrairieKnight,A,B,C,"  of land. "" "" Ah-h! "" Keith snapped a twig off a dead willow, "" We look for him home to-day, and Dick drove in to meet",
428,1908,MAG,NatGeog,A,B,C,"  requests for information on this subject. European partridges, capercailzie, black game, willow and hazel grouse, and several kinds of pheasants have already been experimented with.",
90,1909,FIC,FluteGods,A,B,C,"  The ancient stone village of "" First Mesa "" in Tusayan. Yahn Tsyn-deh = Willow Bird. Yutah = Ute, a Colorado tribe of the sone linguistic stock.",
265,1909,FIC,BorderCountry,A,B,C,  Elspeth to the linen-room and watched her lift the fragrant white matters from the deep willow crates and pile them on the deeper shelves among twists of blue lavender and strewings,
340,1909,FIC,GirlLimberlost,A,B,C,"  packed a small bundle which she dropped with her hat from the window beside the willow, and softly went down stairs. Mrs. Comstock was in the garden. Elnora",
387,1909,NF,DarwinModernScience,A,B,C,"  direction, for instance towards imitation of the rust- red fungoid patches on poplar and willow leaves. In any case we may regard the smallest spots as the initial stages",
441,1909,FIC,LastWoman,A,B,C,"  the inclosure were all the evidences of feminine occupancy. Wicker chairs and chairs of willow, rugs, hassocks, cushions, pillows with embroidered covers, littered the place",
611,1909,FIC,FluteGods,A,B,C,"  to peaches big as six plums. A boy larger than he flipped with a willow wand at the urn with the little trees, and told him that in Provi-whah",
735,1909,FIC,GirlLimberlost,A,B,C,  crept closer. The elevation shut off his view. Then he remembered the large willow tree shading the well and branching across the window fit the west end of the,
747,1909,MAG,NatGeog,A,B,C,"  from New York, Baltimore, and Newport News. The hoops are made from willow trees grown on the dikes. Some very ancient customs connected with the herring fishery",
934,1909,FIC,OtherSideDoor,A,B,C,  Just opposite me was a window looking directly into the green branches of a weeping willow; and at intervals the wind blew the leaves against the glass with a sound,
362,1910,FIC,CowboySongs and,A,B,C,"  . The pretty valley stretched beyond, The mountains towered above, And near its willow banks I heard The cooing of a dove.' T was one grand pleasure",
813,1910,FIC,RedPepperBurns,A,B,C,"  "" he was saying. "" If they've kept you as supple as a willow, in spite of your weight, I should say you'd better keep'",
950,1910,FIC,EmigrantTrail,A,B,C,"  throw dams across till the water'd soak each side, squeezin' through the willow roots. Then we'd cut a tree and scoop out a canoe, and",
78,1911,FIC,DutchTwins,A,B,C,"  gave Kat a little pail to carry, and Kit took some switches from the willow tree in the yard, with which to drive away the flies. Then they",
83,1911,FIC,Torchy,A,B,C,"  I don't think! "" sings out a big blonde, shakin' her willow plumes energetic. Mr. Pepper throws her a smile and spiels ahead. "" You",
244,1911,FIC,Mavericks,A,B,C,"  Yeager reached Noches late, for he had unsaddled and let his horse rest at Willow Springs during the heat of the broiling day. After he had washed and had",
406,1911,NF,LettersGeorgeBorrow,A,B,C,"  GEORGE BORROW. # # To the Rev. J. Jowett # June 9th, 1833 WILLOW LANE, ST. GILES, NORWICH. REVD. AND DEAR SIR, --",
557,1911,NF,LettersGeorgeBorrow,A,B,C,"  BORROW. # # To the Rev. J. Jowett # 18th March, 1833, WILLOW LANE, ST. GILES, NORWICH. DEAR SIR, -- As yourself and",
657,1911,FIC,Mavericks,A,B,C,"  now focused upon a pair of approaching riders. At the edge of the young willow grove the two dismounted and came forward leisurely. "" Looks like the mountains are",
787,1911,FIC,Mavericks,A,B,C,"  thought of her as a school girl, even though she was teaching in the Willow's district. Now it came to him with what dignity and unconscious pride her",
881,1911,NF,LettersGeorgeBorrow,A,B,C,"  obedient humble servant, GEORGE BORROW. # # To the Rev. J. Jowett # WILLOW LANE, ST. GILES, NORWICH, July 3rd, 1833. REVD.",
997,1911,FIC,DutchTwins,A,B,C,"  , and the goslings. Then came Kit with the leaves all whipped off his willow switches. Then came Kat with her pail; and, last of all,",
4,1912,FIC,PluckOnLongTrail,A,B,C,"  pieces of my arrow; and then I looked about for a straight reed or willow twig that might do. Something rustled right before me, and there was another",
65,1912,FIC,PluckOnLongTrail,A,B,C,  up a beaver cutting. That was an aspen stick (beavers like aspen and willow bark best) about as large as your wrist and two feet long. It,
327,1912,NF,MothsLimberlost,A,B,C,"  of the Lilacs.' They were said to eat ash, apple pear, willow, plum, cherry, poplar and many other leaves, but mine liked lilac",
539,1912,FIC,PluckOnLongTrail,A,B,C,"  thing calmly rose under him and he was gone! I jerked up with the willow, and the line tightened and began to tug. I knew by the color",
581,1912,FIC,PluckOnLongTrail,A,B,C,"  green willows, because they bend. We knew better. We cut a dead willow apiece. We were after meat, and not just sport; and when we",
675,1912,MAG,Scribners,A,B,C,"  a branch? the pattern of that branch he knows, the pattern of that willow, the pattern of that oak? but, as he says, when you",
917,1912,FIC,TheirYesterdays,A,B,C,"  with a sinker, was tied to the hook though he still used the slender willow rods. And, now, he sometimes brought home a fish or two from",
922,1912,NF,MothsLimberlost,A,B,C,"  different parts of the swamp, and we found them dangling from a twig of willow or hawthorn, by a small piece of spinning. During the winter these occupied",
943,1912,FIC,PluckOnLongTrail,A,B,C,"  a boy twelve years old to sneak up on him and catch him with a willow pole and a line tied fast and a grasshopper, when regular fishermen with fine",
100,1914,MAG,Harpers,A,B,C,"  land got the better of him. He took the camp ax, cut a willow stake, and drove it in the ground beside one of the lakes, exclaiming",
125,1914,FIC,FlyingURanch,A,B,C,"  Little Doctor; and afterward, while Pink was putting the chaps back upon the willow, where Miguel had left them, he was told that they looked to him",
256,1914,FIC,DianeGreenVan,A,B,C,"  make a birch canoe, and likely I'll weave a rush mat and a willow bed and carve some spoons and forks and a sundial. "" "" Will you",
335,1914,FIC,DianeGreenVan,A,B,C,"  "" I made the bed myself, "" said Diane happily, "" of red willow shoots from the swamp, and I carved these forks and spoons out of wood",
356,1914,FIC,AdesFables,A,B,C,"  and said: "" Not for Mine! I won't stand for any Puss Willow being grafted on to our Family Tree "" 83 He was dazed and horrified to",
803,1914,NF,AmateurGarden,A,B,C,"  maple shows the white-streaked green of its bare stems and sprays, or cornus or willow gives a soft glow of red, purple or yellow. Only here and there",
77,1915,FIC,HepseyBurke,A,B,C,"  I ought to know what I am talking about. He accepted our hospitality at Willow Bluff, and was so attentive that people began to make remarks. "" """,
143,1915,NF,IndianWhyStories,A,B,C,"  hours they followed the wounded animal, and at last came upon him in a willow thicket -- sick unto death, for the arrow was deep in his paunch.",
229,1915,FIC,HepseyBurke,A,B,C,"  mighty close squeak. "" Meanwhile, the messenger who had been sent out to Willow Bluff to apprise Virginia of her father's accident returned with the information that Virginia",
315,1915,FIC,HepseyBurke,A,B,C,"  of the entire supply. As he gave her his hand at the door of Willow Bluff, she was in fit state to invest that common act of friendliness with",
412,1915,FIC,HepseyBurke,A,B,C,  the stone yard. At noon they camped out on the curb in front of Willow Bluff. After Maxwell had done full justice to the contents of his dinner pail,
575,1915,FIC,HepseyBurke,A,B,C,"  with a beaming smile as she said: "" Remember, you are to make Willow Bluff one of your homes. We shall always be charmed to see you.",
650,1915,FIC,HepseyBurke,A,B,C,"  zealous and fluent parishioner, and to Virginia's pride his offer of escort to Willow Bluff was ample reparation for the untoward interruption of her oratory. She delivered into",
670,1915,NF,IndianWhyStories,A,B,C,"  more trouble. "" By and by the raft began to groan, and the willow withes squeaked and cried out as though ghost-people were crying in the night. That",
722,1915,NF,IndianWhyStories,A,B,C,"  lit the tobacco that had been mixed with the dried inner bark of the red willow, and for several minutes smoked in silence, while the children's eyes grew",
273,1916,FIC,SprayKentuckyPine,A,B,C,"  Banks of White River; and there -- under a Clump of the Sycamore, of the Willow, in a deep, Shady Pool, an Eddy, undisturbed by the current",
2,1917,FIC,VirginiaElkCreek,A,B,C,"  , and it was only because of the whooping-cough in the consolidated rural schools of Willow Creek that she was prompted to forsake her larger field and hurry to the aid",
286,1917,FIC,UncleWiggilyIn,A,B,C,"  stop himself he had run into the bush. STORY I UNCLE WIGGILY AND THE WILLOW TREE "" Well, it's all settled! "" exclaimed Uncle Wiggily Longears,",
409,1917,FIC,UncleWiggilyIn,A,B,C,"  "" Off they crawled through the woods, and pretty soon they came to a willow tree, where the branches grew so low down that they looked like a curtain",
518,1917,FIC,VirginiaElkCreek,A,B,C,"  They rode for a mile across the open prairie, then turned south into the Willow Creek road, which followed the foot-hills. Conversation regarding the Emperor was tantalizing,",
528,1917,FIC,UncleWiggilyIn,A,B,C,"  , which held its branches so low. I told you it was a weeping willow tree, and just now it was weeping, I think, because Uncle Wiggily",
749,1917,FIC,VirginiaElkCreek,A,B,C,"  her father. "" I stopped at his place yesterday on my way home from Willow Creek, and found him at home, flag out and all. He promised",
900,1917,FIC,UncleWiggilyIn,A,B,C,"  he felt so young and spry and spring-like. Pretty soon he came to the willow tree. He was sort of looking up at it, wondering if a nibble",
933,1917,FIC,VirginiaElkCreek,A,B,C,"  Miss Martha Bumps pass by. They did not have long to wait. The Willow Creek trustee had used his best team of horses in the transportation, and Miss",
54,1918,FIC,AnAmericanRobinson,A,B,C,"  which no kind of beast can get through or over. He found out some willow trees whose branches broke easily, and soon had enough to thrust into the ground",
257,1918,FIC,MyÁntonia,A,B,C,"  up my cap, stick my hands in my pockets, and dive through the willow hedge as if witches were after me. Of course, if Mr. Harling was",
486,1918,FIC,PhiloGubbCorrespondence-,A,B,C,"  . "" Mr. Gubb ate his frugal evening meals at the Pie Wagon, on Willow Street, just off Main, where, by day, Pie-Wagon Pete dispensed light",
789,1918,MAG,Atlantic,A,B,C,  the waters; it made me feel homesick. There on the river surrounded by willow trees we would row and sing. Sometimes our happy young voices would be.,
918,1918,FIC,AnAmericanRobinson,A,B,C,  two birds just ready to fly. He made a cage for them out of willow rods. He placed the cage at the entrance of his cave and studied how,
311,1919,FIC,GreenValley,A,B,C,  he could see Wimple's pond with its circle of trees and through the far willow hedges caught the glittering sheen and sparkle of Silver Creek. And there before and,
429,1919,FIC,Play:DreamyKid,A,B,C,"  DREAMY Yes, Mammy. MAMMY SAUNDERS Down by de crik -- under de ole willow -- whar I uster take yo' -- wid yo' big eyes a-chasin'",
74,1920,FIC,PoorWhite,A,B,C,"  went out of the shop and stood beside the small stream that rippled along beneath willow bushes and disappeared under the bridge beneath Turner's Pike, and then went back",
292,1920,FIC,GardenPlynck,A,B,C,"  as he took his gimlet out of his pocket and began to cut a small willow wand. "" What are you going to do, Schlorge? "" asked the",
341,1920,FIC,SevenOClockStories,A,B,C,"  pretty, the three whistles -- and then -- what do you think? Not far from the weeping willow or the "" Crying Tree, "" was an elm tree. It was taller",
385,1920,FIC,SevenOClockStories,A,B,C,"  are whistles. "" "" Yes, "" said the Toyman. "" They are willow whistles. Now put them in your mouths and blow. "" Each put the",
489,1920,FIC,SevenOClockStories,A,B,C,"  drop into the water and float away like a fairy canoe, with the green willow leaves that fell from the Crying Tree. So under the magic knife the little",
514,1920,FIC,SevenOClockStories,A,B,C,"  "" Crying Tree, "" was an elm tree. It was taller than the willow and darker green. In it something shone very bright -- like an orange, only it",
592,1920,FIC,ValleySilentMen,A,B,C,"  turned to the window and looked out. She reminded Kent of a beautiful young willow that had grown at the edge of a stream, exquisite, slender, strong",
665,1920,FIC,PoemsHenryVanDyke,A,B,C,"  , tingling, throbbing -- blow on blow and shock on shock; Now he drove the willow wedges, wet them till they swelled and split, With their silent strength,",
684,1920,FIC,MainStreet,A,B,C,  were encircled by children wise in the lore of woodchucks and gophers and rafts and willow whistles. If they could have continued this normal barbaric life Carol would have been,
