entry,year,genre,source,a,b,c,text,
174,1922,FIC,SkyLineSpruce,A,B,C,"  banks of just such wilderness rivers. The same sky line of dark, heaven-reaching spruce had fronted him of old. He sprang up, his eyes blazing. """,
175,1963,NF,ChemistryWoods,A,B,C,  ) (109) and formaldehyde (113) among the alkaline hydrolysis products of spruce lignosulfouates suggests a cleavage of a 0? 7 carbon linkage. Cuproxam lignin gives,
176,1922,FIC,DaysPoorRichard,A,B,C,  the center of the plain stood a great stack of wood and green boughs of spruce and balsam built up in layers for the evening council fire. Old Kiodote knew,
177,1965,MAG,Time,A,B,C,"  's viewers. Auntie retaliated by taking on in 1960 a new leading man to spruce up her image: Hugh Carleton Greene, now 54, brother of Novelist Graham",
178,1922,FIC,WhereSunSwings,A,B,C,"  hundred feet above sea-level on the high, flat top, a lone and stunted spruce rose from the tundra and breasted the heavy gales that swept the ocean. For",
179,1933,MAG,SatEvePost,A,B,C,"  dark, hazy, gray clouds that reached almost down to their mid-sides. The spruce forest now hung si -- lent and lifeless un -- der its heavy white mantle",
180,1922,FIC,PollyPebblyPit,A,B,C,"  like, and I will make up the beds for the beasts. "" The spruce beds were being made -- Anne showing Barbara how to lay the tips in rows",
181,1922,FIC,CountryBeyond<,A,B,C,"  ! "" And he picked up his pack and walked off into the thick young spruce at the edge of the timber, without saying another word or once looking behind",
182,1909,NF,ManualPhysical,A,B,C,  Crow Island to Peter Island; Carlisle Point to Ocean Point; Ocean Point to Spruce Point; Spruce Point to Cape Newagen; Cape Newagen to Quarry Point; Quarry,
183,1933,FIC,RabbleInArms,A,B,C,"  , into the thundering tumult that surged, like invisiblewaves, over the rim of spruce butts that ringed us. One of Cap's marines, clutching his jawbone with",
184,1868,FIC,BoneSquash,A,B,C,"  ought to see him cut, when de constable is comin'. Spruce. Spruce Pink Oh, you am Csar, de nigger who run de wheelbarrow ober me",
185,1910,NF,FlyingMachines,A,B,C,  rudders and auxiliary planes is the same as that used in the main planes -- spruce for the framework and some kind of rubberized or varnished cloth for the covering.,
186,1889,MAG,NewEngMag,A,B,C,"  rude frame with fibrous slivers of an ashtree and spruce roots, and pitched with spruce gum. This canoe went well on their voyage down the river, until the",
187,1922,FIC,SkyLineSpruce,A,B,C,"  of long ago, looked down from above the tall, dark heads of the spruce and changed the little water-body into a miracle of burnished silver. In its light",
188,1851,NF,FlowerGardenBrecks,A,B,C,"  hope to see the Hemlock more extensively cultivated in our nurseries. "" The Hemlock Spruce, or Hemlock, as, throughout New England, it is universally called,",
189,1937,FIC,NorthwestPassage,A,B,C,"  had we left the northern end of Missisquoi Bay that morning than we entered a spruce bog. The water was a foot deep, and in places even deeper,",
190,1854,FIC,PoeticalWorks,A,B,C,"  , pride of bowers, And dogwood, white with snowy flowers -- Witch-hazle, spruce and sassafras Flung shadows on the velvet grass. A welling fount of water clear",
191,1902,NF,WoodFolkAtSchool,A,B,C,"  which blazed up brightly, filling the woods with light. There, under a spruce, where a dark shadow had been a moment agone, stood the mother,",
192,1966,NEWS,CSMonitor,A,B,C,"  and clear "" strategy is yet in sustained action. In a relaxed interview this spruce, wiry marine says he is taking in draftees by the thousands, underlining that",
193,1869,FIC,VashtiQuotUntil,A,B,C,"  extended spacious grounds, studded here and there with noble groups of deodars, Norway spruce, and various ornamental shrubs, and bounded by a tall impenetrable hedge of osage",
194,1868,FIC,BoneSquash,A,B,C,  dat de perspiration flows jist as copiously as de' lasses from de hogshead. Spruce. Spruce Pink Dat's a berry good sign. Junietta. Junietta Ducklegs What,
195,1895,FIC,Zeit-Geist,A,B,C,"  their trunks, and a few more strokes brought her to the fringes of young spruce and balsam that grew upon the drier knolls. She smelt living trees, dry",
196,1973,MAG,SportsIll,A,B,C,"  begin moving. // For several hours we tramp through magnificent stands of fir and spruce, gratefully aware that descending a mountain on snowshoes is easier than ascending one.",
197,1917,FIC,Play:MotherCareys,A,B,C,"  a Yankee, allus a Yankee. I knew a man once, over to Spruce Swamp, that went -- -- (Leads TOM out L. TOM takes glass with",
198,1935,FIC,SanFranciscoTales,A,B,C,"  , journeying to Boston by coach and train, boarding the Four Winds smart and spruce in her new paint and in her canvas ready to be set and braced to",
199,1925,NEWS,NYT-Reg,A,B,C,"  N. Y., sustained a fractured left shoulder. Mrs. A. F. Ford, 54 Spruce Street, Burlington, Vt., sustained a slight contusion of the head. B.",
200,1946,MAG,Atlantic,A,B,C,"  and complete abruptness, and we could find no trace of wolves in the thick spruce and swamps next the river. A few well-posted sentries had obviously announced our start",
201,2006,MAG,Bicycling,A,B,C,  mechanics and heaps of local knowledge. GRUB: The Old Post (103 W. Spruce St.; 406/721-7399) is a classic locals pub with great burgers and local favorite,
202,1895,MAG,Atlantic,A,B,C,"  , which might indeed have been laid out upon geometrical lines! When a baby spruce has but three twigs, one will stand stiffly upright, as if it bore",
203,1985,NF,EleganceAGuide,A,B,C,"  today it has become a bit of highly prized nostalgia? apart from its downright spruce appearance? and, combined with a thin, small grosgrain bow, conjures up",
204,1909,NF,TruthAboutJesus,A,B,C,"  Why are not all nations alike? Why is the oak more robust than the spruce? What are the subtle influences which operate in the womb of nature, where",
205,1892,MAG,Atlantic,A,B,C,"  one was in a heart which some landscape gardener had cut in the turf near Spruce Street, one was halfway along Charles Street. They were holes in the ground",
206,1881,MAG,Scribners,A,B,C,  off for another race. Surely such good luck can not last all through the Spruce Mountain rift. At last we find ourselves in a channel so crooked and obstructed,
207,1851,NF,FlowerGardenBrecks,A,B,C,"  as we have already remarked, is finer than either the Black or White /z/ Spruce. Loudon says: "" It is of the tallest of European Firs, with",
208,1962,NF,scan,A,B,C,"  heavy precipitation and many bogs, some of which are treeless while others grow black spruce, black and red maple. There are many barren rocky areas where the crystalline",
209,1946,MAG,Harpers,A,B,C,  Midwest. But the airplane is an additional reason why Boise and Missoula seem so spruce and why the girl at the slot machine seems to have stepped in off Fifth,
210,1922,FIC,JudithGodlessValley,A,B,C,"  staff. West of the staff and below it projected the top of a dead spruce on which sat an eagle. To this Douglas pointed. "" Down the mountain",
211,1919,FIC,NomadsNorth,A,B,C,"  Straight into the face of Challoner she dragged herself, and fifty feet from the spruce she stopped and waited for him, her head drooped between her shoulders, her",
212,1977,FIC,DarkDesign,A,B,C,"  colleagues' foreheads. Suppose, though, they did not have this ability? Spruce had been surprised when he found out about Kazz's optical talent. Though he",
213,1996,MAG,Skiing,A,B,C,"  from the supremely dedicated. We're in a level, low-lying area dense with spruce and fir. The wolves like this location because it's a deer yard --",
214,1976,FIC,Speedboat,A,B,C,"  down so that she could question him. "" He goes to his cabin at Spruce Pine near Asheville in the summer now. "" |p249Ginny turned on the television.",
215,1920,FIC,TroopOneLabrador,A,B,C,"  inspiring morning. The sky was cloudless. The air was charged with scent of spruce and balsam fir, wafted down by the breeze from the forest, lying in",
216,1922,FIC,SkyLineSpruce,A,B,C,"  . It was good to see the easy slope of the hills again, the spruce forests, and the forms of the wild creatures on the river bank, startled",
217,1922,FIC,SkyLineSpruce,A,B,C,"  changeless that it seemed excluded from the reign and law of, time. The spruce grew here, straight and dark and tall, a stalwart army whose measureless march",
218,1926,NF,ChemistryInWorlds,A,B,C,"  extensively used raw material for rayon. It is made from coniferous trees, principally spruce, by a chemical process, and comes to the rayon plant in great sheets",
219,1870,FIC,LostInFog,A,B,C,"  at the quantities that he found. To an ordinary observer the trunk of the spruce tree seems like any other tree trunk -- no rougher, and perhaps somewhat smoother than many",
220,1896,MAG,Harpers,A,B,C,"  growing there in the same wanton way. Pine, Hemlock, Fir, and Spruce I find among them, but choked down generally by the harder trees, with",
221,1933,FIC,ErieWater,A,B,C,"  with the big low white house pressed close against the hill beneath the dark Norway spruce. At sight of it the children grew restless, squirming and begging to be",
222,1966,NF,LandsContrast,A,B,C,"  However, the brief, warm summers permit the slow growth of such conifers as spruce, larch, balsam fir and jack pine. The high seasonal range of temperature",
223,1883,MAG,NorthAmRev,A,B,C,"  in the summer and with frost in the winter. The floor is made of spruce, and its seams are filled with graveL In fact, incongruity and unfitness meet",
224,1928,NEWS,NYT-Reg,A,B,C,"  landed. It was exactly 3:25 when Schiller's plane was seen above the tallest spruce upon the hills to the east of the lake. He circled once, examining",
225,1920,FIC,BackGodsCountry,A,B,C,"  the shore, there is a towering "" lob-stick tree "" - - which is a tall spruce or cedar lopped of all its branches to the very crest, which is trimmed",
226,1941,FIC,DayTrumpet,A,B,C,"  some recklessness and spontaneity. Already she felt completely hostile toward him for looking so spruce, so full of plans, so almighty capable of wrenching every hour out of",
227,1931,NF,BetterHomesManual,A,B,C,"  very well. Other good woods for natural finish are oak, gumwood, and spruce. Pine varies greatly, usually it is better painted. It always seems a",
228,1920,FIC,ValleySilentMen,A,B,C,"  through the poplars, but the girl went on and into the edge of the spruce. I lost her trail there. By traveling in that timber it was possible",
229,1959,FIC,CatMouse,A,B,C,"  itself had been. After he had finished the dishes, he cut two gee-pole spruce, trimmed them, and stuck one on each side of the hole. He",
230,1899,FIC,WinterAdventures,A,B,C,"  lost to sight. Fortunately, there was a dense clump of evergreen balsam or spruce trees between the contending animals and Frank. Then they were so absorbed in their",
231,1851,NF,FlowerGardenBrecks,A,B,C,"  apparel, adorned with their gorgeous flowers, the back-ground of hemlock, fir, spruce or pine, makes a fine contrast, and gives additional beauty to the various",
232,2008,FIC,HolidaysOnIce,A,B,C,"  "" One Life to live, "" where I would drop off my bags and spruce up before heading off for drinks with Cord Roberts and Victoria Buchannon, the show",
233,1879,NF,LadysLifeInRocky,A,B,C,"  stream trickling under ice and icicles, and there a grove of the beautiful silver spruce marked our camping ground. The trees were in miniature, but so exquisitely arranged",
234,1946,MAG,Atlantic,A,B,C,"  no distant views, but the woods across the valley, beech and oak, spruce and larch, were a delight to see after the bleak country about Warburg.",
235,1922,FIC,FlamingJewel,A,B,C,"  a noise on the rocks behind her. A masked man came out of the spruce scrub, laid a blanket on the rocks, placed a loaf of bread,",
236,1907,FIC,WomanAtBay,A,B,C,"  huntin' knife along with me, and I managed to whittle down a good-sized spruce, which I trimmed so's to make a sort of ladder of it.",
237,1979,FIC,PassionPlay,A,B,C,"  once in a while a clump of snow fell, sifting like mist through the spruce. He would wait till he had recovered his strength to get up and go",
238,1922,FIC,WhereSunSwings,A,B,C,"  edge of the distant cliffs stood the one lone tree of Kon Klayu -- a small gnarled spruce, its branches all growing from one side of the trunk, bearing mute testimony",
239,1843,FIC,VariousWritings,A,B,C,"  prayer-books and great bibles out o' the pulpit. He used to look quite spruce and fine, I can tell you, when he first come here; then",
240,1897,FIC,AwardJustice <,A,B,C,"  , with one of his characteristic shrugs, "" I guess I'll have to spruce up a bit, before he comes. "" "" That is so, Morgan",
241,1922,FIC,SkyLineSpruce,A,B,C,"  through the aperture of the cave Beatrice beheld the whole picture: the ring of spruce trees, the glade so strange and ensilvered in the moonlight, and these two",
242,1922,FIC,SkyLineSpruce,A,B,C,"  coals were red, and Chan and Ray took seats on a huge, dead spruce to talk over their further plans. It was all easy enough. They could",
243,1843,FIC,VariousWritings,A,B,C,"  would give them peculiar advantages in this new enterprise. A battalion of four thousand spruce clerks, marching, by night, to the sound of flutes and soft recorders",
244,1847,MAG,NewEngYaleRev,A,B,C,"  of the very valuable property owned by the Society at the corner of Nassau and Spruce streets, New York. The question relates to the responsibility of those to whom",
245,1879,NF,LadysLifeInRocky,A,B,C,"  is singularly well defined. The most attractive tree I have seen is the silver spruce, Abies Englemanii, near of kin to what is often called the balsam fir",
246,1901,NF,SecretWoods,A,B,C,"  -- just as an Indian, with no knowledge of sailing whatever, puts a spruce bush in a bow of his canoe and lets the wind do his work for",
247,1846,FIC,ElinorWyllysVolume2,A,B,C,"  perhaps Mr. Hubbard was going out somewhere, for "" he looked kind o' spruce and drest up. "" Mr. Hubbard expected his brother to dine at home,",
248,1871,FIC,Wanderer,A,B,C,"  at rise and hush of day, I heard the wood-thrush sing in the white spruce, The living water, the enchanted air So mingling in the crystal clearness there",
249,1876,FIC,Clarel,A,B,C,"  now at stand Who there alertly glances up By grotto of the Bitter Cup -- Spruce, and with volume light in hand Bound smartly, late in reference scanned?",
250,1868,FIC,BoneSquash,A,B,C,"  's a berry good sign. Junietta. Junietta Ducklegs What, my lub? Spruce. Spruce Pink I mean de perspiration, for Dr. Johnson says, you keep",
251,1910,MAG,Atlantic,A,B,C,"  She bought aprons and a new black blouse and skirt, and she was so spruce and neat in them that I was encouraged to hope. But before the end",
252,2001,FIC,Ploughshares,A,B,C,"  its expanse. On the right side of the hill, forty acres of dense spruce forest stood quiet and dark, a place that springs, deer, fox,",
253,1871,FIC,Wanderer,A,B,C,"  frolic on these slopes, White as a grandsire's locks; but of green spruce, Tough and substantial as her granite roots, And with strong lights painting the",
254,1897,FIC,AffairNextDoor,A,B,C,  fact may be accounted for by the curiosity shown in those apartments by a very spruce new boarder we have had from New York. His taste for that particular quarter,
255,1921,FIC,GoldenSnare,A,B,C,  had been Blake's scheme to reach this timber before dusk. In places the spruce and banskian pine thickened until they formed dark walls of forest and whenever they approached,
256,1974,FIC,MyLifeAsMan,A,B,C,"  I shave and shower. My windows are brushed by the needles of an enormous spruce; that's the only sound I hear while shaving, outside of the water",
257,2001,MAG,NaturalHist,A,B,C,"  After about two miles, our view of the river was obscured by a white spruce forest. The forest grows atop permafrost, a layer of soil that remains frozen",
258,1854,FIC,Eventide ASeries,A,B,C,"  Why, dear, seeing you were so particular in your letter that I should spruce up to receive you and your husband, I thought I could do no less",
259,1929,MAG,Time,A,B,C,  standard of advancing Marshal Chiang Kaishek. There was absolutely no resistance at Hankow when spruce Marshal Chiang stepped ashore from a Nationalist river gunboat described as the flagship of so-called,
260,1998,MAG,FieldStream,A,B,C,"  . Just across the railroad tracks the Valley Way trail led into the beech and spruce forest. We put on our snowshoes, shouldered our packs, and charged our",
261,1980,FIC,TransitVenus,A,B,C,"  -- it would have been three but for passing the test. This Leadbetter was spruce, diminutive, in his celluloid cubicle. A sort of miniature model of a",
262,1950,NF,ForestProducts,A,B,C,"  most common source of mine timbers. In Colorado this species is supplemented by Engelmvui spruce Iodgepole pine, and. Tess commonly, some of the high-elevation live-needled pines.",
263,1922,FIC,Gigolo,A,B,C,"  right. You would hardly have recognized in this shrunken figure and wattled face the spruce and dressy old man whom Ma Minick used to spoil so delightfully. "" You",
264,1919,FIC,NomadsNorth,A,B,C,"  experience and the knowledge of twenty years of life behind her -- the delicious aroma of the spruce and the jackpine; the dank, sweet scent of water- lily roots and swelling",
265,1922,FIC,FlamingJewel,A,B,C,"  great pine protruded from the gulf. On the edge of the abyss was a spruce root. It looked dead, wedged deep between two rocks; but with all",
266,1980,MAG,Time,A,B,C,"  . The company, for example, spent about $50 million to maintain the legendary Spruce Goose, the huge, 400,000-lb. wooden flying boat with a 320-ft. wingspan that Hughes",
267,1922,FIC,SkyLineSpruce,A,B,C,"  Indian encampments. Nothing was left but the wilderness, ancient and unchanged. The spruce forest had a depth and a darkness that even Ben had never seen; the",
268,1989,FIC,JoyLuckClub,A,B,C,"  Fiona's! We just now passed it. "" "" Oh, yes, Spruce Gum, "" he said. It did ring a bell. "" Ira,",
269,1920,FIC,BackGodsCountry,A,B,C,  was the morning of the sixth day when he reached the thick fringe of stunted spruce that sheltered Peter God's cabin. He was half blinded. The snow-filled blizzards,
270,1851,NF,FlowerGardenBrecks,A,B,C,"  so indefinite. Certainly there are few trees more strikingly picturesque than a fine Norway Spruce, forty or fifty years old, towering up from a base of thick branches",
271,1872,FIC,BrickMoonOther,A,B,C,  or to work them in to other parts of the fence. My order for spruce boards was to be enlarged by twenty per cent by the old man's direction,
272,1942,FIC,AlongStreet,A,B,C,"  lay deserted except for some large cars parked end to end in the direction of Spruce Street, filling the narrow right of way from curb to curb. They were",
273,1977,FIC,DarkDesign,A,B,C,"  be forced to divulge any information at all. Also, he may have used Spruce as a messenger. He would have given him some information to pass on when",
274,1920,FIC,ValleySilentMen,A,B,C,"  roused him, and after that came pleasanter things -- the droning of wind in the spruce tops, the singing of swollen streams in Springtime, the songs of birds,",
275,1904,MAG,Scribners,A,B,C,"  , formed a background to the entrance to the chateau grounds, and enormous' spruce trees stood like sentinels on either side of the gate. From a terrace in",
276,1985,NEWS,CSMonitor,A,B,C,  a subtle and sometimes effective propaganda effort in Hokkaido. The apparent goal is to spruce up their badly tarnished image. Some analysts say that these efforts may be stepped,
277,1967,FIC,HallMirrors,A,B,C,"  laying down straight golden fingers, reflecting light from the brooding, dark-green acres of spruce and pine, warming the naked maples, teasing the great, twisted oaks.",
278,1920,FIC,ValleySilentMen,A,B,C,  storm. The laughter of the hills and ridges went out. The shimmer of spruce and cedar and balsam turned to a somber black. The flashing gold and silver,
279,1892,FIC,PeaksIsland,A,B,C,"  pine forest so-called, but a forest really composed of many varieties of fir and spruce, as well as pine. The combined aroma of these woods made the air",
280,1902,MAG,Atlantic,A,B,C,"  the Berkshires, when he and his companions had lunch in the shade of two spruce trees on a hillside. It With a clear and perfect day. In the",
281,1890,MAG,Century,A,B,C,"  one of them in the presence of the guard asked for blankets to bring in spruce boughs for beds. When the blankets came they contained certain haversacks, cups,",
282,1994,MAG,AmericanCraft,A,B,C,"  finest factory-made classical guitars, has sought replacements for traditional rosewood, mahogany and Sitka spruce. A row of beautiful experimental instruments showed off walnut, cherry, ash,",
283,1857,NF,MinnesotaDacotah,A,B,C,"  same gentleman remarks: "" The growth of the forest is pines, hemlock, spruce, birch, oak, and maple. "" I had heard considerable about Minnesota",
284,1922,FIC,JudithGodlessValley,A,B,C,"  bit Buster, who reared while Douglas swore laughingly. Magpies swooped from the blue spruce at the edge of the corral, black and white against pale blue. The",
285,1985,NF,EleganceAGuide,A,B,C,"  make a shank; knot off. New buttons, by the way, can spruce up an old jacket dramatically. Tender Buttons (143 East 62d Street, New",
286,1877,NF,HowCampOut,A,B,C,  foot longer. The fiddles19 should be made of some firm wood: pine and spruce will not last long enough to pay for the trouble of making them. The,
287,1985,FIC,Mov:PaleRider,A,B,C,"  as she ascends the slope, gains the shelter of the forest. Beneath a spruce in F.G. she kneels, places the tiny corpse on the ground and commences",
288,1879,FIC,Poems,A,B,C,"  comes from utmost fairy-land Across the wintry snows; He makes the fir-tree and the spruce To blossom like the rose. Over the quaint old gables, Over the windy",
289,1879,NF,LadysLifeInRocky,A,B,C,"  , both being displayed by the slim spires and silvery green of the miniature silver spruce. Valley and canyon were passed, the flaming ranges were left behind, the",
290,1963,NF,ChemistryWoods,A,B,C,"  in good lignin solvents. Similarly, Hiigglund and Johnson (94) demonstrated that spruce Willstiitter lignin, isolated under mild conditions, can be sulfonated in neutral medium to",
291,1902,FIC,BlueFlower,A,B,C,"  bare. The oaks alone kept their rusted crimson glory, and the cloaks of spruce and hemlock on the shoulders of the hills grew dark with wintry foliage. Keene",
292,2001,NF,DinnerAtNewGene,A,B,C,"  conducted manipulating the DNA of creeping bentgrass, Kentucky bluegrass, the American chestnut, spruce trees, sweet-gums, geraniums, gladiola, and the Texas gourd. Once approved",
293,2006,FIC,WolfBrother,A,B,C,  couldn't really feel it. All night he'd guarded the wreck of the spruce bough shelter and watched his father bleed. How could this be happening? Only,
294,1885,FIC,BadBoyAtHome,A,B,C,"  day, so I started hum. I'd ony got to the corner of Spruce street, wen a grate strappin perliceman cum up to me, and clappin me",
295,1919,FIC,NomadsNorth,A,B,C,"  that was like a giant mirror set in a purplish- green frame of balsam and spruce. Into these things Maheegun, the she-wolf, had gone. He wondered whether",
296,1937,FIC,NorthwestPassage,A,B,C,"  Rogers, who knelt half-naked at the water's edge and thrust with a long spruce pole to test the depth. Behind us, sprawled at the top of the",
297,1871,FIC,NobleWoman,A,B,C,"  He looked that way, and there stood Victoria, the chambermaid, now a spruce mulatto of eighteen, enjoying Clorinda's discomfiture. "" De fault was mine,",
298,1818,FIC,YoungCarolinians,A,B,C,  I saw a fine bustle -- there was a mighty fine young gentleman driving some spruce laides in a coache full of gabble all of them -- and the young coachman,
299,1839,FIC,SydneyCliftonVicissitudes,A,B,C,"  his own use had met with little success, stood in amiable proximity to the spruce and genteelly clad legatee of some wealthy citizen's wardrobe: -- here sat an",
300,1907,FIC,AuntJaneKentucky,A,B,C,"  Rosa N. Carey. Kingdom of Earth, The. By Anthony Partridge. King Spruce. By Holman Day. Ladder of Swords, A. By Gilbert Parker. Lady",
301,2002,FIC,FantasySciFi,A,B,C,"  rumbled, Drake was on his bicycle nearing the driveway flanked by the two massive spruce trees. This time he would go all the way to the house, and",
302,1920,FIC,ValleySilentMen,A,B,C,"  The sun was shining, and he saw the cool, thick masses of the spruce and cedar forests beyond, the rising undulations of wilderness ridges and hills, and",
303,1858,MAG,Atlantic,A,B,C,"  of this narrow, wild, and rocky stream, between two lofty walls of spruce and firs, a mere cleft in the forest which the stream had made,",
304,1896,NEWS,NYT-Reg,A,B,C,  beings. At no place could this be seen better than at the corner of Spruce and Nassau Streets. The erection of the tall building of the Tract society has,
305,1857,NF,MinnesotaDacotah,A,B,C,"  farther than a mile from the lakes. The white cedar, the hemlock, spruce, pine, and fir, are occasionally found; but the red cedar is",
306,1913,FIC,IsobelRomanceNorthern,A,B,C,"  he looked down. A thin mist of smoke was rising from out of the spruce. It blurred before his eyes, and a sobbing break came in his low",
307,1881,MAG,Scribners,A,B,C,"  choo e a route and to follow it. But the curr nt of the Spruce Mountain rift, and of the Horse Race below, is not less than ten",
308,1920,FIC,TroopOneLabrador,A,B,C,"  The tent was dry and snug and warm. The bed of fragrant balsam and spruce boughs, the smell of the fire and the soft candle-light combined to give it",
309,1894,FIC,WhenLifeIsYoung,A,B,C,"  strong of limb! All the pines were proud of him, -- Little Norway Spruce. That night the lonely little tree In the dark stood patiently, Far away",
310,1944,FIC,HistoryRomeHanks,A,B,C,  traditions of ouah fathahs. We ah goin' to meet Thursdayevenin' in Pine Spruce schoolhouse. Will you gentlemen honah us by being ouah guests? Jud took his,
311,1993,FIC,WhiteSea,A,B,C,"  for it. I was moving through hills and short fields covered with needles? spruce needles, though not the kind in Alaska? and I thought brown had to",
312,1921,FIC,GoldenSnare,A,B,C,"  move, except to draw himself a little closer into the shelter of the scrub spruce behind which he had hidden himself. He wondered if Celie would be frightened at",
313,2006,FIC,GamePatience,A,B,C,"  and the Seine swarmed with spectators, pushing, joking. Here and there a spruce bourgeois or stylish incroyable, flaunting the exaggerated fashions of the season, blossomed like",
314,1878,FIC,NabobVolume12,A,B,C,"  the trouble. "" He was a journalist in a small way, fair-haired and spruce, a pretty fellow enough, but with a face marked by the faded look",
315,1882,MAG,NorthAmRev,A,B,C,  by Europeans were rich and varied. Their main features were a broad belt of spruce and pine spreading south from Labrador over Canada and the whole of Northern New England,
316,1883,NEWS,NYT-Ed,A,B,C,"  of Agriculture declares that in Maine the pine will last but four years and the spruce but fifteen, while at the present rate of cutting the pine forests of Michigan",
317,1866,NF,CampaignsNon-Combatant and,A,B,C,"  dear-born, "" running his keen eye down the limbs of my beast; a spruce civilian riding for curiosity; a gray-haired gentleman, in a threadbare suit, going",
318,1884,NF,AlgonquinLegends,A,B,C,"  should die. There was no hut now, only the trampled snow and a spruce twig, and yet out of this little, Rabbit had conjured up so great",
319,1937,FIC,NorthwestPassage,A,B,C,"  When I came up the knoll, he was walking in circles around a lofty spruce, at the base of which sat Captain Ogden and handsome, yellow-haired Captain Williams",
320,1973,MAG,NatGeog,A,B,C,"  spidery handwriting: February 28, 1895-No. 20 2 oz spermaceti 20 drops oil of spruce 18 drops oil of cedar 10 drops coal oil 10 drops oil of hemlock 1",
321,1957,MAG,Time,A,B,C,"  to the hills or the canyons of the Big Bend. A prolific painter, Spruce takes only a couple of days to complete a canvas, sells his paintings at",
322,1873,FIC,OtherGirls,A,B,C,"  , "" My! ain't she stunning? "" A young fellow, rather spruce in his own way also, with precise necktie, deep paper cuffs and dollar-store",
323,1990,MAG,ScienceNews,A,B,C,  sometime between 1684 and 1687. He hopes that future studies on growth rings in spruce roots will help pinpoint the year and even the season of their demise. #,
324,1958,NF,GiftFromHillsMiss,A,B,C,  it when we could. His letter was almost in the same words of the Spruce Pine Lumber Company people when we discussed with them the building of the Craft House,
325,1904,FIC,CapeCodFolks,A,B,C,"  He's an old bachelder, I reckon, that is, he keeps mighty spruce, but I reckon he's hard on to thirty. Emily's got a",
326,1881,FIC,ShadowsShasta,A,B,C,"  and ash and pine and fir and cedar and maple and cherry and sycamore and spruce and tamarack, and all these that grow in common confusion here and shut out",
327,1979,FIC,PassionPlay,A,B,C,  The stringy willows in the dead fields were a greenish mustard-yellow. Pines and bent spruce bristled with icicled snow. Once as he tediously walked -- it seemed to him,
328,2007,FIC,PearlJinx,A,B,C,"  the Native Americans over Kitchinaki, Great Spruce Pine Land, till they came to Spruce Creek, which they called Oligonunk, or' Place of the Cave.'",
329,1922,FIC,SkyLineSpruce,A,B,C,"  , intending to verify his course. In the shadow of the tall, dark spruce -- darkening ever as the light grew less -- his eye sped swiftly over it",
330,1977,FIC,DarkDesign,A,B,C,  a cloth around his head when conditions were favorable for seeing the mark. Could Spruce not have known that they were his fellow agents? They might be so numerous,
331,1942,NF,StoryManHisFood,A,B,C,  their own curative methods which had come down from primitive times as age-old traditions. Spruce beer made from young spruce tips was a popular beverage. It was considered a,
332,1913,FIC,IsobelRomanceNorthern,A,B,C,"  and form to the star shadows about him, to the shadows of the tall spruce, the twisted shrub, the rocks, and even the mountains. And now",
333,1995,FIC,HarpersMag,A,B,C,"  fifty meters ahead, stood a swarming, chest-high mound of needles set against a spruce. Machar stood there beating the ants off his shoes with a fir branch,",
334,1873,FIC,MajorieDaw,A,B,C,"  the coast, a sort of amphibious parlor, with sea-shells on the mantel-piece and spruce branches in the chimney-place -- where I found my father and Mr. Daw doing the antique polite",
335,1850,FIC,ScarletLetter,A,B,C,"  all alive before his intellectual sense. Meanwhile, the merchants and shipmasters, the spruce clerks and uncouth sailors, entered and departed; the bustle of this commercial and",
336,2003,MAG,FieldStream,A,B,C,"  of brown cover the outside walls like shagbark, and thick paint the color of spruce needles coats the shutters and trim. It has no plumbing, no electricity,",
337,1958,NF,GiftFromHillsMiss,A,B,C,"  the financial assistance of everybody concerned, including the active interest of the businessmen of Spruce Pine, we were able to get to work on The Pines and our own",
338,1922,FIC,SkyLineSpruce,A,B,C,"  of unutterable suspense. Indeed, the silence seemed to deepen about him. The spruce trees were hushed and impassive as ever; the moon shone and the wind breathed",
339,1992,MAG,USAToday,A,B,C,  in the Southern Appalachians are dead or dying because of the wooly adelgid. The spruce budworm has eaten millions of acres of red spruce in Maine and many more millions,
340,1920,FIC,ValleySilentMen,A,B,C,"  lay under his eyes. Shoreward he made out the dark outlines of the deep spruce and cedar and balsam forests. About him there was a great stillness, broken",
341,1996,NF,SojournerTruth,A,B,C,"  of long winters and short summers, Ulster County is covered with northern flora: spruce, balsam fir, hemlock, red cedar, yellow birch, as well as",
342,2007,MAG,ConsumRep,A,B,C,  to add contrast and texture-or more storage-to your kitchen design. And special edges can spruce up low-cost countertops. Because they don't get as much wear and tear as,
343,1841,NF,Book,ATreatise,A,B,C,"  smell and taste, and is a favorite ingredient, with the branches of the spruce, in the small beer made by the country people. Medicinally, it is"
344,1945,MAG,Atlantic,A,B,C,"  general public as holding out some hope of coping with the great outbreaks of the spruce budworm, the various sawflies, or the hemlock looper, which from time to",
345,1998,MAG,FieldStream,A,B,C,"  grueling trip below timberline and back to the hut with bundles of gnarled, dry spruce limbs lashed to the backs of our packs. It was dark when we made",
346,1979,FIC,PassionPlay,A,B,C,"  candle wax, the linseed-oil fabric of the window shades, even a wholesome memory of spruce gum from studs and rafters. In this unbreathable atmosphere, made worse since they",
347,1919,FIC,WinesburgOhioGroup,A,B,C,  The night was cold and George Willard had on a new overcoat and looked very spruce and dressed up. He thrust his hands into the overcoat pockets and looked inquiringly,
