entry,year,genre,source,a,b,c,text,
172,1891,FIC,StandByTheUnion,A,B,C,"  the Bronx or on the deck of the flag-ship. When the prisoners from the Magnolia had been brought on board, Christy had been too much occupied with other matters",
173,1991,FIC,SouthernRev,A,B,C,"  Judy. My mother picks me up sometimes, but she is busy. The Magnolia Garden Club has to replant the parks that went to weeds during the war.",
174,1987,FIC,WindmillsGods,A,B,C,"  , a glass corridor wall laces an inner courtyard with a landscaped garden dotted oh magnolia trees. Above the reception desk a verse is Lai ved in marble: And",
175,1904,FIC,WorksCharlesDudley,A,B,C,"  MONTECITO AND LOS ANGELES 13 FAN-PALM, LOS ANGELES 16 YUCCA-PALM, SANTA BARBARA 17 MAGNOLIA AVENUE, RIVERSIDE 21 AVENUE LOS ANGELES 27 IN THE GARDEN AT SANTA BARBARA MISSION",
176,1846,FIC,Poems,A,B,C,"  too! There the Lory and Oriole glance on gay pinion, There the regal Magnolia's snow-banners wave: --' T is the land of the high-hearted, proud",
177,1932,FIC,MagnoliaStreet,A,B,C,"  to be construed as an endorsementof the shameless merrymakings that had been going on in Magnolia Street since Friday afternoon. Bill Carter and his wife, Sally, joined Mrs.",
178,1868,FIC,Daisy,A,B,C,"  never joined us. Indeed, this winter my aunt was not infrequently away from Magnolia altogether; finding Baytown more diverting. It made a little difference to me;",
179,1891,FIC,StandByTheUnion,A,B,C,"  up in the stern sheets. "" What sloop is that? "" "" The Magnolia, bound to Appalachicola, "" replied the spokesman of the craft. "" What",
180,1868,FIC,Daisy,A,B,C,"  her satisfaction; and in the bright days of autumn we went back again to Magnolia. This was a joyful journey and a glad arriving, compared to last year",
181,1891,FIC,StandByTheUnion,A,B,C,  A Battle on a Small Scale 202 CHAPTER XIX. The Skipper of the Sloop Magnolia 213 CHAPTER XX. An Expedition to St. Andrew's Bay 224 CHAPTER XXI.,
182,1908,FIC,PeterNovelWhich,A,B,C,"  the street. In this frame of mind the poor boy had stopped at the Magnolia in the hope of finding Garry, who must, he thought, have left",
183,1844,FIC,Poems,A,B,C,"  more. 1836. Cranch, Christopher Pearse, 1813-1892: VII. TO THE MAGNOLIA GRANDIFLORA. from Poems (1844) Majestic flower! How purely beautiful Thou art",
184,2007,MAG,SouthernLiv,A,B,C,"  habits. 2 Southern magnolia (Magnolia grandiflora) "" I love the smell of magnolia when the wind blows. Its gentle scent turns a breeze sweet. - MELVIN",
185,2006,NEWS,Atlanta,A,B,C,"  who came upon it a decade later, published a book in 1788 naming it Magnolia fraseri after Englishman John Fraser, who collected plant specimens for him. Although Bartram",
186,1939,FIC,Yearling,A,B,C,  know that big magnolia? With dogwood all around it? You look behind that magnolia. There's allus a Spaniard on a black horse ridin' past that magnolia,
187,1868,FIC,Daisy,A,B,C,  my walk was over. CHAPTER III. THE MULTIPLICATION TABLE. My life at Magnolia might be said to begin when I came down stairs that evening. My aunt,
188,1908,FIC,PeterNovelWhich,A,B,C,"  to suit ourselves, and nobody criticised. Why, if I drop into the Magnolia on my way up-town and forget to wear a derby hat with a sack coat",
189,1875,FIC,LeahMordecai,A,B,C,"  she does not seem inclined to trust me. Only to-day I sent her a magnolia leaf, upon which was written,' Je vous aime, ma belle Juive",
190,1942,FIC,AlongStreet,A,B,C,"  lie leaned on the sill looking down once more into the garden. | The tulip magnolia, catching the lights of Twelfth Street, was a cloud of amazing beauty.",
191,1882,FIC,GrandmotherElsie,A,B,C,"  assist in the nursing of her grandchildren; of the recent death of Enna at Magnolia Hall, the home of her daughter Molly; and of the anxiety of the",
192,2000,MAG,Time,A,B,C,  Nicole Claunch (first woman to be appointed battalion commander at VMI) 36. Magnolia sound-track song 38. Makes a new version in yet another language 40. Dazed,
193,1822,FIC,LoganAFamilyHistory,A,B,C,  blue veins rippling over it -- like delicate stains over the transparent leaf of a magnolia -- how beautifully arched -- her eye-brows! and yet straight enough for dignity and,
194,1856,FIC,DredATaleGreat,A,B,C,"  . MILLY'S RETURN, 29 CHAPTER IV. THE TRIAL, 36 CHAPTER V. MAGNOLIA GROVE, 45 CHAPTER VI. THE TROUBADOUR, 63 CHAPTER VII. TIFF'S",
195,1841,NF,Book,ATreatise,A,B,C,"  are still valued as the finest hardy trees of that hemisphere. The Large Evergreen Magnolia (M. grandijlora), or Big Laurel, as it is sometimes called,"
196,1922,FIC,OneManInHisTime,A,B,C,  the old mansion within its setting of box hedges and leafless lilac shrubs and snow-laden magnolia trees. He saw the house contrasted against the crude surroundings of the improved and,
197,2002,NEWS,USAToday,A,B,C,"  "" # * The company. Before Rings, New Line Cinema took risks (Magnolia, American History X) but it mainly was known as the home of fiendish",
198,1994,MAG,People,A,B,C,"  real quick, I think. "" The Cessna, which also tore through a magnolia tree planted by Andrew Jackson in 1832, was the first airplane to get close",
199,1868,FIC,Daisy,A,B,C,"  . "" What uncle Lot? I did not know you had been enough at Magnolia to get the servants' names. But I don't remember any uncle Lot",
200,1932,FIC,MagnoliaStreet,A,B,C,"  in a manner of speaking, Mr. Emmanuel was quite alone in his house in Magnolia Street. He was a busy man. He had a great deal to do",
201,1864,FIC,Macaria,A,B,C,"  as he smiled and whispered -- "" Hush! Jessie is singing under the old magnolia down by the spring. Listen!' Fairy Belle!' We used to",
202,1886,NEWS,NYT-Reg,A,B,C,"  . Two weeks after his marriage he made a complaint against Postmaster Whitney, at Magnolia, charging him with having led his wife astray. This was a blackmailing scheme",
203,1856,FIC,DredATaleGreat,A,B,C,"  went to make some summer visits previous to her going to Clayton's plantation of Magnolia Grove, where she was to superintend his various schemes for the improvement of his",
204,2007,FIC,AbsoluteFear,A,B,C,"  This is really bad. "" She tossed the dregs into the dirt beneath the magnolia tree. "" Told you. "" "" So, if you're going to",
205,1914,FIC,MovingPictureGirls,A,B,C,"  called Russ. "" Can you tell us where we are, and where the Magnolia is tied up? "" The old colored man was so startled by the sudden",
206,1868,FIC,Daisy,A,B,C,"  of the master's eye. My brother-in-law never could be induced to settle at Magnolia, nor at his own estates either. He likes it better in the cold",
207,1982,FIC,Harpers,A,B,C,"  . I wanted to live with Sugar, but nobody would let me. The magnolia wouldn't cause cavities, but it would give you Excedrin Headache Number 57,",
208,1974,MAG,SatEvePost,A,B,C,"  to hang deep green blinds on spanking white walls, or how to plant a magnolia against a snowy column. That's the look 1 get saddling up in the",
209,1869,FIC,StoriesInVerse,A,B,C,"  And that day galloped with her through the town, And wandered with her down magnolia lanes, And watched, below the spray-woofed fall, the brook, That seemed",
210,1938,FIC,Rebecca,A,B,C,"  been lit, according to routine. A thrush flew across the lawn to the magnolia tree outside the dining-room window. I could smell the faint, soft magnolia s",
211,2009,FIC,Malice,A,B,C,"  veranda, where it skidded, clattering noisily and startling a mockingbird from a nearby magnolia tree into flight. "" Son of a goddamned bitch. "" His fingers clenched",
212,1875,FIC,Infelice,A,B,C,"  of that peculiar creamy colourlessness, which is found in the smooth petals of a magnolia, and the lips were outlined in bright carmine that hinted at chemical combinations,",
213,2006,NEWS,Atlanta,A,B,C,"  time he published his book 16 years later, it was already named the Fraser magnolia. # Bartram was the first to write about the unique environment of America and",
214,1868,FIC,Daisy,A,B,C,"  me they had another sort of effect. Spring as usual drove us away from Magnolia. This summer was spent with my aunt Gary, at various pleasant and cool",
215,2000,FIC,MurderShootsBull,A,B,C,"  . I assured her that they would consider her a heroine, a true steel magnolia who had been protecting her honor. "" You reckon? "" she asked,",
216,1932,FIC,MagnoliaStreet,A,B,C,"  . She was aware, like all unhappy wives in Longton, that number nineteen Magnolia Street was sanctuary, particularly for illtreatedor deserted wives. So she came, as",
217,2002,NEWS,AP,A,B,C,"  title. # Meantime, Augusta National carries on behind the tall gates that seclude Magnolia Lane and its stately clubhouse from the rest of the world. # Several members",
218,1949,FIC,GoldenApples,A,B,C,"  kicked and came down backwards. There was a fallen tree, a big fresh-cut magnolia some good-for-nothing had amused himself chopping down. Across that junior decided to light,",
219,1845,FIC,WigwamCabinVolume2,A,B,C,"  which, covered with thick shoots of the small sweet bay tree, -- the magnolia glauca, -- receives its common name among the people from its almost peculiar growth",
220,1993,FIC,Ploughshares,A,B,C,"  picket fence the mortgage paid the lawn well waged, the wickets, gravel and magnolia, rice and beans a chicken in the pot a light on in the window",
221,2006,NEWS,USAToday,A,B,C,"  the start of a process, "" Wagner says. # PHOTO, Color, Magnolia Pictures PHOTO, B/W, Magnolia Pictures PHOTO, B/W, Trey Batchelor, Magnolia",
222,1932,FIC,MagnoliaStreet,A,B,C,  at the scullery sink. It was all very strange and very disappointing. But Magnolia Street was delighted that Mrs. Shulman had another baby. The baby added the one,
223,1841,NF,Book,ATreatise,A,B,C,"  with the others. It is rather tender north of New York. The Heart-leaved Magnolia (M. cordata) is a beautiful southern species, distinguished by its nearly round"
224,1843,FIC,IdomenValeYumuri,A,B,C,"  gazed at her own powers elated. Fragrant o'er all the western groves The tall magnolia towers unshaded, But, soon, no more the gale he loves Faints on",
225,1992,FIC,Ploughshares,A,B,C,"  # It is not a particularly prepossessing place even now. Her parents planted the magnolia too near it, and it has never grown to any great height, so",
226,1942,MAG,Atlantic,A,B,C,  looked forward to seeing the magnolias in full bloom. The road is lined with magnolia trees and is like a road passing through a superb park. There were no,
227,1832,FIC,SwallowBarnASojourn,A,B,C,"  , as of old, its complicated thickets of water plants, amongst which the magnolia, at its accustomed season, exhibits its beautiful flower, and throws abroad its",
228,1841,NF,Book,ATreatise,A,B,C,"  raised from the seed of this species abroad; the most beautiful is the Exmouth Magnolia, with fine foliage, rusty beneath; it produces its /z/ flowers much earlier"
229,2009,FIC,DevilsPunchbowl,A,B,C,"  works on one of the riverboat casinos at the foot of the bluff -- the Magnolia Queen, moored almost directly below Jewish Hill -- and midnight marks the end of",
230,1932,FIC,MagnoliaStreet,A,B,C,"  the Quorn Hunts, if Brooks's Club and the Beefsteak Club, are outside Magnolia Street (and it would be futile to argue that in any sense they are",
231,1868,FIC,Daisy,A,B,C,"  . It all comes back to me as I write, that beginning of my Magnolia life. I remember how dazed and disheartened I sat at the tea-table, yet",
232,2009,FIC,DevilsPunchbowl,A,B,C,"  for over a year, dealing blackjack on the casino boats, most recently the Magnolia Queen. # "" Penn! "" Jessup finally calls out loud. "" It",
233,1920,FIC,ShortStoriesVarious,A,B,C,"  hour, the little inclosure was quite still, and, walking over to the magnolia, she saw that the young man had indeed fallen soundly asleep, one arm",
234,1997,NF,ArtRepresentation,A,B,C,"  on the picture surface was achieved by calligraphic abstractions, as in Chu Ta's Magnolia (fig. 10.9). In a painting by Tao-chi (a near contemporary of",
235,1999,NF,FearlessShopper,A,B,C,"  Saturday of the month, and Art in the Park on the last Saturday at Magnolia Dell.? The Pretoria's National Parks Board Shop on Leyds Street also sells",
236,2005,FIC,Vacation,A,B,C,"  "" "" I don't want to get in the water, "" said Aunt Magnolia. So Aunt Pigg went down to the water alone. She came back screaming",
237,1965,MAG,Harpers,A,B,C,"  perfect site for her entertainment. Two big round tables had been set under the magnolia tree on the lawn near the house. Princess Caetani presided over one, Tania",
238,1932,MAG,Time,A,B,C,"  impossibility is Author Golding who plants his small potatoes in neat rows on either side Magnolia Street. One row is Christian, one Jewish. Though each keeps its sprouting",
239,2000,NEWS,SanFran,A,B,C,"  to validate the box-office champ. # But Cruise may lose votes because of "" Magnolia's "" tendency to irritate a big chunk of the audience. He's also",
240,2008,FIC,SantaClawed,A,B,C,"  , two former sorority sisters from Miami University in Ohio, laid out gorgeous dried magnolia grand flora blossoms along with the large, shiny dark-green leaves. # BoomBoom brought",
241,1998,MAG,VegTimes,A,B,C,"  with tradition. Take Adelicia Acklen, commonly referred to as "" the original Steel Magnolia. "" In the mid-1800s, the scandal-making Acklen married three different-and wealthymen in an",
242,2006,NEWS,Chicago,A,B,C,  of the Cuban revolution. # The film has just been released on DVD by Magnolia Pictures. Garcia talked to the Sun-Times about the film project so close to his,
243,1887,FIC,SongsMexicanSeas,A,B,C,"  stars are spun and reeled, And woven into cloth of gold. The white magnolia fills the night With perfume, as the proud moon fills The glad earth with",
244,1880,NF,Wake-Robin,A,B,C,"  black and white (Mniotilta varia). Warbler, black and yellow, OR magnolia warbler (Dendroica maculosa). Warbler, Blackburnian (Dendroica blackburniae). Warbler",
245,2006,NEWS,Atlanta,A,B,C,"  Bartram in 1775, but naturalist Thomas Walter's book published in 1788 named it Magnolia fraseri after John Fraser, who worked for him. Photo: PETER McINTOSH /",
246,1847,FIC,AroundTheTea-Table,A,B,C,  in the meeting. The Chinese honeysuckle and clematis joined in the doxology. A magnolia pronounced the benediction. And we went home praying for the time when the lily,
247,1850,FIC,LilyTotemTheHuguenots,A,B,C,"  Their senses were assailed with fresh and novel delights at every footstep. The superb magnolia, with its great and snow-white chalices; the flowering dogwood with its myriad blossoms",
248,1858,FIC,LifeAdventures,A,B,C,  birds did not make the air melodious with their songs; and there were no magnolia trees to shake from their locks those showers of liquid pearls which so bedew the,
249,1904,MAG,Scribners,A,B,C,"  the wonderful hedges of box, laurel, and myrtle, the ancient cypress and magnolia trees, and the fountains and pools in a land so dry and treeless,",
250,1986,FIC,Sportswriter,A,B,C,"  time for a dynasty. He also tells me that his parents moved up from Magnolia, Arkansas, in the Forties, and that for a while he attended Wayne",
251,1873,FIC,MrsSkaggsHusbands,A,B,C,"  Sandy Bar, is completed. It stands upon the lot formerly occupied by the Magnolia Saloon, which was so mysteriously burnt last month. The temple, which now",
252,1932,FIC,MagnoliaStreet,A,B,C,"  , it seems impossible to doubt, though to have stated such a thing in Magnolia Street would have brought the whitewash in great flakes from the ceiling, it would",
253,1977,MAG,NewYorker,A,B,C,"  be cozily minding their business, and staying warm. Birds were talking in the magnolia trees behind the White House, cold or no cold. They were determined to",
254,1851,NF,FlowerGardenBrecks,A,B,C,"  three. or four inches long, with the scarlet seeds depending from it. Magnolia auriculata.. Ear-Tea ved Magnolia. This is a splendid tree, and does",
255,1891,FIC,StandByTheUnion,A,B,C,"  face. "" What do you mean by that? "" "" We had the Magnolia over here then, and I used to go out fishing in her about every",
256,2006,NEWS,USAToday,A,B,C,"  Magnolia Pictures PHOTO, B/W, Magnolia Pictures PHOTO, B/W, Trey Batchelor, Magnolia Pictures 604823 # If the 2005 U.S. Open proved anything about American tennis, it",
257,1914,FIC,MovingPictureGirls,A,B,C,"  "" Accordingly the garments were tossed into the boat, and then, leaving the Magnolia moored to the bank, the small craft started off up a little side stream",
258,1914,NF,AmateurGarden,A,B,C,  general air of spaciousness. The forest tree at the front and right (evergreen magnolia) is covered with an evergreen vine from the turf to its branches. Illustration,
259,1991,FIC,SouthernRev,A,B,C,"  , the flaming azaleas in people's yards, the heavy, fecund smell of magnolia and wisteria on the night air, I wanted to believe that a new season",
260,1891,FIC,StandByTheUnion,A,B,C,"  asked Christy, as he looked over the stalwart form of the skipper of the Magnolia. "" Michael Bornhoff, "" replied the prisoner. "" Are you a Russian",
261,1956,FIC,BoonIsland,A,B,C,"  in a seersucker suit and sea-green tie, stood on the corner of Calhoun and Magnolia. That here stood a man far above the blue jean and Bull Durham class",
262,1961,FIC,JourneyMatecumbe,A,B,C,"  tried to squeeze him for bribes, he invited them to ride on his ship Magnolia, took them out to a patch of water that thrashed and swirled with sharks",
263,1885,FIC,PoeticalWorks,A,B,C,"  , In dazzling bridal-raiment new, Glorious in exile as a queen, The white magnolia grew. "" Sylvia! my own magnolia flower! "" The proud young husband",
264,2000,NEWS,Denver,A,B,C,"  and Delroy Lindo,' The Sixth Sense's' Haley Joel Osment,' Magnolia's' Tom Cruise, Jason Robards, John C. Reilly and Philip Seymour Hoffman",
265,1868,FIC,Daisy,A,B,C,"  among them, and oaks lining the sides of the dell. I thought surely Magnolia was a lovely place! if only my father and mother had been there.",
266,1932,FIC,MagnoliaStreet,A,B,C,"  they had been, and many a marriedlady with gold rings and gold necklaces in Magnolia Street, 122may have been a good deal worse. Certain of them had always",
267,2000,MAG,MotherJones,A,B,C,"  that contains hardwoods: oak, beech, dogwood, ash, sweet gum, magnolia, yellow poplar, hickory, cherry, and maple. It is a reservoir",
268,1991,MAG,RollingStone,A,B,C,"  Other One,' Wharf Rat' and the sunshine daydream' section of Sugar Magnolia.' # Young joined them to sing a touching version of Bob Dylan's",
269,2005,FIC,SlimNone Novel,A,B,C,"  it's Oklahoma, give the six and a half. "" Now at the magnolia joint, still looking at the babe, I said to my pals, """,
270,1890,NEWS,NYT-Reg,A,B,C,"  was the last seen of him until his body was found in the marsh at Magnolia. The general theory ie that. finding himself unable to sleep, he resolved",
271,1964,FIC,LittleBigMan,A,B,C,"  fell the night before, but the following day was clear and lit and the magnolia tree in the Pendrakes' front yard had ng all its pink cups. At",
272,2005,FIC,Vacation,A,B,C,"  do? "" asked AuntPigg. "" I don't know, "" said Aunt Magnolia, lying back down herself and closing her eyes. "" You know, I",
273,1868,FIC,Daisy,A,B,C,"  's hand, and hurriedly told her to keep it; we were not at Magnolia; she might do what she liked with the money; it was her own",
274,1864,FIC,"CaptainBrand """,A,B,C,"  but for one little moment their loving arms around his neck! No, the magnolia waves its white flowers over mother and boy, and they sleep on in their",
275,1908,FIC,PeterNovelWhich,A,B,C,"  urbanity of mood was still with him when some days later he dropped into the Magnolia Club on his way home, his purpose being to find Garry and to hear",
276,1868,FIC,Daisy,A,B,C,"  it. The trouble wore off before a little thought of my poor friends at Magnolia. But the question came up again at dinner. "" Daisy, "" said",
277,2005,FIC,Vacation,A,B,C,"  's give it a while longer "" They lay down again, and then Aunt Magnolia said, "" How much longer? "" "" Maybe we should get wet first",
278,2000,FIC,FantasySciFi,A,B,C,  asked if she knew where to find Bodeau. She made me buy her a Magnolia beer and a shot of Jack in the Black before she'd answer. Then,
279,1884,FIC,DrSevier,A,B,C,"  the intense sky, its hard, burnished foliage glittering in the sunlight, the magnolia spread its dark boughs, adorned with their queenly white flowers. Not a bird",
280,1898,FIC,ValiantRunaways,A,B,C,"  , listening to the murmur of the fountain, inhaling the fragrance of orange and magnolia, wondering if Adan, too, were safe, angrily resenting his weakness.",
281,2004,FIC,MagnoliaSky,A,B,C,"  farther back. He followed the crushed-stone drive to the carriage house, which had MAGNOLIA MILE over a double French door. Off to the side of the carriage house",
282,1914,FIC,MovingPictureGirls,A,B,C,"  light was set aglow, and then the young men shouted and called: "" Magnolia ahoy! "" Echoes were their only answer, save the bellow or grunt of",
283,1932,FIC,MagnoliaStreet,A,B,C,"  suit. Wilfred Derricks, the Longton Nightingale, was not the only dweller in Magnolia Street who wore an Eton suit. But the Nightingale wore it to let the",
284,2000,MAG,SouthernLiv,A,B,C,"  I just carve the turkey and make the gravy. Donald Barickman, chef/owner, Magnolia's, Charleston, South Carolina My grandmother, Alice Robertson Mitchell, taught me",
285,1920,FIC,AgeInnocence,A,B,C,"  out to him as Mr. Welland's, and saw May Welland standing under a magnolia with the sun in her hair, he wondered why he had waited so long",
286,2008,FIC,SantaClawed,A,B,C,"  You know, this really is lovely. "" Susan held up a wreath of magnolia leaves, white magnolia blossoms, red rosebuds, and gold beads wrapped diagonally around",
287,2005,NF,DearSenatorMemoir,A,B,C,"  independent woman, far ahead of her time, a Pennsylvania version of a steel magnolia. Rebecca was the driving force behind the expansion of her family' s Brandywine",
288,1851,NF,FlowerGardenBrecks,A,B,C,"  or Gulan Magnolia. It is also perfectly hardy in this latitude. "" The Magnolia purpurea is sometimes seen in large gardens about Boston, but is a little tender",
289,1993,FIC,DarkestHour,A,B,C,  . The mockingbirds and jays were in competition for the most comfortable branches on the magnolia trees. It was truly a glorious morning. Mamma felt it too. She,
290,1979,FIC,Harpers,A,B,C,"  magnolia down the incinerator, Albert bought Violet a print if a sprig of small magnolia, or white bay. This now hangs with other floral prints above ier bed",
291,1996,FIC,Ploughshares,A,B,C,"  "" How High the Moon. "" Also, Providence was warm and plush with magnolia at that time of year, and all the Pembroke girls would waltz down Thayer",
292,1891,FIC,StandByTheUnion,A,B,C,"  call him by name. He was in the cuddy forward when we boarded the Magnolia; and when he came out of the little cabin, the first thing he",
293,1964,FIC,Man,A,B,C,"  drapes concealing the French doors and opened them, so that once more Jackson's magnolia tree was in her view and the room behind her filled with the filtered early",
294,1922,FIC,Cytherea,A,B,C,"  the money Fanny brought him. Until his marriage he had been confined to the Magnolia Iron Works; of which, it was conceivable, he would in time be",
295,1868,FIC,Daisy,A,B,C,"  "" I said, "" I did not know there were so many people at Magnolia that cared about the Bible. "" "" What has' um to care for",
296,1887,FIC,SongsMexicanSeas,A,B,C,"  late, -- The two men, weary, waiting there, -- The great magnolia at the gate Bends drowsily above her prayer. The cypress in his cloak of",
297,1973,NF,BraggAboutYour,A,B,C,"  , pock-marked, flaked surface effect. Used in small decorative areas and borders. MAGNOLIA (Blistered Poplar) Southeast United States. Beautiful figure. Yellow and light greenish",
298,1891,FIC,StandByTheUnion,A,B,C,"  , for only seven of them had been able to get on board of the Magnolia for the want of space. "" Tie his hands behind him, "" added",
299,2004,FIC,MagnoliaSky,A,B,C,"  decide he was on the wrong road when he saw a brightly painted sign with MAGNOLIA MILE written in fancy script over an ornate gold arrow pointing to the right,",
300,1885,FIC,PoeticalWorks,A,B,C,"  blind pain sweet thoughts repressed, And in long silence chilled: Again the rich magnolia breathed Through the New England air Its hint of Southern summers rare; Again her",
301,1823,FIC,Seventy-sixVolume2,A,B,C,"  in a more womanly fashion -- and a white forehead, transparent as the broad magnolia leaf, resting against the bosom of Copely. I felt relieved -- unaccountably relieved",
302,1995,MAG,Antiques,A,B,C,"  is a watercolor of 1829 by the thirteen-year-old George Washington Sully(1) of a house in Magnolia, painted about the time the town was settled (Pl. IV).",
303,2009,FIC,DevilsPunchbowl,A,B,C,"  bought with pain? I can almost hear Tim at his blackjack table on the Magnolia Queen: "" Hit or stay, sir? "" If only I had a",
304,1868,FIC,Daisy,A,B,C,"  for the shores of Europe, and Miss Pinshon and I turned our faces towards Magnolia, I seemed to see before me a weary winter. I was alone now",
305,1868,FIC,Daisy,A,B,C,"  his help, I knew, might be very good in getting things sent to Magnolia. CHAPTER X. SCHOOL. I had another time the next day between Mrs Sandford",
306,1904,MAG,Scribners,A,B,C,"  the Catholic, that great woman and queen, receiving Columbus under one of the magnolia trees, her industrious attendants seated near by, yet forgetting to draw the needle",
307,1992,MAG,Horticulture,A,B,C,"  the garden's northern edge, giving the opportunity to grow tender shrubs such as Magnolia delavayi, with sumptuous evergreen leaves. A prickly wattle, Acacia pravissima, flourished",
308,1932,FIC,MagnoliaStreet,A,B,C,  his own people. He never nowadays uttered a word to any human being in Magnolia Street which betrayed the nature of his obsessions But there had been a time when,
309,1868,FIC,Daisy,A,B,C,"  "" that in this view of the case we had better send her back to Magnolia when you leave Washington? "" "" No, "" I said. "" I",
310,1832,MAG,NorthAmRev,A,B,C,"  to give a lively representation of it. He has placed this bird on the magnolia grandflora, but he tells us that we are not to suppose, that he",
311,1868,FIC,Daisy,A,B,C,"  , "" I said, - "" I am not sorry at all to leave Magnolia; I am very glad. I am only sorry to leave - some friends",
312,1887,FIC,SongsMexicanSeas,A,B,C,"  and left without the gate; The myrtle-moss trees wait and wait; The tall magnolia leans intent. The cypress trees, on gnarled old knees, Far out the",
313,2003,FIC,GentlemenSpace,A,B,C,  his binoculars like a capital H before his face; the seven asterisks of the Magnolia complex scattered in their figure eight on a green field; a blue and green,
314,1854,FIC,TempestSunshine,A,B,C,"  shrubs which grow in profusion at the "" sunny South. "" Here the beautiful magnolia shook its white blossoms in the evening breeze, and there the dark green foliage",
315,1904,NF,GeologyApplied,A,B,C,"  contain plant remains, belonging // to species of oak, maple, dog-wood, magnolia, fig, palm, etc. The mollusks comprise many species of oyster,",
316,1891,FIC,StandByTheUnion,A,B,C,"  dozen good men and true, not such dunderheads as your officer captured in the Magnolia, - - I should be able to proceed in a more orderly and regular manner.",
317,1941,FIC,Harpers,A,B,C,"  , a yellow-brick building in a grassy square, with a graceful row of dark magnolia trees before it. Pearl took him to school each morning and came for him",
318,1932,FIC,MagnoliaStreet,A,B,C,"  between the Jews and gentiles, was beginning. He didn't delude himself. Magnolia Street was only a small street and an obscure one. But it was a",
319,1856,FIC,ErnestLinwood,A,B,C,"  WARLAND; OR, THE LONG MOSS SPRING, "" "" EOLINE; OR, MAGNOLIA VALE; OR, THE HEIRESS OF GLENMORE, "" "" HELEN AND ARTHUR;",
320,1932,FIC,MagnoliaStreet,A,B,C,"  that in any sense they are not) then Isaac Win- berg was also outside Magnolia Street. Ile was not, of course, inside the Pytchley Hunt or Brooks",
321,1870,NF,ArmyLifeInBlack,A,B,C,"  Monday I hope to get the regiment off to a point farther up, -- Magnolia, thirty-five miles, or Pilatka, seventy-five, -- either of which would be",
322,1993,NEWS,Houston,A,B,C,"  hedges and foundation plantings. "" "" And I have a feeling if you gave Magnolia $ 20 and said, "" You have to spend this on plants,'",
323,2006,NEWS,Atlanta,A,B,C,"  festival in another city, which is what we are right now. "" # Magnolia Pictures' Quinn believes one need only look at an unexpected positive from 2005's",
324,1931,NEWS,WallStJrnl,A,B,C,"  . "" Magnolia Advanoes Price Special to Tics WALL. Srsicirr JOURNAL DALLAS?, Magnolia Petroleum Co., vubardiary of Standard Gil Co. of New York, has posted the",
325,1983,MAG,NatGeog,A,B,C,"  the mayor's house, and the sign in front declares: "" This is Magnolia, the center of the universe around which the earth revolves. "" "" We",
326,2004,FIC,ThreeMissMargarets,A,B,C,"  they were back in the olden days. Why, she's even got some magnolia trees that were put in a hundred years ago. "" Pause for inevitable tourist",
327,1978,FIC,Whistle,A,B,C,"  charming, and the fancy ironwork balconies lived up to expectation. Not all the magnolia trees were sick. One or two had produced a waxy yellow flower, shyly",
328,1908,FIC,PeterNovelWhich,A,B,C,"  to the club. That's one of the things I got you into the Magnolia for; but don't ever bring' em here. "" "" But he",
329,1992,MAG,USNWR,A,B,C,"  Check, money order or American Express cards only. # The Humphrey Co. 11 Magnolia Drive, Cleveland, OH 44110, (216) 481-7575. # Junk food",
330,1891,FIC,StandByTheUnion,A,B,C,"  , "" said the dignified gentleman, addressing the man on the forecastle of the Magnolia; "" it was a great mistake, Captain Flanger. "" "" That's",
331,1988,MAG,SportsIll,A,B,C,"  ironic overtones -- goes from hero to has-been. Meanwhile, Babs, the ornamental Magnolia Queen, becomes a woman of independence and substance. And Cake, as the",
332,1959,FIC,Mansion,A,B,C,"  a parade from the Bay Street wharf to City Hall by way of Bay, Magnolia, and Alwyn streets with the following units in the line of march -- two",
333,1955,FIC,FaithfulAreWounds,A,B,C,"  kiss to kiss. Thumbing through that battered tour book, I dimly evoke that Magnolia Garden in a southern state which cost me four bucks and which, according to",
334,1930,FIC,Harpers,A,B,C,"  return. It was a warm night, and in a near-by garden a twisted magnolia tree sent out perfume from a few sad buds. I walked up and down",
335,1932,FIC,MagnoliaStreet,A,B,C,  steps towards Oleander Street so as to go round by way of Aubrey Street into Magnolia Street at its other end. It was not pleasant to rtm the gauntlet of,
336,2004,NF,FamilyRealStory,A,B,C,"  "" // Flora need not have worried. Behind that swansdown fan fluttered a steel magnolia who would outlast most of her relatives, including her daughter-in-law. As sturdy as",
337,1897,MAG,Atlantic,A,B,C,"  sent under Colonel John D. Rust; we meanwhile pressing on up the river to Magnolia, where there were large unoccupied buildings. These we were to employ as barracks",
338,1929,FIC,Mov:Hallelujah,A,B,C,"  , she gives him a kick. Hurriedly, she tidies herself, fixes the magnolia blossom in her hair as if nothing else in the world mattered and without another",
339,1956,MAG,Time,A,B,C,"  problem. Discrimination is discrimination everywhere, not just when it happens under a Southern magnolia. """,
340,1949,FIC,GoldenApples,A,B,C,"  them all, stirringalong suspicions of burning leaves and gunpowdersmoke and the juice of the magnolia, and then he dropped his gun flat in the vines. Mattie Will saw",
341,1914,NF,AmateurGarden,A,B,C,"  , where grounds were ample, spread the lofty green, scintillating boughs of the magnolia grandiflora (see left foregrounds on pages 174, 182 and 184), the",
