entry,year,genre,source,a,b,c,text,
247,1932,MAG,Harpers,A,B,C,"  , and we saw him later on the hill across the creek under a young maple tree, digging. A. little grave, probably. May came at last.",
248,1927,MAG,NatGeog,A,B,C,"  with a detailed recipe for the making, and the address of a farmer whose maple syrup was most to the taste of our epicurean host. This may seem an",
249,1866,FIC,WinningHisWay,A,B,C,"  a roar. The people permitted their pigs to run at large. The great maple in front of the Pensioner's house was cool and shady, -- a delightful",
250,1845,FIC,MargaretATaleReal,A,B,C,"  instructor. It is Spring; Hash is about beginning his annual labor of making maple sugar, and burning coal; Margaret has promised him her aid, after which",
251,1922,FIC,PenguinPersons,A,B,C,"  of last night "" he called it -- he laid a fire of pine and maple. In three minutes he was toasting his toes in front of the blaze,",
252,1913,FIC,OtherwisePhyllis,A,B,C,  surface and began creeping up. Once begun there was no letting go. The maple under their combined weight curved like a bow. Phil set her teeth hard;,
253,1996,FIC,LIsLawless,A,B,C,"  . Playing on the tracks and got run over by a train. My aunt Maple's in the black urn. "" For the life of me, I could",
254,1908,FIC,TrailLonesomePine,A,B,C,"  with their shades of green that told her where poplar and oak and beech and maple grew, the delicate haze of blue that overlay them and deepened as her eyes",
255,1996,FIC,SouthernRev,A,B,C,"  stepladder, shooed away helpers, and strung Japanese paper lanterns from the big silver maple beside the road to the cedar nearest the house. At 6:15 they would eat",
256,1995,MAG,Horticulture,A,B,C,"  above us is a rusty amalgam of old-gold hickory, ruby-red dogwood, fire-lit sugar maple, pink and orange persimmon, and the fruit-basket hues of sassafras. The smoke",
257,1852,FIC,TwoAltarsTwoPictures,A,B,C,"  said Mehetabel, puffing zealously under the tea-kettle. "" There' s a little maple sugar in that saucer up there, mother, if you will keep giving it",
258,1939,FIC,Harpers,A,B,C,"  . "" "" Out of a can! "" exclaimed Setter, who thought only maple syrup and salve came in cans. "" It's specially prepared, "" said",
259,2008,FIC,SourCherrySurprise,A,B,C,  the tree house that she and her dad had made together in the old sugar maple. She had a sleeping bag up there and a flashlight so she could read,
260,1949,FIC,PierreTheAmbiguities,A,B,C,"  ; he had his horses' mangers carved like old trenchers, out of solid maple logs; the key of the corn-bin hung in his library; and no one",
261,1934,FIC,Harpers,A,B,C,"  You've got all hot. "" Mr. Plummer leaned against the trunk of a maple tree, wiping his face with his sleeve. The weeds grew few and spindling",
262,2005,MAG,AmericanCraft,A,B,C,"  , kiln-polished glass 28 by 27 by 75 inches; TOM **27;2741;TOOLONG, 2005, maple, cherry, paint, 87 by 14 by 41 inches, photo/Bill Lemke;",
263,1960,FIC,LovelyAmbition,A,B,C,"  Gowan's initial visit, when he looked particularly wanton and indecorous with the red maple leaves of her wreath fluttering above his eyebrows, he unearthedan old English poem or",
264,2007,FIC,SouthernRev,A,B,C,"  , No, because letter is from my mother and full of good news: maple trees so pretty this fall and my brother working hard, nice harvest from bamboo",
265,1921,FIC,DaughterMiddle,A,B,C,"  of twenty, I trod with them the worn plank walks beneath the magical murmuring maple trees. The bitter facts of their lives gave rise to question. What was",
266,1832,MAG,NorthAmRev,A,B,C,"  general uses, which are well known, one of its varieties affords the Curled Maple, which is so much used for gun-stocks and household furniture. In old trees",
267,1841,NF,Book,ATreatise,A,B,C,"  cane in flavor and appearance; and it has been demonstrated that the planting of maple orchards, for the production of sugar, would be a profitable investment. * The"
268,1996,MAG,Sunset,A,B,C,  bracket consists of a length of aluminum L-channel and a 3- by 23-inch piece of maple with a 2-inch-wide groove shaped into it. The channels are screwed to a panel,
269,1871,FIC,SilentPartner,A,B,C,  185 CHAPTER X. Economical 203 CHAPTER XI. Going into Society 222 CHAPTER XII. Maple Leaves 243 CHAPTER XIII. A Feverish Patient 264 CHAPTER XIV. Swept and Garnished,
270,1998,MAG,Skiing,A,B,C,"   401354 We tested skis for hardcores in the land of Holsteins and maple syrup. // WE WATCHED ADMIRINGLY. John Egan, designated extreme stud of the 1998",
271,2001,FIC,ChristmasBoxMiracle,A,B,C,"  time. And there were trees to be climbed. Willow, maple, sugar maple, weeping willow and tree of heaven. When we were hungry there were apple",
272,1899,FIC,TrailGoldseekers<,A,B,C,"  and bless me with calm, cool hands. Sing, O leaves of the maple tree, I hear your voice by the savage sea, Hear and hasten to",
273,1982,NEWS,Boston,A,B,C,"  Bruins, who are back in action tonight at the Garden against the Sittler-less Toronto Maple Leafs (Ch. 38, WITS radio, 7:35 p.m.) have been the biggest",
274,2004,FIC,FathersDay,A,B,C,"  want is to crawl back to safety, toward the solid trunk of a hundred-year-old maple. I'd like to take a break then-tell you next that he was six",
275,1854,FIC,PoeticalWorks,A,B,C,"  is heard, and weaves Of velvet moss her little nest. The oak and maple on his grave Rich palls of gold and crimson cast, When solemnly their branches",
276,1954,NF,GoodTasteInHome,A,B,C,"  four inches in height, resulting in unusually distinctive patterns when quartered. Walnut, maple, and red gum, mahogany and other tropical woods, and beech and sycamore",
277,2006,MAG,Sunset,A,B,C,"  the cabin exemplifies Andy's pared-down aesthetic. "" My brother-in-law built me a large maple' box' that I pushed into the corner, "" he says. The",
278,1960,FIC,Nephew,A,B,C,"  "" later through, of all people, Mrs. Van Tassel who, having visited Maple Grove Cemetery late one afternoon (she had her own key to the cemetery gate",
279,1886,FIC,LastPeterkins,A,B,C,"  . It would be a pretty attention, indeed, to carry some of the maple sugar to the principal dignitaries of Egypt. But the difficulties in arranging an excursion",
280,1869,FIC,GatesAjar,A,B,C,"  than green, springs in the warm hollow by the front gate; the great maple, just reaching up to tap at the window, blazes and bows under its",
281,1991,FIC,Play:TruthTeller,A,B,C,  I see more of them all the time. I see them with eyes like maple sugar. Some of them have hair yellow as the tamaracks in fall. I,
282,1938,NF,LivingBodyAText,A,B,C,"  composed of two monosaccharide molecules less a molecule of water. Sucrose (cane and maple sugars), maltose (sugar of malt) and lactose (sugar of milk",
283,1915,FIC,PrudenceParsonage,A,B,C,"  and scratching, they could get up into the leafy secrecy of the grand old maple. More than this, up high in the tree they found a delightful arrangement",
284,1992,NEWS,WashPost,A,B,C,  Over the next few weekends your family can pile in the car and visit the maple festivals that sprout like buds on a tree. While you're there you can,
285,1999,MAG,Shape,A,B,C,  granulated sugar and 1/2 teaspoon vanilla extract until smooth. 1 whole-grain waffle 1 tablespoon maple syrup 1 banana Midmorning Snack Maple-Baked Yam: Slice yam in half lengthwise. Brush,
286,1913,FIC,StoryWaitstill,A,B,C,"  woodbine, was stripped almost bare of its autumn beauty. Here and there a maple showed a remnant of crimson, and a stalwart oak had some rags of russet",
287,1869,FIC,GatesAjar,A,B,C,"  , "" who sang "" for doom. "" Most of all I hate the maple. I wish winter were back again to fold it away in white, with",
288,1979,NF,FunRefinishing,A,B,C,"  but they don't work on soft old pine. They work on as and maple fine, but on soft pine they indent and crac every time you lean back",
289,1837,MAG,NorthAmRev,A,B,C,"  was adorned with its most magnificent dress. Immense forests of walnut, hickory, maple, beech, ash, poplar, and oaks, of different species and of",
290,1951,MAG,NatGeog,A,B,C,"  supported at one side by steel pins gripped by a 5-ply tuningpin block of hard maple. "" Our sounding boards are made from quartered spruce, "" Mr. Steinway explained",
291,2000,MAG,Parenting,A,B,C,"  Garnish with fruit. * Now kids can help Whisk together eggs, vanilla, maple syrup, and nutmeg or cinnamon; spoon chocolate sauce over toast and top with",
292,1933,FIC,ErieWater,A,B,C,  he never discovered any worse than he had found on the playground which surrounded the Maple Avenue school. Because he was awkward and shy and bad at games he came,
293,1896,FIC,HolidayStories,A,B,C,"  of the first reading with enthusiasm. Flags were borrowed, and blazing boughs of maple and oak, with festoons of crimson blackberry vine and armfuls of golden rod transformed",
294,1919,FIC,GreenValley,A,B,C,"  the church bell summoned the veterans. And by nine the procession was marching down Maple Street, flags waving, band playing and every face aglow. First came the",
295,1816,MAG,NorthAmRev,A,B,C,"  some parts well cultivated* The American shore is still covered with wood. Oak, Maple, Elm, Butternut, Walnut and Cedar trees prevail. Now and then a",
296,1973,NF,BraggAboutYour,A,B,C,"  Although often of cherry, they harmoniously complement pieces of mahogany, walnut, or maple. Furniture of the Victorian era to follow was as sturdy as the virtues of",
297,1956,MAG,GoodHouse,A,B,C,"  . Ten or 15 years ago she may have been the pretty little girl on Maple Street. Her husband has become a man of the world, but she is",
298,1898,FIC,StoryBigFrontDoor,A,B,C,"  befallen the little group in the doorway of the pleasant, hospitable-looking house among the maple trees, that warm August morning. Something serious certainly, for Louise's dimples",
299,1931,FIC,XXXYYY,A,B,C,"  and back yards. Ray had given them the use of her brass bedsteadand bird's-eye maple set, assisting Tagenhorst in seaming, ruffling, and hanging new transom and window",
300,1933,FIC,ErieWater,A,B,C,  made her face sober. October was coming in. Down beside the marsh the maple which stood with half its roots in water was touched on the northwardside with pinkish,
301,1939,FIC,Harpers,A,B,C,"  , Thick with laurel and apple trees, Berry bushes and rusted harrow, Sugar maple and honey bees. Pasture places is poor and scanty, Rank with rubble and",
302,1922,FIC,FlamingJewel,A,B,C,"  , charming voice from behind his chair: "" Apple pie, lemon pie, maple cake, berry roll. "" He looked up into two gentian-blue eyes. """,
303,1904,NF,GeologyApplied,A,B,C,"  The Tertiary beds often contain plant remains, belonging // to species of oak, maple, dog-wood, magnolia, fig, palm, etc. The mollusks comprise many",
304,1856,NF,IndianFairyBook,A,B,C,"  , and sports and stones in the lodge; and when the sap of the maple began to flow, the wife of Wassamo wakened, and she immediately set about",
305,1910,FIC,Play:Neighbours,A,B,C,  keep chickens and to fix a sandpile in the backyard and a swing under the maple out in front -- and I was thinkin' about his school and who'd,
306,1963,FIC,Centaur,A,B,C,  street-side windows; the rooms to the rear were oppressively gloomy. The furniture was maple. Linoleum covered all the floors. A narrow dirt road ran along the side,
307,1951,FIC,Empire,A,B,C,"  the entire village. At the corner of Elm and Third he ran into a maple tree. Uncertainly he backed away, intent on making another try. Suddenly the",
308,1880,FIC,DayFate,A,B,C,"  two great silver poplar or aspen trees fluttered perpetually with its light sheen. A maple towered high behind the house, and a brook that ran not far away was",
309,1860,FIC,CousinMaudRosamond,A,B,C,"  the door, and the robin had caroled unheard by his nest in the tall maple tree, while the soft summer air and the golden rays of the warm June",
310,1870,FIC,ShadowMolochMountain,A,B,C,"  a fireplace so wide that the bright copper andirons, with their load of three-foot maple logs, were quite at one end of it, while at the other end",
311,2008,FIC,LegallyDead,A,B,C,  complicate his existence in this community of six thousand souls in neat frame houses with maple and pine trees standing like sentinels along streets that all led to nowhere? A,
312,1932,FIC,Invasion,A,B,C,"  a Jossakeed. The Woman of the Glade made a mixture of parched corn and maple sugar and put it in a bag for her brother, together with a small",
313,1897,MAG,Atlantic,A,B,C,"  a little from the street, with a grass-plot, partly shaded by a tall maple, intervening. In the front of the house there is a piazza, upon",
314,1992,NEWS,WashPost,A,B,C,"  buds. # When nights warm sufficiently for the buds to appear on the sugar maple, it is said the good sugaring weather is over. Syrup produced after that",
315,1953,FIC,ChildrenAreBored,A,B,C,"  been cool before that, when he and Mr. Wilkins were waiting under the tall maple trees that grew beside the depot in Missouri and Mr. Marvin Dannenbaum's old white",
316,1997,MAG,NatlParks,A,B,C,"  law enforcement and interpretive rangers on such topics as how to handle bear conflicts, maple syrup making, and "" everything you ever wanted to know about raccoons. """,
317,2003,MAG,PopMech,A,B,C,"  Legs # While your circular saw may have the capacity for a 2-in. cut, maple is very hard and can be tough on a saw. It's best to",
318,1904,FIC,Sequil OrThings,A,B,C,  he woodent either and then they went in and me and Beany we tiptode up Maple street and down town and then back home jest as if we had been down,
319,1888,FIC,Pessimist In,A,B,C,"  is a field, and who wants to know whether a tree is elm or maple? I am not a geological survey, and you can get mountains enough from",
320,1961,FIC,Play:MidgiePurvis,A,B,C,  Mrs. Purvis. That's this old baby sitter. She lives at Tenth and Maple behind the Wee Wee Sweete Shoppe. BILL Tenth and Maple. We'll pick,
321,1855,FIC,Oscar TheBoy,A,B,C,"  I knew a boy, "" said Oscar, "" who stole a cake of maple sugar from one of these stands, and his father had to pay two or",
322,1983,MAG,Newsweek,A,B,C,"  The acoustical difficulties in hockey are tremendous, "" noted Phil LaPenna of the Toronto Maple Leafs. "" You can't even hear what you sound like. "" Robert",
323,1895,FIC,OurProfessionOther,A,B,C,"  busy strife. I love the house wherein I played, The yard o'erspread by maple's shade, The nearby babbling brook; The fields o'er which my youthful feet",
324,1992,NEWS,WashPost,A,B,C,"  of syrup, they continued to boil it until it grained and became blocks of maple sugar. Colonists used the brown maple sugar for every day, saving the harder-to-get",
325,1912,FIC,CounselDefense,A,B,C,"  children and drink-shattered men -- It visited the large and airy homes on Elm and Maple Streets and Wabash Avenue, where those of wealth and place were congregated. In",
326,1997,FIC,Atlantic,A,B,C,"  of martial law himself, the master of ceremonies, Stasselova. Behind him were maple trees, with small green leaves waving. He had always insisted in class that",
327,1948,FIC,Harpers,A,B,C,"  before the tiny gasoline stove, a chartreuse necktie was soaking in a puddle of maple syrup. A haggard platinum blonde, leaning her elbows on the dresser, apathetically",
328,1883,FIC,GroceryManAndPecks,A,B,C,  BILK? - - THE PIOUS BILK -- THE OLD MAN INVESTS -- THE DEACONS AND EVEN THE HIRED GIRLS INVEST -- HOT MAPLE SYRUP FOR ONE -- GETTING A MAN'S MIND OFF HIS TROUBLES. CHAPTER V. HIS PA,
329,1925,FIC,Mov:LostWorldThe,A,B,C,"  to the skeleton at his feet, sure now that this solves the mystery of Maple White. He looks back at the watch, opens it, and a wave",
330,1933,FIC,ErieWater,A,B,C,"  a fine brick house with big plate-glass windows, in the most fashionable part of Maple Avenue. She never entertained anyone in the big house and she never left it",
331,1849,FIC,RedburnHisFirst,A,B,C,"  in the cabin; which was a very handsome one, lined with mahogany and maple; and the steward, an elegant looking mulatto in a gorgeous turban, was",
332,1909,FIC,GirlLimberlost,A,B,C,"  with useful work and pure pleasure. The grosbeak had led the family in the maple abroad and a second brood, in a wild grape vine clambering over the well",
333,1881,FIC,PoemsHeartHome,A,B,C,"  was fairest to see, I saw where her wonderful brush had been Over a maple tree -- half of it green -- And the fairiest col'ring that ever was seen",
334,2006,MAG,Antiques,A,B,C,"  has been shown together. Photograph Fig. 3. Cradle, Quebec, 1820-1840. Maple, pine, and paint; height 27, width 26, depth 35 2",
335,2004,NEWS,Denver,A,B,C,"  platter, dust it with powdered sugar, and serve immediately, accompanied by warmed maple syrup. 640250 # Four months after announcing a major reform of the city's Police",
336,1837,FIC,Twice-ToldTales,A,B,C,"  this moment, a dog, scenting along the ground, came in beneath the maple trees, and gazed alternately at each of these wicked men, and then at",
337,2004,NEWS,Chicago,A,B,C,"  . The home is available for $1.62 million. # Features in all homes include maple and oak flooring, maple cabinets, granite countertops, masonry fireplaces, cedar shake",
338,1992,NEWS,WashPost,A,B,C,"  New England discovered the phenomenon of sap-running. They called the coming of spring "" maple moon "" and celebrated with festivals, something that modern Americans do, too.",
339,1945,FIC,HappyTime,A,B,C,"  . "" The world is full of such confusion. Soap pretends to be delicious maple sugar and mothers show their love for their children by withdrawing from them the greatest",
340,1981,FIC,FollowRiver,A,B,C,  with vanity plate ST JOHN is also parked by the curb this side of the maple that Ma Springer has been seeing from her front bedroom for over thirty years.,
341,1971,MAG,Harpers,A,B,C,  on the Mets? it was the autumn of their glory? but never the Maple Leafs. After several burns I chose to pass as a New Yorker. It,
342,1947,MAG,Time,A,B,C,"  Marlboro, city-bred students will learn to use their hands: raise pigs, tap maple trees, make their own skis. # This week Marlboro College is ready to",
343,1996,FIC,SouthernRev,A,B,C,"  lies on its side in the grass, near the stump of the big silver maple that has spawned the little trees, the one that threw its wide shade across",
344,1933,FIC,AsTheEarthTurns,A,B,C,  Ed's room she lit a lamp and brushed her hair before the big old maple and cherry bureau that had once been Mattie Searles's. On it wereSPRING 123arranged,
345,1849,FIC,RedburnHisFirst,A,B,C,"  crew of harpooneers round Cape Horn into the Pacific. And the mahogany and bird's-eye maple cabin, which once held rosewood card-tables and brilliant coffeeurns, and in which many",
346,1936,FIC,LastPuritan,A,B,C,"  made them; but that he liked them so much, with the superior refined maple syrup with which she served them, that he was going to ask her as",
347,1925,FIC,Mov:LostWorldThe,A,B,C,"  : "" Tonight we are pitching camp at the base of a great plateau - Maple White's Lost World - "" BACK - As Ed goes on with this typing",
348,1988,MAG,SportsIll,A,B,C,"  of the Oilers, the Red Wings pulled within three points of the Norris Division-leading Maple Leafs. // HORSE RACING -- In the most important event of the seven-race Breeders'",
349,1970,MAG,GoodHouse,A,B,C,"  with vines, throwing a spider's web over a bare volcanic island, scattering maple seeds in empty lots, filling up every crack and cranny with life. When",
350,1974,FIC,Play:Shelter,A,B,C,  Fay Galen's mock maple syrup. p. 55 LUEL That is not Fay's mock maple syrup. VICKY Here are the strawberry preserves. LUEL Fay's recipe is secret,
351,1851,NF,FlowerGardenBrecks,A,B,C,"  sixty feet. "" Acer saccharinum. The Rock or Sugar Maple. The Rock Maple is easily distinguished from the other Maples by the roundness of the notch between the",
352,1908,MAG,Century,A,B,C,"  they love to decorate their miniature gardens. I bought several, including a century-old maple about ten or twelve inches high, the tiny leaves of which were at that",
353,1993,FIC,StrangeDevices,A,B,C,  the Blakes' apartment and the four of them set to work around a big maple table. Garth spent all of five seconds scribbling on the outside of a piece,
354,1958,NF,EconomicSynthesis,A,B,C,"  and not an apple tree. Consequently, a maple tree is entelechy of a maple seed or the final form into which it develops by actuating under due conditions the",
355,2004,MAG,CountryLiving,A,B,C,"  also have a big group here for a casual party. "" kitchen cabinets Simple maple stock cabinets are topped off with two pieces of trim to bring them up to",
356,1904,NF,BitsTalkAboutHome,A,B,C,"  , and complains that it snaps, perhaps, or that it is oak and maple, when he paid for all hickory. You can trust him to put out",
357,1863,FIC,HannahThurston,A,B,C,"  The wall of rock was crowned with a thick growth of pine, cedar, maple, and aspen trees, and the stream, for the last hundred yards of",
358,1833,NF,HistoryVegetable,A,B,C,"  warp. Sometimes it is of uniform colour, and sometimes it is /z/ Great Maple Acer pscudo-platanus. very beautifully curled and mottled. In the latter state, as it",
359,1913,FIC,StoryWaitstill,A,B,C,  been discarded. At eighteen she had learned to dye yarns with yellow oak or maple bark and to make purples from elder and sumac berries; she could spin and,
360,1895,FIC,OurProfessionOther,A,B,C,"  forest is queen, And most worthy our heart's purest love. Honor we maple as type of all neatness, Yielding protection, beauty, and grace; None",
361,1896,FIC,House AnEpisode,A,B,C,"  knew then, But which I can not know again! Alas! from yonder maple tree The morning bird sings not to me; Else would his ghostly voice prolong",
362,1894,FIC,SelectPoems,A,B,C,"  ) The hearth-fire of our fathers, With back-logs, huge and round, Of maple, beech, or hickory, The largest to be found; And on it",
363,1922,MAG,Atlantic,A,B,C,"  coral in the Low Islands, along slippery valley-trails under the deep shade of the maple trees of the high islands. At length, at the close of summer,",
364,1851,NF,FlowerGardenBrecks,A,B,C,"  , or in the rich autumnal tints of its foliage. Acer dasycarpum. White Maple. This species is sometimes confounded with the Red Maple, but Emerson says,",
365,1917,FIC,ParnassusOnWheels,A,B,C,  thought about all sorts of things. Once I got out to pick some scarlet maple leaves that attracted me. The motors passing annoyed me with their dust and noise,
366,1885,FIC,DrivenBackEden,A,B,C,"  OUR SUNNY KITCHEN CHAPTER XVI MAKING A PLACE FOR CHICKENS CHAPTER XVII GOOD BARGAINS IN MAPLE SUGAR CHAPTER XVIII BUTTERNUTS AND BOBSEY'S PERIL CHAPTER XIX JOHN JONES, JUN CHAPTER",
367,1924,NF,CustomsMankind,A,B,C,"  prevails upon her city guest to take away a jar of home-made preserves, some maple syrup, or some other city rarity. Women were usually barred from feasts and",
368,2007,FIC,FantasySciFi,A,B,C,"  something? "" Stephanie asked. "" Sure. "" Why did I get the maple walnut? Wouldn't a scoop of the coffee have been a better choice?",
369,1987,NEWS,Chicago,A,B,C,"  we had started from a different place. The place where I started had enormous maple trees, large rhododendron bushes and three Catholic parishes within walking distance of one another",
370,1954,FIC,DawningDay,A,B,C,"  Steve. "" I could have come all scented up with bait instead of Red Maple. Maybe bait would be more virile. "" "" Dead Herring No. 5?",
371,1908,FIC,TreasureValley,A,B,C,"  with patches of gay woodland, and here and there by the roadside a scarlet maple, a clump of flaming sumach, or the blood-red vine of the woodbine.",
372,1843,FIC,IdomenValeYumuri,A,B,C,"  of the country were served; thin cakes, dipped in syrup of the same maple, which, in autumn, decorates their forests with foliage scarlet as the tulip",
373,1930,MAG,Harpers,A,B,C,"  United States, American legislators in Washington are engaged in banning the importation of Canadian maple products to please the farmers of New Hampshire and Vermont. Add to such major",
374,1966,FIC,EfficiencyExpert,A,B,C,"  o'clock Eldress Abby took Susanna to the laundry house, and there under a spreading maple were Sue and the two youngest little Shakeresses, children of seven and eight respectively",
375,1979,FIC,RainbowMan,A,B,C,"  n't a stack of wheat cakes with butter bubbling on it like lava and thick maple syrup puddling the plate? Since the decision to diet was a positive step,",
376,1945,FIC,FriendlyPersuasion,A,B,C,"  the egg crock. Vernon was home. Josh had as well've said the Maple Grove Nursery. Or the south forty. "" How they know so much over",
377,2005,FIC,FantasySciFi,A,B,C,"  through their glossy brochures. The saleswoman in the group gestured at a seventy-foot sugar maple, its glorious crown torched by leaves just starting to turn, and then to",
378,1906,MAG,Harpers,A,B,C,"  out, "" Chip, "" "" Chip, "" and flying ostentatiously into the maple above our heads, deporting herself in a manner that plainly betokened a wish for",
379,1849,FIC,RedburnHisFirst,A,B,C,"  after an interval of four months, and more, surrounded by its mahogany and maple. Seated in a sumptuous arm-chair, behind a lustrous, inlaid desk, sat",
380,1905,MAG,Harpers,A,B,C,"  to spy on him. His roosting-tree he always left at dawn, and the maple glade he would visit no more, I knew, for many days. Yet",
381,1899,FIC,ConnectionWith,A,B,C,"  chance stopped to cool himself for a few moments under the shade of the very maple tree Uncle Matt had chosen. He was a very small man, wearing very",
382,1966,FIC,EfficiencyExpert,A,B,C,"  throb of the father, and when Daniel Gray rose from his seat under the maple and called, "" More love, child! "" there was something strange and",
383,1921,FIC,DaughterMiddle,A,B,C,"  gnome? "" For her I built a "" House "" high in the big maple, and there she often climbed, spending many happy hours singing to her dollies",
384,2002,MAG,NaturalHist,A,B,C,"  asters, and bedstraws. Gulf forest. Tulip tree, American beech, sugar maple, umbrella tree, and cucumber tree dominate here. Hemlocks provide a beautiful contrast",
385,1899,FIC,HowCookHusbands,A,B,C,"  according to her need. I am lying in the hammock, under the soft maple tree in my side yard, speculating on all these matters. Summer is now",
386,1917,FIC,ParnassusOnWheels,A,B,C,"  I gloried in it. As Parnassus rolled along the road, and the scarlet maple leaves eddied gently down in the blue October air, I made up a kind",
387,1920,FIC,GorgeousGirl,A,B,C,"  dressed for the evening's frolic, dipping into the bonbon box for a stray maple cream, and complaining of her headache. At this juncture her father tiptoed clumsily",
388,1840,FIC,DavidSwan,A,B,C,"  this moment, a dog, scenting along the ground, came in beneath the maple trees, and gazed alternately at each of these wicked men, and then at",
389,2000,MAG,Parenting,A,B,C,"  French, or day-old white bread. 8 eggs 2 teaspoons vanilla extract 1/2 cup maple syrup or honey Pinch of ground nutmeg or cinnamon 4 tablespoons butter 16 slices of",
390,1887,FIC,KnightsWhiteShield,A,B,C,"  , but were now moved out-doors and taken to the shelter of a stout leafy maple by the side of the lane. "" The rain wont trouble us here,",
391,1841,NF,LifeTecumsehHis,A,B,C,"  retain their arms. After the conference was opened, it being held in a maple grove, a little north of where Werden's hotel now stands, the commissioners",
392,1863,FIC,LifeInOpenAirOther,A,B,C,"  up to the forest primeval. He has preserved a pretty grove of birch and maple as shelter, ornament, partridge-cover, and perpendicular wood-pile. Below his house and",
393,1920,FIC,RoverBoysOnHunt,A,B,C,"  with you, "" returned Andy. "" A big heaping plate of pancakes with maple syrup for me, flanked by a couple of good-sized sausage cakes and washed down",
394,1945,FIC,FriendlyPersuasion,A,B,C,"  He set out before sunup. He headed downpike into darkness and cold, leaving Maple Grove Nursery, the windows yellow with lamplight, behind him. He drove east",
395,1934,FIC,Play:PetrifiedForest,A,B,C,"  The girl says he oughtn't to have it. SQUIER Better not, Mr. Maple, we'll all need clear heads for what is to come. GRAMP My",
396,1938,NF,CommonSenseInHome,A,B,C,"  a deep, soft red-brown in color and has a fine, even grain. Maple has always been popular as an American cabinet wood. While it is most frequently",
397,1840,FIC,GreyslaerARomance,A,B,C,"  and beneath the shadows of many a tall mountain rising from forests of basswood and maple, it marches proudly onward till it expands into a magnificent lake. Coasting along",
398,2001,MAG,Antiques,A,B,C,"  to the stair is an English oak chair, c. 1690, while the silver maple and white pine side chairs partially visible in the ford are two of only five",
399,1906,MAG,Harpers,A,B,C,"  as we found after the nest was deserted, wound around and around two small maple branches, as an oriole twists her threads, and with strands innumerable. Syringe",
400,1931,FIC,ShadowsOnRock,A,B,C,"  . "" He put the parrot on his knee, took a piece of | maple sugar from the table, and held it before the unblinking yellow eyes. Then",
401,1975,FIC,BeyondBedroomWall,A,B,C,"  . I touched a nerve there. Looking past her, alongthe ridge of fiery maple and sumac, brassy elm and great dun oak, I see others emerge from",
402,1841,NF,Book,ATreatise,A,B,C,"  willows or poplars swelling into bloom. At that season of the year the Scarlet maple is certainly the most beautiful tree of our forests. Besides this, it grows"
403,1925,MAG,Atlantic,A,B,C,  Goodness! He would have known well enough what is going on in my wind-swept maple tree! Perhaps when I get across into the next world I can get him,
404,1916,FIC,Seventeen,A,B,C,"  barbaric chirping of plucked strings of violin and' cello -- and swooned among the maple leaves to the rhythmic crooning of a flute. And, all the while,",
405,1943,FIC,HumanComedy,A,B,C,"  sky was a deep blue. On the rank green grass the shadows of the maple leaves lay broad, almost black, yet edged, it seemed, so brilliant",
406,1989,FIC,Harpers,A,B,C,"  own calendar. I passed out cards: CHARLIE WALTERS, AMERICAN ILLUSIONIST, 244 MAPLE STREET, BETWEEN CHESTNUT AND DEWITT, FLINT, KANSAS. RECEIVING PHONE CALLS BETWEEN",
407,1941,FIC,ThisOurLife,A,B,C,  up in the outsideviolence of the storm. A branch had blown down from a maple; the light at the corner was darkened; leaves were torn off and hurled,
408,1996,MAG,SportsIll,A,B,C,"  Phil Housley, and two weeks later he sent two draft picks to the Toronto Maple Leafs for former 50-goal left wing Dave Andreychuk. Housley, 32, is the",
409,1825,FIC,New-EnglandDrama,A,B,C,"  the gentleman can see. -- There, sir, just look at that big maple tree, that was blown down; if it had come one yard nearer my",
410,1918,FIC,PeggyStewartAt,A,B,C,"  of the oaks, the deep yellow of the beeches, the dogwood's and maple's gorgeous variations and the sweet-gums blood red mingled in a bewildering confusion of color",
411,1911,FIC,JoyceNorthWoods,A,B,C,"  in importance as St. Ange degenerated. There were scattered houses among the clumps of maple and pine growths, and there was a forlorn railroad station before which a rickety",
412,2002,MAG,AmericanCraft,A,B,C,"  SANDRA ENTERLINEBlossom Brooch with Box, 2001, oxidized sterling silver, 22k bimetal, maple, silk, box 4 by 4 by 1 inches. Photograph EFHARIS ALEPEDIS-Specimens from",
413,1975,FIC,BeyondBedroomWall,A,B,C,"  then Martin, bless him, went out and bought a bedroom set of solid maple she'd dreamed of owning for seven years ("" $21o, "" she dashed",
414,1968,FIC,Airport,A,B,C,"  Farmington after a long hide in the weeds shouts Free! and touches the home maple. Gazing in the dying light across the greening marsh, she had a tree",
415,1977,NEWS,Chicago,A,B,C,"  Joined by several younger men, the strike team heads west through dense birch, maple, and oak. The hounds, now picking up a strong scent, are",
416,1912,NF,MothsLimberlost,A,B,C,"  box. The remainder I placed with less ceremony, over mulberry, elm, maple, wild cherry, grape, rose, apple, and pear, around the",
417,1963,NF,ChemistryWoods,A,B,C,"  obtained from the aspens (Populus tremuloides Michx. and P. grandidentata Michx.), sugar maple (Ater saccharum Marsh.), jack pine (Pinus banksiana Lamb), and",
418,1998,FIC,SouthernRev,A,B,C,"  on the planer and the conveyor. Raw ten- and twenty-foot boards of pine and maple and oak and walnut slid sideways down the belt, and Red fed them into",
