entry,year,genre,source,a,b,c,text,
232,1917,-,-,-,-,-,XI MR. CROW'S PLAN Yes! Old Mr. Crow had made up his mind about something. After Jasper Jay and Frisky Squirrel,
233,1967,-,-,-,-,-,of their values from the days before there were Jim Crow laws. Only a narrowly sociological explanation of society could lead to the belief,
234,1921,-,-,-,-,-,I've been bothered for a long time because you crow so early in the morning. You make such a racket that you wake,
235,2009,-,-,-,-,-,"brittle leaves rustled on the windless day. # The crow had disappeared, its scolding cries silent. # A flicker of light between",
236,1907,-,-,-,-,-,"right ahead, and be quick, "" replied Anderson Crow. "" Very well, then, in the name of the law,",
237,1907,-,-,-,-,-,"to choose his own arresting place. Mr. and Mrs. Crow were becoming thrifty, in view of the prospect that confronted them, to",
238,2004,-,-,-,-,-,"We'll see. # We is my daddy John Crow Epps and my brother Jester. Also myself, Dock. # There was",
239,1920,-,-,-,-,-," That would be hard to tell,  Mr. Crow answered. Farmer Green's cat had never liked Mr. Crow, for no",
240,1941,-,-,-,-,-,"love and grace all the secret pieces of creation. CROW (Whispering) Yes, sir, Mr. Jim Dandy! (He brings",
241,1919,-,-,-,-,-,what he said about boys -- and especially about Johnnie Green -- made Mr. Crow catch his breath. XV THE REDSKINS' WAY Of course Timothy Turtle was,
242,1942,-,-,-,-,-,"tired, and caring that makes Maggie silent. THE CROW Maggie's always silent. THE TIGER Not always -- now and then Maggie",
243,1972,-,-,-,-,-,"Nixon of being owned by special interests and told the crow d. "" I want you to know I will be an honest President",
244,1920,-,-,-,-,-,"Bobolink uncovered the freshly-sown rice in the South, Mr. Crow never cared to have any of his neighbors even hint that he did such",
245,1835,-,-,-,-,-,"can more eminently deserve it. Mr. Audubon considers our crow less in size than the European bird; this difference however, if it",
246,1905,-,-,-,-,-,with a filmy green mould. Sure? ly the crow had come to rho boulder often. But I did not see him there,
247,1845,-,-,-,-,-,"Who mak' him obersheer? "" "" A useful crow, Scipio; and now I think of it, it might be just",
248,1919,-,-,-,-,-,"Major himself was not deceived. He winked at Mr. Crow and shied a pebble at him. "" I'll tell you, old",
249,1955,-,-,-,-,-,"had her chickens along; he heard the rooster's crow just before they struck the pony herd. Got them all, even the",
250,1928,-,-,-,-,-,"my tree! "" said Robert Robin to Mister Jim Crow. "" Oh, you are entirely welcome, Mister Robin! "" said",
251,2009,-,-,-,-,-,"What is it? "" # "" The dam on Crow's Creek. It's leaking. I'm not sure it'll hold",
252,1962,-,-,-,-,-,"be, he supposed, villages quite near as the crow flies, but they would not send their flocks over to the seaward slope",
253,1975,-,-,-,-,-,"; Agar's woman, who would act as "" crow, "" or lookout; and Barlow, who would be a "" stall",
254,1993,-,-,-,-,-,"hair; it's as black and shiny as a crow's wing in the sun. Oh, Liz, will all my children",
255,1930,-,-,-,-,-,HEAD GENERAL CLASSIATION: 1. Rugged refined 4. Crow headed 6. Phlegmatic 5. Coarse 7. Masculine (b) Shape,
256,1928,-,-,-,-,-,"ferring to a semi-barbarbus potentate. Nobody likes to eat crow, even: on behalf of the safety of an empire. Still,",
257,1907,-,-,-,-,-,"the post-ofe, and everybody was trying to supply Anderson Crow with wits. He had lost his own. "" We've got to",
258,1922,-,-,-,-,-,is gloomy and austere in a wonderful degree: the crow in his interior with sunlit big beak and crimson eyes looked nothing less than,
259,1866,-,-,-,-,-,"home. The boy jumped up, while a tame crow he was playing with flew to the low eaves of the dilapidated porch.",
260,1880,-,-,-,-,-,"white star of the H.B.B.C. "" Hear the little cockerel crow! you just wait till you get into the college class, and see",
261,1974,-,-,-,-,-,"further back on the road, like I was a crow man or a monster or a top-turvy villagemy own self, shifting and changing",
262,1996,-,-,-,-,-,"# The year before, after watching him fancy-dancing at Crow Fair, she'd slipped him her phone number on her husband's business",
263,1941,-,-,-,-,-,"stick, recently cut from a tree, and JIM CROW rises to his feet. In his left hand JIM DANDY holds a cricket",
264,1879,-,-,-,-,-,"crow. In some places it is known as a crow duck, but the proper local name here is "" blue-peter. "" Blue-peter",
265,1903,-,-,-,-,-,"shell described its curve through the air, a harmless crow flies in circles. Season after season the gentle work goes on, healing",
266,1907,-,-,-,-,-,"who's runnin' this thing? "" retorted Anderson Crow. "" I got a right to deputise anybody to do anything at any",
267,1972,-,-,-,-,-,yo' world a million times over. p. 55 CROW Electricity brought it home. Without juice you'd be long forgot. HOSS,
268,1907,-,-,-,-,-,"you contradict me, Harry Squires. I guess Anderson Crow knows blood when he sees it. "" "" Do you mean to tell",
269,1917,-,-,-,-,-," I'm glad to know it,  Mr. Crow replied, "" though I must say I wish it was somebody else.",
270,1907,-,-,-,-,-,"a clew. If you don't mind, Mr. Crow, I'll have this New York detective, who is coming up to-morrow",
271,1907,-,-,-,-,-,"this time had cause to regret it, for Mr. Crow arrested him half an hour later for carrying a bean-shooter. "" I paid",
272,1919,-,-,-,-,-,stone out of the brook and threw it at Mr. Crow's head. The old gentleman hopped aside just in time. And without,
273,1843,-,-,-,-,-,"and the forfeit was paid. At that moment a crow flew screeching from a neighboring tree-top straight through the wood, and, as",
274,1920,-,-,-,-,-,"was puzzled. Somehow she couldn't quite understand Mr. Crow's remarks. And yet there seemed some sense in them, too.",
275,1942,-,-,-,-,-,"re-entered the sunlight, his long hair glistened like a crow's wing. The sleek dull copper of his skin glowed through a wide",
276,1975,-,-,-,-,-,"I have two stories to climb to, a regular crow's nest if I'm drowned out below. "" "" Tell Brobeck to",
277,1937,-,-,-,-,-,"! And after we kept him hid out in the crow's nest for months and fed him, "" Annette complained as she took",
278,1982,-,-,-,-,-,"distance, skaters on a frozen pond. A lonely crow overhead, huddled in its feathers on a naked wind-stripped branch. Dear Box",
279,1917,-,-,-,-,-,", without once noticing what he did. So Mr. Crow flew swiftly to the farm-yard. It happened that there was nobody about.",
280,2009,-,-,-,-,-,"noise interrupted by nothing but the occasional squawk of a crow. # One clenched, brown fist of fruit hung directly overhead. The",
281,1900,-,-,-,-,-,"; to the The Cock.? One actually hears him crow. His feathers quiver, straight from his crest to his spurs; he",
282,1937,-,-,-,-,-,a new pine board and the wasps took over the crow's nest. But down in the Slogum halls even heavyfootedlittle Babbie was made,
283,1969,-,-,-,-,-,"readers. There's one about a fox and a crow, there's one about a rabbit named Jennifer, there are two and",
284,2009,-,-,-,-,-,1919 It's All Happening at the Zoo # The crow with the red eyes sat on the highest branch of the farthest tree at,
285,1953,-,-,-,-,-,"up to anything. "" Why do they have to crow so openly over me? Cross asked himself. Though he had agreed to",
286,1854,-,-,-,-,-,"the fire burned low, and the cocks began to crow from their neighboring perches, the sweet girl ceased to speak. She had",
287,1848,-,-,-,-,-,"skin, with an appendage behind him, called a crow. This singular decoration is a large cushion, made of the skin of",
288,1981,-,-,-,-,-,"everyone's seen -- some dumb reindeers, a talking crow. But nothing big, you know, and nothing exotic. "" """,
289,1938,-,-,-,-,-,"opposite sex of the same generation. To explain the Crow restriction between father-in-law and son-in-law, and between two brothers-in-law, he falls back",
290,1919,-,-,-,-,-,"made a move. And Major Monkey turned to Mr. Crow and said: "" What's wrong? Have I said something I should",
291,1926,-,-,-,-,-,"colony of rooks, perhaps the most intelligent of the crow tribe, was recently observed sitting in solemn conclave, like the Church authorities",
292,1907,-,-,-,-,-,", wasn't you Miss Lovering? "" muttered Anderson Crow. "" Good heavens, no! "" cried Miss Banks. "" Who",
293,1891,-,-,-,-,-,"sat on the horn of the deer, and the crow, who sat on its backbone. "" The other called out, """,
294,1840,-,-,-,-,-,"say I'm ready, clap his hip, and crow like a chicken, and if they was ser'ous, what more? But",
295,1941,-,-,-,-,-,prefer the story of my life. (Of JIM CROW) Or his. (FISHKIN fidgets. JIM DANDY speaks with kindness),
296,1912,-,-,-,-,-,"the matin bell, it seems to me before cock crow or ere the first faint streaks of dawn are limned in the eastern sky",
297,1890,-,-,-,-,-,"not, in middle of the night, The cock crow thrice, and took it for a sign. "" "" So, marry",
298,1956,-,-,-,-,-,not propose to agree on an inspection system until they crow what will be the agreed upon reductions of armaments and armed forces. Thus,
299,1872,-,-,-,-,-,"Erfurth long ago. A change came over that jolly crow. No more he heeded the harper's tunes, No longer he pilfered",
300,1939,-,-,-,-,-,"Martin, whose heart is not her own. The crow's owner is Friedrich Martin (nn relation whatever to Mary) and we",
301,1993,-,-,-,-,-,"Patch explained. ""' Pears they been after the Crow and got' em some ponies. "" "" Did they see us?",
302,1917,-,-,-,-,-,"to just this once. "" Later that day Mr. Crow went to the shoe-shop in the meadow. And Jimmy Rabbit was delighted to",
303,1873,-,-,-,-,-,"not nice of you, Kitty, to come and crow over her this way, "" said Mamma Black, coming to the rescue",
304,1917,-,-,-,-,-,"without once thinking what he was about. And Mr. Crow was so angry that he gave his cousin a sound beating, on the",
305,1972,-,-,-,-,-,and lost on deviation from the neutral field state. CROW I'd say you already broke the mercury in round one. HOSS That,
306,1889,-,-,-,-,-,"brush and in a few moments sketched a most lifelike crow, seated on a bough and gazing at a persimmon growing overhead. So",
307,1996,-,-,-,-,-," Damned luck,  Helen said. "" Two Crow painters opening the same week? God's an old white bastard who has",
308,1964,-,-,-,-,-,"got more than halfway down my neck. So this Crow, he was already in the act of scalping me when he hesitated for",
309,1870,-,-,-,-,-,"the snake with the ichneumon, the owl with the crow, for they have no fear of losing their noses or parting with their",
310,1927,-,-,-,-,-,For the members of this colony there are no Jim Crow cars and no Exclusion Laws. Color lines are never drawn. And the,
311,1893,-,-,-,-,-,"was an idle bolt I sent, against the villain crow; Fair sir, I fear it harmed thy hand; beshrew my erring",
312,1973,-,-,-,-,-,"dollars... which I'll keep "" in es -- crow "" until you're satisfied... is the smartest thing you ever did.",
313,1852,-,-,-,-,-,"for a short time. Penny went in my "" crow's nest, "" as well as into the "" Resolute's, """,
314,1941,-,-,-,-,-,"a waste of time! You clutter the world! CROW (Bitterly angry at FISHKIN for upsetting JIM DANDY) Yes, sir!",
315,1928,-,-,-,-,-,"moved. "" Caw! Caw! "" screamed Samson Crow, but the big owl sat perfectly still. Around and around the tree",
316,1876,-,-,-,-,-,", for I will keep you in like an iron crow. "" There was nothing about her manner or look that could suggest anything",
317,1907,-,-,-,-,-,"  That's a fact, "" agreed Anderson Crow. "" Well, we've got to get him, anyhow. I",
318,1897,-,-,-,-,-,"Hills region, which had previously been occupied by the Crow Indians, long before white men came; and the Yankton and Yanktonnai,",
319,1823,-,-,-,-,-,"still, and sweat with fright, And when a crow flew past the other night; When Sandy's colt fell dead upon the",
320,1963,-,-,-,-,-,, almost 200 or even perhaps 250. This last crow settles down with the others. CHILDREN (O.S.) (throughout preceding)
321,2001,-,-,-,-,-,equality was simply impossible to achieve so long as Jim Crow persisted. Others believed that racial mixing -- especially in the schools and in,
322,1826,-,-,-,-,-,"men on your trail. "" "" I hear a crow! "" exclaimed Magua, with a taunting laugh. "" Go! """,
323,1889,-,-,-,-,-,"which is doubtless still remembered with bitterness by many a Crow of the Custer Agency, my old friend Jim McNaney backed his horse Ogalalla",
324,1917,-,-,-,-,-,"again. "" That's queer! "" said Mr. Crow to himself. "" I never saw that happen before. It looks to",
325,1996,-,-,-,-,-,"It Makes You Happy "" is, it's Sheryl Crow. Really. After winning three Grammys in 1995, the rootsy Deadhead-next-door traded",
326,1919,-,-,-,-,-,At first Major Monkey objected. And not until Mr. Crow promised to have the party that very day -- an hour before sunset -- did he consent to,
327,1988,-,-,-,-,-,"Matusek's squad car blowing up and rolling off the Crow Wing bluff the night he found you. You caused that, didn't",
328,1997,-,-,-,-,-,"Inman awoke in a mood as dark as the blackest crow that ever flew. Inman returned to the ward, tired from his walk",
329,1843,-,-,-,-,-,if such a fellow as that had heard the cocks crow as I did -- awakened to find darkness about him -- darkness so thick,
330,1902,-,-,-,-,-,"birthday, and I won't let such old black crow thoughts flock down on me. I'll ride fast and get away from",
331,1957,-,-,-,-,-,"cast a shadow longer than the tall cattails. A crow passed over, crying, K-paw, K-paw! "" Audubon returned, greeting",
332,1907,-,-,-,-,-,"do you expect to do with the gang, Mr. Crow? "" asked Bonner, reclining with amiable ease in the marshal's Morris",
333,1993,-,-,-,-,-,"Silas, who lived with those damned Absaroke, the Crow. Married to a squaw, he was more Indian than white now.",
334,1912,-,-,-,-,-,"them to Northern cities. The restriction by "" Jim Crow "" legislation and by custom of the rights and privileges of persons of color",
335,1981,-,-,-,-,-,"to join UNICORN, WOLVERINE, and VITALINE. As CROW gives way, real time appears to take over from memory. The ceremony",
336,1907,-,-,-,-,-,"the society's roster of a new name. Anderson Crow, at the age of forty-nine, had a proud ofial record behind him",
337,1917,-,-,-,-,-,Mr. Crow's new coat upon him. While Mr. Crow stood stiffly in the middle of the floor Mr. Frog pulled the coat here,
338,1975,-,-,-,-,-,"Flushing Meadow Park. At one point, Ted Sitting Crow and Lowell McKegney strained to fit a reluctant cable into the base. """,
339,1983,-,-,-,-,-,"few used it. But in the American South Jim Crow was born, meaning that southern states attempted to legalize white supremacy while disenfranchising",
340,1856,-,-,-,-,-,", and shook himself, and gave the word to crow. After that it was all peace and good humor, and they drank",
341,1963,-,-,-,-,-,corner and the shelf above its shoulder supported a stuffed crow gone gray with dust. The waiting-room was empty; the door of the,
342,1922,-,-,-,-,-,"you, if you had seen them. Old Mr. Crow said it was worth flying a mile to watch one of their set-tos.",
343,1921,-,-,-,-,-,"you, sir. "" "" Ha! "" Mr. Crow exploded. "" Don't you think I'm as good as you are",
344,2003,-,-,-,-,-,"developing jowls or even wrinkles, save for some mild crow's feet at the corner of his eyes when he smiled. He'd",
345,1942,-,-,-,-,-,", all right. Why do you call me The Crow? THE TIGER Would you rather have another name? THE CROW No,",
346,1891,-,-,-,-,-,", "" Thy father no more is the false Little Crow; But the fairest plume shall Wiwaste wear Of the great Wanmdee in her",
347,1917,-,-,-,-,-,"felt quite merry. "" I've scared that old crow away at last, "" he said. IV CAUGHT NAPPING It was several",
348,1972,-,-,-,-,-,"and throw in some dope. How's that? CROW Can't hack it. HOSS All right, what do you want?",
349,1857,-,-,-,-,-,"M. Nicollet's report -- Resources of the country above Crow Wing. CROW WING, October 7, 1856. THERE is one very",
350,1942,-,-,-,-,-,"tiger, Angry and blind.From the tree in the graveyardThe Crow calls your name:Tiger, poor tiger. (There is a long silence.",
351,1985,-,-,-,-,-,"the day dawned and his bold Rooster loosed a brazen crow across the land, scuttling a hundred sleeps and scattering Critters abroad in lively",
352,1919,-,-,-,-,-,"promptly joined him. "" Aha! "" said Mr. Crow. "" You were scared. You ran away! "" The Major wiped",
353,1917,-,-,-,-,-,hissing as if it were very angry. Old Mr. Crow was the least bit startled. He alighted in the top of a tall,
354,1972,-,-,-,-,-,Ali. HOSS moves flatfooted trying to avoid him. CROW is now on the offensive. The music starts again.) Round 3,
355,2007,-,-,-,-,-,"after the Civil War. Through Reconstruction and the Jim Crow era, black landowners tended to stay away from the courts and rarely put",
356,1921,-,-,-,-,-,"as soon as you went away. "" Old Mr. Crow bolted the kernel of corn in a twinkling. "" You forget that you",
357,1933,-,-,-,-,-,"of an Indian's hair, but inky as a crow's wing. "" Pretty hair. "" Old Issachar pressed it back from",
358,1852,-,-,-,-,-,has twenty cares. Illustration Illustration THE FOX AND THE CROW. Crows feed upon worms: yet an author affirms Cheshire cheese they will,
359,1892,-,-,-,-,-,"scouts, "" Half-Yellow-Face, "" the chief of the Crow scouts, and others were having a "" talk. "" I observed them",
360,1921,-,-,-,-,-,"for the sharp taste of cranberries, "" said Mr. Crow. "" I've never eaten any, "" Turkey Proudfoot told him.",
361,1845,-,-,-,-,-,"jacket, ho, mossa! he nebber git out crow jacket' till somebody skin um. Ha! ha! ho! ho",
362,1966,-,-,-,-,-,", who must have seemed to have lit like a crow behind him. The fellow's eyes were huge, their gaze steady;",
363,1917,-,-,-,-,-,"Wiggily wanted to know. "" Jimmie Caw-Caw, the crow boy, had picked it up to hide under the pump, "" answered",
364,1919,-,-,-,-,-,"party. "" "" A good idea! "" Mr. Crow exclaimed. With that difulty removed he was willing to give a party,",
365,1924,-,-,-,-,-,off and dey ain't nothing left' cepting a crow in a high scraggly pine a-saying: He mingles his music with a raucous,
366,2004,-,-,-,-,-,"Snore, "" hitting on a tender subject for Steve Crow and his unfortunate luck in call letters. A few wisps of bangs straggled",
367,1958,-,-,-,-,-,"I see that parrot on your shoulder, like a crow. CHRISTOPHE You are growing sick in your own mind, Jean Jacques.",
368,1981,-,-,-,-,-,"n't have a soul. JESSICA Yes I do. CROW You make me puke. JESSICA You make me puke, you going to",
369,1919,-,-,-,-,-,"saw Major Monkey before you ever did! "" Mr. Crow promptly flew into a rage. "" You did not! "" he squalled",
370,1993,-,-,-,-,-,"for a stout man, or a raven for a crow, can well be the result of misapplying the relevant rules. Hence,",
371,1919,-,-,-,-,-,"and an axe. "" Goodness! "" said Mr. Crow to himself, as he looked on. "" I'm glad I'm",
372,1927,-,-,-,-,-,"one way or another, almost necessary to success in Crow existence; further, the whole religious life of the tribe (and therefore",
373,1944,-,-,-,-,-,a chick! HEN You shant have a chick. CROW My pot's a'boiling! HEN Let it boil! CROW (Executing banking,
374,1907,-,-,-,-,-,"  I'll tell you the story, Mr. Crow, if you'll come with me, "" said Mr. Farnsworth, stepping",
375,1918,-,-,-,-,-,that the field- and forest-folk usually went straight to Mr. Crow for advice. But this time it happened that the old gentleman had gone,
376,1941,-,-,-,-,-,a millionaire. JOHNNY You mean he's generous? CROW He's generous all right. He's just about the most generous man,
377,1917,-,-,-,-,-,second reason. XX OLD SHOES FOR NEW Old Mr. Crow was too proud to admit that the shoe Jimmy Rabbit was pulling upon his,
378,1919,-,-,-,-,-,"want to see Timothy Turtle again. "" Old Mr. Crow laughed merrily at that speech. But Fatty Coon only turned his back on",
379,1889,-,-,-,-,-,"Samuel B. Kennedy, who ran to see if the crow had escaped. was caught in the flames and painfully burned. The engine",
380,1827,-,-,-,-,-,", une but him to geder akin oder make him crow upe areaty. "" "" Yes sir that is what I mean to mend",
381,1857,-,-,-,-,-,Arrival at Crow Wing LETTER VI. THE TOWN OF CROW WING. Scenery -- First Settlement of Crow Wing -- Red Lake Indians --,
382,2004,-,-,-,-,-,"winter about Armstrong spending more time in the U.S. with Crow, lounging on the beach, swimming in her pool and attending sporting events",
383,1874,-,-,-,-,-,"indescribable thing besides, for I believe even the hens crow in these days. Distracting as all this is, however, happy is",
384,1952,-,-,-,-,-," Don't you worry, Mr. Brady. Jim Crow won't give me no trouble neither? I got a little make-out of
385	1919	-	-	-	-	-	Mink and Tommy Fox -- deceive them. As for old Mr. Crow, having persuaded his neighbors to his way of thinking, he began to
386	1907	-	-	-	-	-	her!  "" The d -- -- murderer! "" roared Crow. "" He grabbed up the oars and rowed' cross an' downstream",
387,1907,-,-,-,-,-,"too. Promise me. "" "" Certainly, Mr. Crow. I'll look out for her. That's what I hope to",
388,1920,-,-,-,-,-," It looks something like that. But Mr. Jim Crow's chums didn't come near the cornfield that day. At night,
389	1989	-	-	-	-	-	the monopoly was total. He had been disturbed by Crow's report of Sergeant Hunter's showing up near his hootch two days before
390	2001	-	-	-	-	-	and early 1950s. Given the vast reach of Jim Crow, they also had formidable obstacles to overcome. While racial oppression varied in
391	1892	-	-	-	-	-	jest the exac' date when she did r'a'ly eat crow;' t was a good many years ago,' n' I
392	1972	-	-	-	-	-	know you must be Mojo's trigger, right? CROW De-rail Leathers. you're smokin' the track. HOSS Eyes traced a Nevada
393	1835	-	-	-	-	-	any distance, straight toward their nest. Of the crow, Mr. Audubon says, that,  the state of terror in which",
394,1938,-,-,-,-,-,"a freak, like a black sheep or a white crow. She grew small yellow tomatoes while my father was still contending against the",
395,1967,-,-,-,-,-,"signs to tell where we have gone, as the Crow and Shoshone scouts will be able to read them. "" "" Call Turtleheart",
396,1919,-,-,-,-,-,hadn't once thought of eating. And naturally Mr. Crow's question troubled him. So he frowned frightfully. And he snapped his,
397,1919,-,-,-,-,-,his webbed feet he could swim as easily as Mr. Crow could fly. And he could stay at the bottom of Black Creek a,
398,1986,-,-,-,-,-,"will be swallowed up by votes from the more numerous Crow, who are unlikely to vote for Cheyenne candidates. Even though some Indians",
399,1952,-,-,-,-,-,"revealing a great round hole, the entrance to the Crow's Nest above. No steps up, but a girl's legs are",
400,1919,-,-,-,-,-,"we do? "" "" Do! "" said Mr. Crow. "" What's the army for -- I'd like to know -- if not to fight",
401,1942,-,-,-,-,-,". BLACKSTONE BOULEVARD I don't know. The Little Crow, maybe. FANCY DAN The Little Crow? Who's he? Fst",
402,1917,-,-,-,-,-,"rang with the uproar. Then one of old Mr. Crow's best friends spoke up and said: "" It's plain that a",
403,1929,-,-,-,-,-,"and the flocks and crows gathered round; if a crow picked out the right eye of the deceased, it was a sign of",
404,1907,-,-,-,-,-,", after the whole house had been aroused, Anderson Crow was plunging amiably but aimlessly through the snowstorm in search of the heartless wretch",
405,1832,-,-,-,-,-,"in the State of Louisiana, he heard a cock crow, and immediately one of these hawks flew by, so near him that",
406,1853,-,-,-,-,-,"my own name, and think of calling him Jim Crow. "" "" Now just get along with you, "" the mother said",
407,2001,-,-,-,-,-,"African American children, encountering the puzzling realities of Jim Crow, looked to their parents and elders for answers to questions such as:",
408,1993,-,-,-,-,-,"and tell Gray Hawk we are here. "" The Crow all seemed to disdain the gifts at first. Moon Face came up to",
409,1962,-,-,-,-,-,"blearily in the haze across the Bay. As the crow flies, or the hawk, I wasn't more than ten miles from",
410,1973,-,-,-,-,-,"were coming on. They must not have seen the crow; they came on without pausing, making for the pines. I seized",
411,1989,-,-,-,-,-,"not? That seems very sensible, Sarn't! Crow, Zits, go get a beer, then bring back a couple for",
412,1970,-,-,-,-,-,", his horny feet protruding from the bottom, his crow's nest of hair from the top. I looked from one object to",
413,1917,-,-,-,-,-,"Amateur Gentleman, The. By Jeffery Farnol. Anderson Crow, Detective. By George Barr McCutcheon. Anna, the Adventuress. By",
414,1953,-,-,-,-,-,"wind-packed snow slopes. The mountain face above our "" Crow's Nest "" camp at 15,400 feet was in just as evil shape as",
415,2003,-,-,-,-,-,"the cock. # "" The men heard the cock crow, and they knew what they must do.' He was crowing his",
416,1897,-,-,-,-,-,"with a long, hollow, booming crash; a crow cawed, and a jay answered it from the willows below. A flight",
417,1922,-,-,-,-,-,and Nimble. So it was no wonder that Mr. Crow's words stung them. Nimble charged more fiercely than ever. And Dodger,
418,2001,-,-,-,-,-,"me. // STINE GEORGE // When blacks in the Jim Crow South aspired to economic and social equality with whites, their white neighbors often",
419,1995,-,-,-,-,-,"pews lets loose with a long, piercing cock's crow, and everybody cheers: one of the symbols for Lavalas is a rooster",
420,1917,-,-,-,-,-,"me. "" "" Thirteen what? "" asked Mr. Crow. "" Ah! That's the question! "" said Mr. Frog,",
421,1845,-,-,-,-,-,"poor negro that our departure was the signal for the crow's return. He walked the course with impunity, though Scipio pursued him",
422,1920,-,-,-,-,-,"more notice of him than if he had been a crow on a branch. In a minute she was beside Will, talking to",
423,1902,-,-,-,-,-,years old when he made his professional debut as Jim Crow; Mrs. Fiske was about a year younger when she made her first public,
424,1907,-,-,-,-,-,"separate into posses of ten, all to converge at Crow's Cliff as soon as possible. There were enough double-barrelled shotguns in the",
425,1866,-,-,-,-,-,"undergoing fustigation. Biddikin started with alarm; but the crow, flying in with the visitor, cried jubilantly, -- "" Mad's",
426,1854,-,-,-,-,-,"veil Of dull, gray mist is drawn: The crow, with heavy pinion-strokes Beats the chill air in flight, and croaks A",
427,1907,-,-,-,-,-,"up to the door-step and gave a hoarse, ominous crow. "" There, now! You hear that? "" said Aunt Jane",
428,1928,-,-,-,-,-,"eyes. "" Help! Help! "" screamed Samson Crow, and he flew away to the woods, and Widow Blunt laughed,",
429,1917,-,-,-,-,-,and down and shouted -- he was so pleased. But Mr. Crow was not pleased when he flew toward the cornfield the next day and saw,
430,1981,-,-,-,-,-,wild that could save you both. (UNICORN and CROW move in.) SAM (To VITALINE.) You're the Wolverine,
431,1993,-,-,-,-,-,"locked his arms behind him. He knew they were Crow because he could smell them. Morgan heard his father grunt, then saw",
432,1903,-,-,-,-,-,"has had one way of escaping the hateful "" Jim Crow "" car. By paying. the additional fare he or she could secure",
433,1880,-,-,-,-,-,"towns and cities. Fifteen miles away, as the crow flies, in something which looked like a tuft of spear-grass, we recognized",
434,1981,-,-,-,-,-,for the grandmothers (The Spirits gather closer.) CROW What's your reason? JESSICA I don't know my grandmother told me,
435,1907,-,-,-,-,-,"sealed. "" "" Tighter'n beeswax, "" promised Anderson Crow. Briefly, the letter to Andrew Gregory was an exposure of the plans",
436,1907,-,-,-,-,-,the slander penetrated the brains of the listeners. Anderson Crow was as imposing and as rugged as the tallest shaft of marble in the,
437,1902,-,-,-,-,-,"the young birds first leave the house; find a crow' s nest, and watch secretly while the old birds are teaching their",
438,1905,-,-,-,-,-,"to look upwards at the do? ings of the crow. If I left my post for a half-minute, the crow would discover",
439,1833,-,-,-,-,-,"go back. I went on till I found a crow's nest. I climbed the tree, and took out the eggs.",
440,1892,-,-,-,-,-,"her meouth open for a good-sized ondigestible mess o' crow. "" In figgeral language; for I don't reck'lect jest the exac",
441,1922,-,-,-,-,-,birds of the air must do. Here the haughty crow of the east is compelled to nest in the low willows of the coulee,
442,1969,-,-,-,-,-,than most people and had their own meetings and cawed crow language. They had discussions. You could hear them decide what to do,
443,1887,-,-,-,-,-,"mouth of a trout, which springs out of a crow, which flies out of a hind, which lives on an island in",
444,1925,-,-,-,-,-,"of a foe. As when a hawk and a crow are clawing and beaking high in the air, a second crow flying near",
445,1951,-,-,-,-,-,"dark waters of the river, with even the single crow set as trademark and signature in the leafless branches, except that the bright",
446,1907,-,-,-,-,-,"disconsolately. "" Boy or girl? "" demanded Mrs. Crow, shrewdly and very quickly. She had been inspecting the man more closely",
447,1986,-,-,-,-,-,opposite sides of an issue -- coal development. The Crow have generally favored strip mining and power plants. The Cheyenne have generally opposed,
448,1908,-,-,-,-,-,"a railway. From Damascus to Bagdad, as the crow flies, is about 500 miles. This was the Syrian desert route via",
449,2009,-,-,-,-,-,for an abandoned fast food bag which a large black crow listlessly pecked. # The park was the only thing in the downtown area,
450,1919,-,-,-,-,-,"happened that Major Monkey found everybody most agreeable -- except old Mr. Crow, who never felt the same toward him again. But Major Monkey did",
451,1898,-,-,-,-,-,"by the young ones in getting acquainted, for each crow must know personally all the others in the band. Their parents meanwhile have",
452,1888,-,-,-,-,-,"were delighted to hear their toy dogs bark, roosters crow, hens and geese cackle, ducks quack, horses neigh and donkeys bray",
453,1919,-,-,-,-,-,"so suddenly. So I retreated. "" Old Mr. Crow stopped laughing and looked very thoughtful. It occurred to him that Major Monkey",
454,1907,-,-,-,-,-,"from desecrating the main street of the town? Mr. Crow's ofial star, together with his badge from the New York detective agency",
455,1917,-,-,-,-,-,another -- a shorter -- figure in its place. But to careless Mr. Crow's glance it seemed no different from the scarecrows he had known all his,
456,1927,-,-,-,-,-,"all. A brief summary of the religion of the Crow Indians, chiefly derived from the investigations of Lowie, will serve as example",
457,1896,-,-,-,-,-,", great owl, and goose. Sometimes hawk or crow feathers were employed. Quivers. Quivers (man' jiha) for men",
458,1849,-,-,-,-,-,for an hour or two. Now and then a Crow warrior in an ecstasy of valor and vainglory would scream forth his war song,
459,1994,-,-,-,-,-,meet the white man. The Indian men waved White Crow on and sat down to wait for their treasures. # They sat a,
460,1979,-,-,-,-,-,"brow had clouded instantly. "" I mean, holy crow, if they were going to impeach him... "" "" You needn't",
461,1884,-,-,-,-,-,"when he comes in to dinner? "" "" Not crow, dear, - - cackle, "" suggested Mrs. Raymond, mildly; "" it",
462,1917,-,-,-,-,-,"first than last, you know! "" Old Mr. Crow agreed to that. So he let Jimmy Rabbit cut as many holes in",
463,1887,-,-,-,-,-,"young wolf go. On he went and saw a crow. "" Stop a bit, "" he thought, "" here I shall",
464,1948,-,-,-,-,-,"Chuckling, the President read'' the "" eat crow "" telegram and proclaimed his forgive and forget program. Earlier, he had",
